variable,p50,p05,p95,rhat,ess_bulk,ci_width,converged
b_Intercept,2.44322,2.115454,2.7965094999999995,1.013657038791301,626.2587770654243,0.6810554999999994,TRUE
b_DBH_std,-0.554206,-0.6266385499999999,-0.4853094500000001,1.0022388848118424,2618.6824780322863,0.14132909999999982,TRUE
b_IDBH_stdE2,0.15225349999999999,0.11936609999999999,0.18535829999999998,1.0006773766604367,3719.8906672333997,0.06599219999999999,TRUE
b_BAL_std,-0.442614,-0.49811805,-0.38785470000000005,1.0033152791459252,2267.8853062863955,0.11026334999999993,TRUE
b_CR_std,0.4600855,0.42101775,0.4989741,1.000193414555438,4950.770165947234,0.07795634999999995,TRUE
b_SI_std,-0.021467899999999998,-0.06664758,0.023659044999999993,1.001251633439823,4364.74511448933,0.09030662499999999,TRUE
b_BA_std,0.241426,0.17943335,0.3011424,1.00458196117294,2123.202367066033,0.12170904999999999,TRUE
sd_SPCD__Intercept,0.8865755,0.6555655000000001,1.2389534999999998,1.0032988029391776,893.4014719960884,0.5833879999999997,TRUE
Intercept,2.5932899999999997,2.2687630000000003,2.947637,1.013600150631738,624.9326593864233,0.6788739999999995,TRUE
"r_SPCD[11,Intercept]",0.6499435,0.04533928500000003,1.2846894999999994,1.0048066110389766,1826.0432453647848,1.2393502149999993,TRUE
"r_SPCD[15,Intercept]",-0.26336950000000003,-0.62644645,0.06755823999999992,1.0133117987339806,655.5803328515626,0.6940046899999999,TRUE
"r_SPCD[17,Intercept]",-0.848018,-1.3213305,-0.38256535000000014,1.0078127192556634,1120.1202428882148,0.9387651499999998,TRUE
"r_SPCD[19,Intercept]",-1.19587,-1.7099905,-0.6995097,1.0039300708327221,1351.6726699174594,1.0104807999999998,TRUE
"r_SPCD[20,Intercept]",1.209425,0.4365563,2.1269194999999987,1.0007287012435346,2905.61938807506,1.6903631999999988,TRUE
"r_SPCD[21,Intercept]",0.953872,0.5318794,1.3731715,1.0090700646823334,894.7620860098234,0.8412921,TRUE
"r_SPCD[22,Intercept]",0.036864049999999995,-0.8478774499999999,0.9725661999999997,1.000533601926336,4046.110073112716,1.8204436499999996,TRUE
"r_SPCD[64,Intercept]",0.7109495,0.309837,1.0993974999999998,1.0097601473940365,835.8565918525918,0.7895604999999999,TRUE
"r_SPCD[65,Intercept]",0.0996642,-1.2996145,1.563584999999999,1.003691293573855,4535.9436543907605,2.8631994999999986,TRUE
"r_SPCD[73,Intercept]",-1.66058,-2.635741,-0.6988831000000002,1.0015935320730434,2565.98311635018,1.9368578999999997,TRUE
"r_SPCD[81,Intercept]",-0.1542195,-0.5703659999999999,0.24794169999999988,1.0087250582187242,845.3518903742774,0.8183076999999999,TRUE
"r_SPCD[93,Intercept]",-0.1211105,-0.6963575500000001,0.4726861999999999,1.0024572662495965,1785.9893290592167,1.16904375,TRUE
"r_SPCD[101,Intercept]",-1.00569,-1.491942,-0.5426956000000002,1.0059019396014233,1107.9139150119431,0.9492463999999999,TRUE
"r_SPCD[103,Intercept]",-0.248561,-1.4490715,0.9993020499999998,0.9999223114325467,5115.5597163519515,2.44837355,TRUE
"r_SPCD[108,Intercept]",-0.392922,-0.7606635,-0.05735917000000007,1.012821302379685,651.7577797711526,0.7033043299999999,TRUE
"r_SPCD[116,Intercept]",1.85355,1.2342055,2.563582,1.0034399076418654,1838.7452828802122,1.3293764999999997,TRUE
"r_SPCD[117,Intercept]",-0.111207,-0.63003995,0.40324079999999957,1.0050074072608801,1292.9415997450735,1.0332807499999996,TRUE
"r_SPCD[119,Intercept]",-0.575974,-1.0592125,-0.10924690000000004,1.006655366880457,1167.8384358632954,0.9499655999999999,TRUE
"r_SPCD[122,Intercept]",0.296111,-0.06945995999999999,0.62565295,1.0142381275701462,640.9421989595653,0.69511291,TRUE
"r_SPCD[137,Intercept]",0.10510749999999999,-1.342214,1.6648859999999996,1.0009528533261798,4854.626777188402,3.0070999999999994,TRUE
"r_SPCD[202,Intercept]",0.0131398,-0.4127467999999999,0.41747544999999997,1.0103630384526434,851.8776217409911,0.8302222499999998,TRUE
"r_SPCD[231,Intercept]",0.08525289999999999,-1.29903,1.5917099999999984,1.0009256047323898,5540.144134341754,2.8907399999999983,TRUE
"r_SPCD[263,Intercept]",0.929914,-0.1249405,2.220767999999997,1.0005145827717974,3022.98688495744,2.345708499999997,TRUE
"r_SPCD[264,Intercept]",0.0158001,-0.35902665,0.3797717999999998,1.0108062792021064,730.954330182684,0.7387984499999998,TRUE
"r_SPCD[361,Intercept]",0.301959,-0.9713229,1.6930469999999986,1.0004332035372137,5152.910316108665,2.6643698999999987,TRUE
"r_SPCD[431,Intercept]",0.2066845,-1.1181149999999997,1.6355959999999996,1.002829114593425,6006.150687185092,2.753710999999999,TRUE
"r_SPCD[746,Intercept]",-0.5571085,-1.1137625,0.019438029999999305,1.0054950232934583,1652.4661137163696,1.1332005299999992,TRUE
"r_SPCD[747,Intercept]",0.03936155,-1.0607579999999999,1.2449214999999993,1.0011646261692861,4028.4492622111934,2.305679499999999,TRUE
"r_SPCD[815,Intercept]",-0.3628135,-0.9070935,0.18814354999999994,1.0044138056344722,1527.7765501818335,1.09523705,TRUE
"r_SPCD[818,Intercept]",0.2690745,-0.41498149999999995,0.9893823499999997,1.002251349777422,2215.64278890915,1.4043638499999997,TRUE
lprior,-3.83711,-4.022853,-3.7072865000000004,1.0122889751031208,680.4316576333266,0.3155664999999992,TRUE
lp__,-7993.98,-8004.3705,-7985.5695,1.0050322506404976,816.0895421175732,18.801000000000386,TRUE
