variable,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept,5.6742293375,0.05261397885716772,5.57108,5.778041
b_ln_qmd_centered,-1.62680932,0.011503155414305272,-1.6496915,-1.60421
sd_SPCD__Intercept,0.44409029975,0.04158499463256216,0.374047875,0.5332181250000001
sd_SPCD__ln_qmd_centered,0.04678770805,0.011590494621788792,0.0265787875,0.07218688999999999
cor_SPCD__Intercept__ln_qmd_centered,0.4073345606419125,0.22645201568538684,-0.09509439249999999,0.7864078000000001
sigma,0.2140060335,0.0014318238601774911,0.211198,0.21679105
Intercept,5.7442075225,0.052510591573657034,5.641207499999999,5.848131250000001
"r_SPCD[11,Intercept]",0.570729640875,0.05795048946634815,0.458650425,0.682947275
"r_SPCD[15,Intercept]",0.382959223625,0.053167776059491675,0.27873392499999994,0.4875383999999999
"r_SPCD[17,Intercept]",0.1747584955625,0.053697676464903164,0.0697409375,0.28097012499999996
"r_SPCD[19,Intercept]",0.1140879623350125,0.06365259392089467,-0.010150762499999995,0.23721445
"r_SPCD[20,Intercept]",0.52727459075,0.055385499411835244,0.41636772499999997,0.63651635
"r_SPCD[21,Intercept]",0.608238184375,0.05800254912896987,0.49676735,0.7256894250000001
"r_SPCD[22,Intercept]",0.623523250375,0.06276293754803183,0.501679175,0.745893825
"r_SPCD[41,Intercept]",0.550523940625,0.08041262172869232,0.392225775,0.7103864749999997
"r_SPCD[42,Intercept]",0.335177607897625,0.20952223174790294,-0.06908720499999998,0.7464367749999999
"r_SPCD[52,Intercept]",-0.47949876213875,0.1959193058843214,-0.86682645,-0.08539344750000001
"r_SPCD[55,Intercept]",-0.8148538780125,0.20099354137897815,-1.2104535,-0.4273991000000001
"r_SPCD[62,Intercept]",-0.444566222,0.07393773346559063,-0.588558625,-0.29959545000000004
"r_SPCD[64,Intercept]",-0.557540573375,0.05446354837151191,-0.6634056250000001,-0.45091222500000006
"r_SPCD[65,Intercept]",-0.0842725396231125,0.08535555667087544,-0.25110305,0.08002156499999999
