variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,0.2706301685,0.02088074164184515,0.22868600000000003,0.310728325,1.0020778349889499,1175.6786411416963,1932.7762422171963
CR_t1_std,0.580466278,0.003531401784965527,0.5735087,0.587270075,1.0012590666723704,7864.769331162494,3234.10859271133
DBH_std,0.08089443085,0.01459720492222479,0.05153031000000002,0.110058575,0.9995521946063621,2022.3787684954966,2174.610489752277
IDBH_stdE2,-0.0100209683145,0.0029293569946641377,-0.015705777499999997,-0.00416611825,1.0001302401952257,6895.427900753329,3177.631228317073
BA_std,-0.055348011125,0.006176560245906419,-0.06710364249999999,-0.0432894275,0.9997612246081524,5323.88530072712,3439.63680136076
BAL_std,-0.047671925725,0.007017371843375038,-0.06137162499999999,-0.0341960775,0.9994690441106292,5035.897062285371,3081.2792101168866
SI_std,-0.042505051025,0.003927089947345564,-0.0500952625,-0.0347758325,0.9998400977026788,10103.204783744666,3441.384850051128
relDBH_std,-0.036777089675,0.005776067265644524,-0.048070667500000004,-0.02535454,1.00106189975223,8128.21517539416,3233.2014797125976
