variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,-0.25686091485,0.06297210473172384,-0.376470925,-0.13582955000000002,1.0024977202711116,561.4292006446973,1273.4169374113117
DBH_std,0.16809529625,0.015485863809470472,0.13757435,0.198504325,1.0005308916862445,2987.483948261576,3003.877045482319
IDBH_stdE2,-0.03468458105,0.00600990178450578,-0.046603375,-0.023045895,0.9996929076988373,4621.06465784739,2615.9504004959194
BA_std,-0.173097873,0.013718124356880525,-0.199326225,-0.14604857499999999,1.0015976027891758,2762.0206920358646,2889.2483483261785
BAL_std,-0.046879779975,0.013857054183620307,-0.07313325749999999,-0.019616849999999998,1.0000741186537798,2916.056192872008,2751.405064789172
CR_std,-0.63832588575,0.00794937058202469,-0.6539731,-0.6229217499999999,1.0013415026301928,7614.801443493607,3422.874409537803
SI_std,-0.077224621275,0.00897727031924605,-0.09491244,-0.0598702475,1.0002845025171547,5364.247996508581,3086.4035246123844
