variable,Estimate,Est.Error,Q2.5,Q97.5,Rhat,Bulk_ESS,Q5,Q95
b_a_Intercept,71.732070275,3.5722585290518265,64.42885,78.6799525,NA,NA,NA,NA
b_b_Intercept,0.05685921938,0.020006855874801967,0.017516212500000003,0.09726991000000001,NA,NA,NA,NA
b_c_Intercept,0.98349246675,0.010166893322143713,0.9638289,1.00405125,NA,NA,NA,NA
sd_SPCD__a_Intercept,22.1610116,2.8658114706286484,17.516515000000002,28.606965000000002,NA,NA,NA,NA
sd_SPCD__b_Intercept,3.0445477275,0.3807090924001813,2.41778075,3.858394000000001,NA,NA,NA,NA
sigma,7.51573173,0.029729458249000185,7.45754525,7.5739512499999995,NA,NA,NA,NA
"r_SPCD__a[12,Intercept]",11.234726515,4.522519170696458,2.86509025,20.33812,NA,NA,NA,NA
"r_SPCD__a[70,Intercept]",6.382046041375,17.426336462404407,-23.959429999999998,44.064087500000035,NA,NA,NA,NA
"r_SPCD__a[71,Intercept]",22.190009552,8.292636319606524,7.84328675,39.692577500000006,NA,NA,NA,NA
"r_SPCD__a[91,Intercept]",30.19872540705,10.246777688689296,11.225950000000001,51.8866025,NA,NA,NA,NA
"r_SPCD__a[94,Intercept]",55.63932705,10.888686750452308,36.34504,78.2103775,NA,NA,NA,NA
"r_SPCD__a[95,Intercept]",34.1647138275,10.417728222198214,16.174245,56.52608500000001,NA,NA,NA,NA
"r_SPCD__a[97,Intercept]",25.4229739,4.526234652422584,17.12762,34.965747500000006,NA,NA,NA,NA
"r_SPCD__a[105,Intercept]",4.058848180045,16.47972818202193,-23.680574999999997,41.36708000000001,NA,NA,NA,NA
"r_SPCD__a[125,Intercept]",59.685448674999996,13.631166918140053,35.278755000000004,88.37121750000001,NA,NA,NA,NA
"r_SPCD__a[126,Intercept]",24.903940737625,14.143332674586237,0.9281472500000004,56.212035000000014,NA,NA,NA,NA
"r_SPCD__a[129,Intercept]",36.6023198,4.10419841525369,28.702640000000002,44.91607749999999,NA,NA,NA,NA
"r_SPCD__a[130,Intercept]",-5.759301357275,18.742598128481134,-35.79795,35.069967500000004,NA,NA,NA,NA
"r_SPCD__a[241,Intercept]",-8.782273564504,4.143813863139158,-16.305384999999998,-0.2739012499999991,NA,NA,NA,NA
"r_SPCD__a[261,Intercept]",23.930796265,4.530971211588302,15.513565,33.28409500000001,NA,NA,NA,NA
"r_SPCD__a[313,Intercept]",-14.9948156097825,12.280840815740747,-33.28930249999999,16.673620000000003,NA,NA,NA,NA
"r_SPCD__a[315,Intercept]",-30.314681325,4.013099625743209,-37.989779999999996,-21.89559,NA,NA,NA,NA
"r_SPCD__a[316,Intercept]",-0.8004619248775,3.5975702076403064,-7.796731499999999,6.509816500000001,NA,NA,NA,NA
"r_SPCD__a[317,Intercept]",7.701738677435,12.187078065859023,-11.852145,34.94450250000001,NA,NA,NA,NA
"r_SPCD__a[318,Intercept]",1.63754352803975,3.6197470299108563,-5.351233249999999,9.145542500000007,NA,NA,NA,NA
"r_SPCD__a[319,Intercept]",2.17132177195,18.461536920276878,-30.39722,41.924949999999995,NA,NA,NA,NA
"r_SPCD__a[356,Intercept]",0.1260004663585,16.959362612578346,-28.43195,37.1579825,NA,NA,NA,NA
"r_SPCD__a[371,Intercept]",-12.76278773225,3.6278325992180074,-19.737849999999998,-5.2167295000000005,NA,NA,NA,NA
"r_SPCD__a[372,Intercept]",7.9775931173025,5.407475946602692,-2.5949642500000003,19.128854999999998,NA,NA,NA,NA
"r_SPCD__a[375,Intercept]",-6.3651370528595,3.723154391827294,-13.522540000000001,1.2613047500000025,NA,NA,NA,NA
"r_SPCD__a[379,Intercept]",-16.607481939155,5.5163901025988755,-26.470995000000002,-4.599083499999993,NA,NA,NA,NA
"r_SPCD__a[391,Intercept]",-8.5611563001525,18.312374051290625,-37.25323,33.47361250000001,NA,NA,NA,NA
"r_SPCD__a[402,Intercept]",14.373012344805,10.718842629543657,-3.1203147500000004,39.91129,NA,NA,NA,NA
"r_SPCD__a[403,Intercept]",4.386375083157,14.916890147958533,-20.6584525,37.455980000000004,NA,NA,NA,NA
"r_SPCD__a[407,Intercept]",18.9889688355275,14.128526684864118,-4.387306999999999,50.23618750000003,NA,NA,NA,NA
"r_SPCD__a[500,Intercept]",1.01106181755875,19.782994485313278,-34.14298250000001,42.185302500000006,NA,NA,NA,NA
"r_SPCD__a[531,Intercept]",-6.9564600511925,3.7329232438356947,-13.973674999999998,0.7487100000000007,NA,NA,NA,NA
