variable,estimate
b_Intercept,-0.6346229999999999
b_DBH_std,0.12723
b_IDBH_stdE2,-0.01217785
b_BA_std,-0.1309385
b_BAL_std,-0.209044
b_CR_std,-1.37613
b_SI_std,-0.00843266
sd_SPCD__Intercept,0.5070785
sigma,2.13393
Intercept,-0.647222
"r_SPCD[12,Intercept]",0.08467515
"r_SPCD[70,Intercept]",-0.1362195
"r_SPCD[71,Intercept]",-0.1997785
"r_SPCD[91,Intercept]",0.7826584999999999
"r_SPCD[94,Intercept]",0.294625
"r_SPCD[95,Intercept]",-0.1475235
"r_SPCD[97,Intercept]",0.320905
"r_SPCD[105,Intercept]",-0.13994600000000001
"r_SPCD[125,Intercept]",-0.707371
"r_SPCD[126,Intercept]",-0.302702
"r_SPCD[129,Intercept]",-0.2746675
"r_SPCD[130,Intercept]",0.00558355
"r_SPCD[241,Intercept]",0.7170615
"r_SPCD[261,Intercept]",1.247665
"r_SPCD[313,Intercept]",0.0146251
"r_SPCD[315,Intercept]",0.13447199999999998
"r_SPCD[316,Intercept]",0.1146105
"r_SPCD[317,Intercept]",0.007941605000000001
"r_SPCD[318,Intercept]",0.3736685
"r_SPCD[319,Intercept]",-0.448539
"r_SPCD[356,Intercept]",-0.166527
"r_SPCD[371,Intercept]",0.6152095
"r_SPCD[372,Intercept]",0.309425
"r_SPCD[375,Intercept]",-0.27096549999999997
"r_SPCD[379,Intercept]",-0.617494
"r_SPCD[391,Intercept]",0.2775215
"r_SPCD[402,Intercept]",-0.00675478
"r_SPCD[403,Intercept]",-0.01929265
"r_SPCD[407,Intercept]",0.408969
"r_SPCD[500,Intercept]",-0.2106055
"r_SPCD[531,Intercept]",0.703406
"r_SPCD[541,Intercept]",-0.06022525
"r_SPCD[543,Intercept]",-0.0969419
"r_SPCD[544,Intercept]",-0.2021445
"r_SPCD[601,Intercept]",-0.2030815
"r_SPCD[660,Intercept]",0.295263
"r_SPCD[701,Intercept]",0.6141055
"r_SPCD[741,Intercept]",-0.6340095
"r_SPCD[743,Intercept]",-0.5819925
"r_SPCD[746,Intercept]",-0.640632
"r_SPCD[761,Intercept]",-0.48614650000000004
"r_SPCD[762,Intercept]",-0.14855400000000002
"r_SPCD[763,Intercept]",-0.34826500000000005
"r_SPCD[802,Intercept]",-0.15496
"r_SPCD[806,Intercept]",0.0352321
"r_SPCD[816,Intercept]",0.10712949999999999
"r_SPCD[823,Intercept]",0.10104650000000001
"r_SPCD[832,Intercept]",0.0409234
"r_SPCD[833,Intercept]",0.08587349999999999
"r_SPCD[837,Intercept]",0.05227955
"r_SPCD[901,Intercept]",0.08570825
"r_SPCD[920,Intercept]",-0.152364
"r_SPCD[935,Intercept]",-0.168274
"r_SPCD[951,Intercept]",-0.310348
"r_SPCD[972,Intercept]",-0.13552150000000002
lprior,-4.871885
lp__,-65390.2
