variable,p50,Est.Error,p025,p975,Rhat,Bulk_ESS,Tail_ESS
Intercept,5.3225934725,0.22063368947205061,4.911892000000001,5.76335025,1.0069529719959538,546.6080278364411,1087.030909109069
DBH_std,-2.3902663375,0.0665683527572096,-2.52301275,-2.2588197500000002,1.0002118228871746,2769.0106954722373,3007.8114062774366
IDBH_stdE2,0.4027919115,0.03103007392403538,0.34144855,0.4635742,1.0009841938675836,4054.758310651279,2976.549383380499
BAL_std,-4.0787629925,0.09645734179763929,-4.2628145,-3.8904309999999995,1.0011879814358777,2338.5232929214426,2841.8233102449362
CR_std,0.95910240675,0.04724918645336584,0.867762475,1.0507425000000001,1.0001787911545568,5267.101066117635,2825.841387431348
SI_std,0.21795707795,0.04082784502140631,0.13802795000000004,0.2994225,1.0013586195766664,5386.0733850947245,3173.553005397396
BA_std,3.2651763725,0.0902889239171216,3.08613475,3.43763125,1.0007967273863374,2386.050639651493,2840.9750177862697
