variable,estimate
lp__,-4085.82
mu_b0,0.449856
sigma_b0,0.768649
z_b0[1],-0.115194
z_b0[2],0.199005
z_b0[3],-0.255282
z_b0[4],0.0595508
z_b0[5],-0.253989
z_b0[6],-0.741266
z_b0[7],-0.0972252
z_b0[8],0.00452018
z_b0[9],0.293103
z_b0[10],-0.0718638
z_b0[11],0.343366
z_b0[12],0.0184149
z_b0[13],-0.639192
z_b0[14],0.0830556
z_b0[15],-0.0143534
z_b0[16],0.170082
z_b0[17],0.0228473
z_b0[18],0.0319478
z_b0[19],-0.200848
z_b0[20],0.034485
z_b0[21],-0.135585
z_b0[22],-0.0283166
z_b0[23],0.275366
z_b0[24],-0.337553
z_b0[25],-0.0630686
z_b0[26],-0.0771819
z_b0[27],0.133205
z_b0[28],0.0151013
z_b0[29],0.0333637
z_b0[30],-0.0500392
z_b0[31],-0.168911
z_b0[32],0.37598
z_b0[33],-0.231122
z_b0[34],0.0381834
z_b0[35],-0.0326514
z_b0[36],-0.569692
z_b0[37],-0.770825
z_b0[38],0.0172959
z_b0[39],0.0562024
z_b0[40],0.648874
z_b0[41],0.503708
z_b0[42],-0.0605719
z_b0[43],0.0831861
z_b0[44],-0.0933401
z_b0[45],-0.0243525
z_b0[46],0.0459598
z_b0[47],-0.0332626
z_b0[48],-0.0045516
z_b0[49],-0.0179139
z_b0[50],0.63538
z_b0[51],0.390362
z_b0[52],0.0240165
z_b0[53],0.0358264
z_b0[54],0.00515319
z_b0[55],0.0734167
z_b0[56],0.435193
b1,1.03645
b2,-0.17338
b3,0.0216573
b4,0.0119306
b5,-0.00664073
b6,0.00287708
b7,-0.00553718
b8,0.0511485
b9,-0.0137319
b10,0.0280689
b11,-8.36481e-5
b12,-0.241415
b13,0.040296
sigma,0.694943
b0[1],0.361312
b0[2],0.602821
b0[3],0.253634
b0[4],0.49563
b0[5],0.254628
b0[6],-0.119917
b0[7],0.375124
b0[8],0.453331
b0[9],0.67515
b0[10],0.394618
b0[11],0.713784
b0[12],0.464011
b0[13],-0.0414583
b0[14],0.513697
b0[15],0.438823
b0[16],0.58059
b0[17],0.467418
b0[18],0.474413
b0[19],0.295475
b0[20],0.476363
b0[21],0.345639
b0[22],0.428091
b0[23],0.661516
b0[24],0.190396
b0[25],0.401379
b0[26],0.39053
b0[27],0.552244
b0[28],0.461464
b0[29],0.475501
b0[30],0.411394
b0[31],0.320023
b0[32],0.738853
b0[33],0.272204
b0[34],0.479206
b0[35],0.424759
b0[36],0.011962800000000001
b0[37],-0.142638
b0[38],0.463151
b0[39],0.493056
b0[40],0.948612
b0[41],0.837031
b0[42],0.403298
b0[43],0.513797
b0[44],0.37811
b0[45],0.431138
b0[46],0.485183
b0[47],0.424289
b0[48],0.446358
b0[49],0.436087
b0[50],0.93824
b0[51],0.749908
b0[52],0.468316
b0[53],0.477394
b0[54],0.453817
b0[55],0.506288
b0[56],0.784367
ln_DDS_rep[1],1.93728
ln_DDS_rep[2],0.351704
ln_DDS_rep[3],1.8262
ln_DDS_rep[4],0.893766
ln_DDS_rep[5],0.643434
ln_DDS_rep[6],0.747624
ln_DDS_rep[7],-0.172518
ln_DDS_rep[8],1.63335
ln_DDS_rep[9],3.49348
ln_DDS_rep[10],2.97075
ln_DDS_rep[11],-0.535413
ln_DDS_rep[12],2.44199
ln_DDS_rep[13],2.18344
ln_DDS_rep[14],1.41159
ln_DDS_rep[15],1.40239
ln_DDS_rep[16],3.16198
ln_DDS_rep[17],1.29774
ln_DDS_rep[18],2.28055
ln_DDS_rep[19],2.42046
ln_DDS_rep[20],1.05514
ln_DDS_rep[21],-1.77206
ln_DDS_rep[22],1.49291
ln_DDS_rep[23],-0.673158
ln_DDS_rep[24],1.64584
ln_DDS_rep[25],-0.644067
ln_DDS_rep[26],0.353357
ln_DDS_rep[27],-1.0394
ln_DDS_rep[28],3.05994
ln_DDS_rep[29],2.32747
ln_DDS_rep[30],2.45942
ln_DDS_rep[31],1.77906
ln_DDS_rep[32],2.20657
ln_DDS_rep[33],2.66709
ln_DDS_rep[34],2.73095
ln_DDS_rep[35],2.20528
ln_DDS_rep[36],1.34884
ln_DDS_rep[37],0.39681
ln_DDS_rep[38],1.49939
ln_DDS_rep[39],0.750289
ln_DDS_rep[40],2.20494
ln_DDS_rep[41],2.85362
ln_DDS_rep[42],0.800564
ln_DDS_rep[43],1.69262
ln_DDS_rep[44],2.14818
ln_DDS_rep[45],3.25116
ln_DDS_rep[46],0.173039
ln_DDS_rep[47],1.49972
ln_DDS_rep[48],0.528852
ln_DDS_rep[49],1.43802
ln_DDS_rep[50],2.0083
ln_DDS_rep[51],1.34271
ln_DDS_rep[52],1.81707
ln_DDS_rep[53],0.0967821
ln_DDS_rep[54],1.88458
ln_DDS_rep[55],-2.20286
ln_DDS_rep[56],1.30174
ln_DDS_rep[57],1.53291
ln_DDS_rep[58],-0.795726
ln_DDS_rep[59],2.85261
ln_DDS_rep[60],2.61067
ln_DDS_rep[61],1.49525
ln_DDS_rep[62],1.28911
ln_DDS_rep[63],-0.0882464
ln_DDS_rep[64],2.44619
ln_DDS_rep[65],0.905274
ln_DDS_rep[66],1.49508
ln_DDS_rep[67],-0.0739549
ln_DDS_rep[68],2.56064
ln_DDS_rep[69],3.4771
ln_DDS_rep[70],2.60662
ln_DDS_rep[71],3.07263
ln_DDS_rep[72],2.44512
