variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,-4080.436035,-4079.45,157.6914289775193,196.65206400000048,-4341.898000000001,-3857.509,1.9524730968779629,5.51536616320354,11.277465733866716
mu_b0,0.40047667425,0.399445,0.014539334487209848,0.015705181800000027,0.37700085,0.42531759999999996,1.367471968743854,9.256807311372778,19.79338017694242
sigma_b0,0.6798475335,0.655895,0.14314838647736358,0.17830933679999997,0.5068428500000001,0.9182055499999999,2.3567082143905727,4.943660464782883,14.060777836486421
z_b0[1],-0.0389593967192,-0.03881325,0.029200921933167846,0.022468877129999995,-0.1018422,0.0029268034999999975,1.908578554731625,5.664705473864549,12.01129000602348
z_b0[2],0.0186079307456,0.0262093,0.039923981691669344,0.03972485852999999,-0.04860846,0.07947119,2.2547294464315275,5.066229916999247,13.264362364590976
z_b0[3],-0.01966561308933,-0.009372970000000001,0.032963358273095385,0.027196302903,-0.08634939,0.024854339999999964,1.7159380981926244,6.354876275507926,10.9745265184588
z_b0[4],-0.0018153307353375,-0.001407705,0.019228165845161238,0.015891781836,-0.041289954999999996,0.026989845,2.2991859419057707,5.111872997725007,12.983151054575824
z_b0[5],-0.024678607901525,-0.02728555,0.019746658928597168,0.01714226598,-0.059104705,0.013885629999999987,1.3993498526183616,10.330051859501154,12.246235463192276
z_b0[6],-0.277885587175,-0.2605135,0.12956857128422244,0.1488686073,-0.5121884,-0.09961813500000001,2.1275176401926066,5.222348551038139,13.829906193801571
z_b0[7],-0.10597422265,-0.11488799999999999,0.04038194475525264,0.03097440507000001,-0.17254175,-0.030806045,1.619569090633243,6.7152148141850585,22.255684207501467
z_b0[8],-0.01734798719525,-0.0173544,0.02885912175265185,0.02571599352,-0.071551645,0.02686954999999999,2.4399877226862547,4.874966073845421,12.358422432096265
z_b0[9],0.015508158836375,0.01990845,0.0341970312893406,0.033094359984,-0.044404954999999996,0.075416825,2.773052743160678,4.699517084036195,11.764386969417954
z_b0[10],-0.014420859432475,-0.012504350000000001,0.02048400161951131,0.025806951029999997,-0.047080105000000004,0.016048434999999996,1.7765128442445652,5.947785630656777,18.860970798328648
z_b0[11],0.332827855775,0.346109,0.13718981728390742,0.150105837,0.10757794999999999,0.54966755,2.5892104939840452,4.7674331023869545,11.346165305133647
z_b0[12],0.00612767416995,0.004121349999999999,0.031177273555430495,0.0370776021,-0.048921545000000004,0.05377827499999999,2.824927782583865,4.667285212243901,18.604130521121533
z_b0[13],-0.52433690775,-0.521127,0.1108844912369149,0.12968746980000004,-0.7029504,-0.3769052500000004,2.0333373023212626,5.397194882385535,19.38388472451571
z_b0[14],0.04750743194725,0.05167945,0.025082321735551246,0.02148317052,0.0021257320000000004,0.081578605,1.597631481555368,7.205164841170174,13.896241504446422
z_b0[15],-0.0168541673067475,-0.01981015,0.02167572196950124,0.025300472630999993,-0.051052120000000006,0.01687357,2.6143744918825162,4.7643138994660905,12.617173165393345
z_b0[16],0.00266687649904,0.004366015,0.014920818723809416,0.013333814991,-0.027239645,0.023015179999999996,1.573383455290795,6.986185943994946,12.346987663828262
z_b0[17],0.061558720675,0.0641858,0.018068754475439736,0.019781961149999996,0.025833755,0.08575682999999999,1.5079918192593373,7.399139796594175,23.563823244785272
z_b0[18],0.0239552558291,0.024745299999999998,0.03549390741030802,0.028247392173,-0.04493195,0.08490427499999999,2.133559988116662,5.213783346033742,13.903989353523091
z_b0[19],-0.141036628675,-0.1420805,0.05169681082307756,0.051555191099999995,-0.21982764999999999,-0.0411759,1.9298527532959369,5.570034690739038,10.859696561579588
z_b0[20],-0.00677551862453,-0.00428541,0.017912229797795613,0.016050130928999998,-0.040314474999999995,0.01869148499999999,1.4466664846631043,8.498718317764133,20.89248378309383
z_b0[21],-0.00533500698,-0.005325605,0.05639760082344523,0.080761677213,-0.07906341,0.06998622,2.751222019052107,4.662431045942017,14.596336471215533
z_b0[22],0.0527034331598,0.05421465,0.01950714992465183,0.017453982630000003,0.005625384000000003,0.08128812499999999,1.4340215588861798,8.073247035089704,11.420700385185205
z_b0[23],-0.001481646046357,0.0015157299999999999,0.023448672460150824,0.02092304424,-0.053395395,0.026220189999999994,1.789123833677358,6.161671584429648,16.617560609505215
z_b0[24],-0.238667849225,-0.2496435,0.0729822123064248,0.08356823160000004,-0.34607295,-0.11274175000000002,1.9274404384941768,5.552914674744549,12.059016216370512
z_b0[25],-0.021825773454975002,-0.02108015,0.03540143220204117,0.033856268124,-0.07826955000000001,0.04603892499999998,2.2504829391068806,5.066590480456381,11.670285827330789
z_b0[26],-0.036004048634825,-0.04063465,0.029582296522607562,0.025072693380000004,-0.07160041,0.028155544999999997,1.85470296625606,5.81674863233977,11.09540443090462
z_b0[27],-0.0118552790108,-0.00984531,0.022307543080815867,0.02715337422,-0.0452208,0.023417849999999997,1.790845216936869,6.033340593237102,18.529829239241682
z_b0[28],-0.0014940022242249998,-0.01526765,0.07448578825540958,0.06611928981,-0.092196765,0.13962724999999998,2.5780011296887864,4.780021526476307,11.537999938508467
z_b0[29],-0.01478023751149,-0.0043655,0.030214910150693296,0.01959915657,-0.077864015,0.019292739999999992,2.109368009595295,5.321489049107874,14.123016288986031
z_b0[30],0.0089339227603,0.010857,0.02929855563810335,0.04138766856,-0.037321485,0.045442735,2.118222292446473,5.336971995074633,25.38760338308321
z_b0[31],-0.0097243651523425,-0.00962408,0.014575718212500007,0.016117604054999998,-0.036053360000000007,0.013362429999999991,1.7912569096759978,6.103869663397715,12.315239964585514
z_b0[32],0.086416716918375,0.0953114,0.047290066803615825,0.04767463385999999,-1.7773899999999648e-4,0.1554196,1.9839457392125863,5.475850244879757,13.15770356780229
z_b0[33],-0.05437433236925,-0.0549321,0.03228847658246855,0.04427651466,-0.10485085,-0.006870121500000001,2.287001311846842,5.009306120505428,25.80207209556303
z_b0[34],-0.005735840553725,-0.015154049999999999,0.045018598267800615,0.04548742821,-0.06955281999999999,0.07768132999999997,2.9072397282834817,4.61213743738822,12.121622903409545
z_b0[35],0.0017898644321125,-0.0025306549999999997,0.018678936837716816,0.017201102961,-0.023579945,0.037425969999999975,1.5746662221803884,6.895525088252184,19.37128334075116
z_b0[36],-0.040774283005725,-0.0241312,0.040173430182224995,0.026922592703999996,-0.11693179999999999,0.0025518024999999947,1.941729537618112,5.641509446254183,11.23604289824805
z_b0[37],-0.1127237069875,-0.108664,0.05752828942696516,0.050941617089999995,-0.21653295,-0.019732510000000016,2.1923347857012923,5.1394522184267535,19.810013199702173
z_b0[38],0.026773078521325,0.0188678,0.04078281149420813,0.03997369811399999,-0.032234785,0.10259215000000001,2.3254460543043245,5.039691341952181,11.645686390851347
z_b0[39],0.00822055552538175,0.0119942,0.01852264866799813,0.015007544369999999,-0.03641502,0.03168876499999999,1.9057181793724198,5.8706788386499325,11.514170508103913
z_b0[40],0.1542119257,0.127481,0.09121310360163377,0.09169799457000001,0.042482145,0.3356427999999999,2.111280332835772,5.243986339398425,11.42106560757668
z_b0[41],0.1720316053475,0.161541,0.11760688099425322,0.14946261099,0.011235460000000001,0.3642304,3.0551400636036083,4.52633350171832,11.30933814815902
z_b0[42],-0.01622180549834,-0.0235101,0.02455587540050478,0.023211511469999998,-0.049638709999999996,0.02943086,1.605965073316019,6.951169218685005,32.38574790643789
z_b0[43],7.459632810124999e-4,-0.004334009999999999,0.02666537164216748,0.024951994914,-0.035110745,0.05307703999999995,2.089311607689274,5.358421058390698,25.834728472069077
z_b0[44],-0.0013343541312275,-1.302845e-4,0.02363760681208827,0.025798129559999997,-0.040420765000000004,0.033499914999999984,2.5117321838359667,4.832789022951439,15.849700014900318
z_b0[45],-0.017264227959537498,-0.001704335,0.049721810370047866,0.04166098586999999,-0.11706269999999999,0.05109416499999997,3.1275183982363206,4.520362935245821,11.074356036072427
z_b0[46],0.0242732267732,0.0304963,0.034081218810646505,0.038259278778,-0.029567785,0.080401405,2.238723045169298,5.093216887124555,15.737322448120443
z_b0[47],0.009677877767499999,0.02154375,0.055448357397269867,0.06682130091,-0.091497635,0.09625363999999999,3.116585753976067,4.515886371335846,11.241259388611418
z_b0[48],0.019946167946525,0.0244347,0.02364906829022476,0.020415846779999997,-0.026186465,0.055609935,1.6895627821171528,6.455931645005445,14.790762034013143
z_b0[49],-0.02057557947121,-0.01290025,0.02525269852798518,0.021815169138,-0.066972205,0.01595998999999996,2.6078419849898977,4.750551849132202,11.009541459923177
z_b0[50],0.322833765475,0.3707785,0.15185953594142088,0.18721160849999996,0.079146725,0.5146303,2.4260898714420644,4.878023533914468,11.345907840041871
z_b0[51],0.043134079756,0.0577786,0.06418558681449146,0.08332345433999999,-0.046365785,0.1273761,2.3268734180427444,4.987436330849566,30.461290531927617
z_b0[52],0.003974714201925,0.009288105000000001,0.022470804448143974,0.021719104071,-0.048120329999999996,0.033104325,1.7855090400805198,6.051534834602272,11.128495774138829
z_b0[53],0.01801280708362,0.01044805,0.0377946345002448,0.03377970666,-0.02854151,0.09907009499999998,2.40479533198319,4.929699738479618,11.138362450407863
z_b0[54],-0.0082103123760375,-0.011168,0.031490020750685556,0.03653230182,-0.052770889999999994,0.04771832999999999,2.280285514087858,5.090679480214861,18.588162734521312
z_b0[55],0.0254975214852,0.00910897,0.04400197211319077,0.01936416447,-0.022960535,0.119758,2.0807990324926244,5.332550556797681,12.070354784121225
z_b0[56],0.0103844238951975,0.00374553,0.024694331906306797,0.030035815488,-0.025733924999999994,0.048627069999999994,1.722382756495562,6.289957692934812,18.244025600766758
b1,0.88041331625,0.8811985,0.006969137247230006,0.0072009882,0.8673013500000001,0.8905485500000001,1.2562843573483546,12.40406057383216,56.02860840214415
b2,-0.10844098725,-0.10846,0.00847073437642637,0.010384130399999993,-0.1214533,-0.09560804,1.434042906503058,7.993943722778166,37.454834623316785
b3,0.0325322020525,0.03312595,0.00869138191928922,0.00970932501,0.018756655,0.045902149999999996,1.6395981125507848,6.514521268268905,22.307538650476015
b4,0.027757810265,0.027162,0.008904222549889264,0.008514645930000002,0.014279115,0.04479362,1.2498388609390014,11.537334218636731,34.101834385830756
b5,-0.0104580553,-0.01038915,0.0025676843723473216,0.002544386228999999,-0.01487845,-0.006394532500000002,1.1411594336234865,18.897044172964183,41.72441934970695
b6,0.00101155406419,0.00102737,0.004129309609681033,0.004034740227,-0.005699135,0.007318525499999999,1.082025457787993,87.97952065007621,120.15543387967523
b7,-0.006017055509441,-0.00608591,0.004224596840047274,0.004274068932,-0.01278644,0.0013378259999999962,1.1013600948296238,28.958527488468054,105.14840605797244
b8,0.0319782816525,0.0321072,0.010565063581834538,0.012827084549999994,0.0157832,0.047692254999999996,1.6183501037441317,6.662587473896177,28.51643168081918
b9,-0.00692309708985,-0.00694786,0.00349946432513806,0.0036850245390000003,-0.01243128,-0.0011985985000000077,1.1571616528533404,17.75814125927767,106.14539195577085
