variable,Estimate,Est.Error,Q2.5,Q97.5
"r_SPCD[531,ln_qmd_centered]",0.00649709263144625,0.03895586494091933,-0.06897408,0.0847185575
"r_SPCD[541,ln_qmd_centered]",0.17066481009,0.05860132932706714,0.057669355000000005,0.28876942499999997
"r_SPCD[543,ln_qmd_centered]",-9.296876200000001e-4,0.08403665180984107,-0.16632229999999998,0.165209275
"r_SPCD[544,ln_qmd_centered]",-0.0160870463925625,0.11085371485288416,-0.24035979999999998,0.19791902500000003
"r_SPCD[601,ln_qmd_centered]",-5.273307739500001e-4,0.11784203921855968,-0.24215785,0.2311631499999999
"r_SPCD[660,ln_qmd_centered]",0.12463819036981875,0.115820413059542,-0.0962717625,0.366925375
"r_SPCD[701,ln_qmd_centered]",-0.0220192568606125,0.09472356477875224,-0.20971009999999998,0.16157089999999985
"r_SPCD[741,ln_qmd_centered]",-0.0227716230523625,0.089367742636528,-0.20013555,0.1491081999999999
"r_SPCD[742,ln_qmd_centered]",-0.02194487821760625,0.11101396106156174,-0.24435279999999998,0.19233484999999997
"r_SPCD[743,ln_qmd_centered]",0.048974629697925,0.06073208920355467,-0.068273665,0.16778202499999995
"r_SPCD[746,ln_qmd_centered]",0.072578421862675,0.05488465902408759,-0.03234231,0.18205842499999997
"r_SPCD[761,ln_qmd_centered]",-0.0027304184778,0.10890552680102888,-0.217499525,0.22131257499999993
"r_SPCD[762,ln_qmd_centered]",-3.890924625875e-4,0.08827698346365753,-0.1791521,0.17292039999999995
"r_SPCD[802,ln_qmd_centered]",0.01224896958617,0.097865224563068,-0.18028265,0.20753407499999993
"r_SPCD[806,ln_qmd_centered]",-8.68619132375e-4,0.1109850631069335,-0.22597535000000002,0.22088472499999992
"r_SPCD[823,ln_qmd_centered]",-0.001102474586825,0.11306917813530178,-0.22618807500000002,0.21835562499999991
"r_SPCD[832,ln_qmd_centered]",0.0089986914954875,0.10991131900900278,-0.20362682499999998,0.22803849999999995
"r_SPCD[833,ln_qmd_centered]",0.06624916440261874,0.04225434097065877,-0.014634067499999999,0.15184037499999997
"r_SPCD[837,ln_qmd_centered]",-0.017489451974138374,0.10656073229068419,-0.23209532499999996,0.18690307499999997
"r_SPCD[901,ln_qmd_centered]",-0.1039641283722875,0.14242688628182923,-0.394578025,0.1723222999999997
"r_SPCD[935,ln_qmd_centered]",-0.0082283813371375,0.11323396890763221,-0.228601875,0.22044202499999999
"r_SPCD[951,ln_qmd_centered]",0.0010718989630375,0.09967900968820011,-0.19277234999999998,0.20190569999999994
"r_SPCD[972,ln_qmd_centered]",0.004283601816855,0.10716241323072953,-0.1994136,0.2211141499999999
lprior,-0.50663376345125,0.27142789002520196,-1.1941490000000001,-0.1499181250000001
lp__,4349.64046375,9.827670068984258,4329.4484999999995,4367.7105
