SPCD,n_stands,qr_slope,species_slope,slope_combined,reineke_b_qr,reineke_b_bayes,reineke_b_combined,diff_from_reineke
12,3431,-2.1509038202623714,-1.8397949528875002,-2.05757116004991,2.1509038202623714,1.8397949528875002,2.05757116004991,0.45257116004991005
70,NA,NA,-1.6573348759615862,NA,NA,1.6573348759615862,NA,NA
71,77,-2.0484317045870037,-1.6549229068894964,-1.9303790652777515,2.0484317045870037,1.6549229068894964,1.9303790652777515,0.3253790652777515
91,NA,NA,-1.6095468440331702,NA,NA,1.6095468440331702,NA,NA
94,222,-1.6261469903104349,-1.537321903886125,-1.599499464383142,1.6261469903104349,1.537321903886125,1.599499464383142,-0.005500535616858038
95,363,-2.1157140015954816,-1.7921999789379126,-2.018659794798211,2.1157140015954816,1.7921999789379126,2.018659794798211,0.4136597947982108
97,2015,-1.963051970462968,-1.755400191024,-1.9007564366312777,1.963051970462968,1.755400191024,1.9007564366312777,0.2957564366312777
125,84,-1.7622934435894444,-1.5786343287799125,-1.707195709146585,1.7622934435894444,1.5786343287799125,1.707195709146585,0.10219570914658505
126,NA,NA,-1.7137800849141125,NA,NA,1.7137800849141125,NA,NA
129,2214,-1.7555196641972173,-1.6760747010097925,-1.73168617524099,1.7555196641972173,1.6760747010097925,1.73168617524099,0.12668617524099002
241,1588,-1.6932967231630982,-1.5946258950585002,-1.6636954747317187,1.6932967231630982,1.5946258950585002,1.6636954747317187,0.058695474731718766
261,2349,-1.6306080172466475,-1.6316332554127375,-1.6309155886964746,1.6306080172466475,1.6316332554127375,1.6309155886964746,0.02591558869647459
313,NA,NA,-1.7102402357996627,NA,NA,1.7102402357996627,NA,NA
315,46,-2.108828540899955,-1.7264296704570377,-1.9023331508607797,2.108828540899955,1.7264296704570377,1.9023331508607797,0.2973331508607797
316,3348,-1.8424595813434996,-1.69886095297729,-1.7993799928336367,1.8424595813434996,1.69886095297729,1.7993799928336367,0.19437999283363672
317,NA,NA,-1.6635321929728626,NA,NA,1.6635321929728626,NA,NA
318,2856,-1.7462859744782733,-1.6394868880051239,-1.7142462485363283,1.7462859744782733,1.6394868880051239,1.7142462485363283,0.10924624853632836
319,NA,NA,-1.6662920255320863,NA,NA,1.6662920255320863,NA,NA
320,NA,NA,-1.7225064029238126,NA,NA,1.7225064029238126,NA,NA
371,1247,-1.6913640009512028,-1.6420158487937626,-1.6765595553039707,1.6913640009512028,1.6420158487937626,1.6765595553039707,0.07155955530397073
372,74,-1.2225974776996251,-1.518723389816575,-1.3114352513347103,1.2225974776996251,1.518723389816575,1.3114352513347103,-0.2935647486652897
375,603,-1.9694003370839714,-1.77840833825665,-1.912102737435775,1.9694003370839714,1.77840833825665,1.912102737435775,0.3071027374357751
379,69,-2.589117133669388,-1.69630850384121,-2.312346458422653,2.589117133669388,1.69630850384121,2.312346458422653,0.707346458422653
400,NA,NA,-1.6791011821521127,NA,NA,1.6791011821521127,NA,NA
402,NA,NA,-1.6591127437962552,NA,NA,1.6591127437962552,NA,NA
407,NA,NA,-1.6618249569962127,NA,NA,1.6618249569962127,NA,NA
531,1285,-1.7799717151203067,-1.6549153848685538,-1.7424548160447808,1.7799717151203067,1.6549153848685538,1.7424548160447808,0.13745481604478083
541,287,-1.392526574161115,-1.49074766741,-1.4219929021357807,1.392526574161115,1.49074766741,1.4219929021357807,-0.18300709786421931
543,48,-1.1538704493140621,-1.66234216512,-1.41827574153315,1.1538704493140621,1.66234216512,1.41827574153315,-0.18672425846685003
544,NA,NA,-1.6774995238925625,NA,NA,1.6774995238925625,NA,NA
601,NA,NA,-1.66193980827395,NA,NA,1.66193980827395,NA,NA
660,NA,NA,-1.5367742871301813,NA,NA,1.5367742871301813,NA,NA
701,38,-1.9267863873778803,-1.6834317343606127,-1.7759065025071743,1.9267863873778803,1.6834317343606127,1.7759065025071743,0.17090650250717432
741,34,-1.7049851651712444,-1.6841841005523626,-1.6912564625227824,1.7049851651712444,1.6841841005523626,1.6912564625227824,0.0862564625227824
742,NA,NA,-1.6833573557176063,NA,NA,1.6833573557176063,NA,NA
743,207,-1.6554746018172248,-1.612437847802075,-1.6425635756126797,1.6554746018172248,1.612437847802075,1.6425635756126797,0.037563575612679756
746,353,-1.6849465263715822,-1.588834055637325,-1.6561127851513051,1.6849465263715822,1.588834055637325,1.6561127851513051,0.05111278515130513
761,NA,NA,-1.6641428959778002,NA,NA,1.6641428959778002,NA,NA
762,45,-1.7193597319894403,-1.6618015699625877,-1.6877027428746714,1.7193597319894403,1.6618015699625877,1.6877027428746714,0.08270274287467139
802,34,-0.894212655891222,-1.64916350791383,-1.392480218226143,0.894212655891222,1.64916350791383,1.392480218226143,-0.2125197817738569
806,NA,NA,-1.662281096632375,NA,NA,1.662281096632375,NA,NA
823,NA,NA,-1.6625149520868252,NA,NA,1.6625149520868252,NA,NA
832,NA,NA,-1.6524137860045125,NA,NA,1.6524137860045125,NA,NA
833,914,-1.5172304697364927,-1.5951633130973812,-1.5406103227447592,1.5172304697364927,1.5951633130973812,1.5406103227447592,-0.06438967725524081
837,NA,NA,-1.6789019294741385,NA,NA,1.6789019294741385,NA,NA
901,NA,NA,-1.7653766058722875,NA,NA,1.7653766058722875,NA,NA
935,NA,NA,-1.6696408588371376,NA,NA,1.6696408588371376,NA,NA
951,NA,NA,-1.6603405785369625,NA,NA,1.6603405785369625,NA,NA
972,NA,NA,-1.657128875683145,NA,NA,1.657128875683145,NA,NA
