variable,p50,p05,p95,rhat,ess_bulk
b_Intercept,-0.421339,-0.4584701,-0.38528905,1.0050578641666483,725.8039403171665
b_CR_t1_std,0.3647825,0.35992294999999996,0.36950625000000004,1.002076332575942,5219.063003020652
b_DBH_std,0.0393439,0.02343766,0.05519794,1.0029223353479984,2659.644698279541
b_IDBH_stdE2,-8.99279e-4,-0.003909770999999999,0.0019890719999999936,0.9995109735839297,4935.490773745536
b_BA_std,-0.027661150000000002,-0.034511349999999996,-0.020513335000000008,1.0011184479026936,5546.907861878891
b_BAL_std,-0.050041050000000004,-0.05877604499999999,-0.0415896,1.0034329720171626,5819.592058176428
b_SI_std,-0.00211372,-0.007055365,0.0029816395,1.001026938271842,5705.149324773893
b_relDBH_std,-0.013840149999999999,-0.023282015,-0.004180064500000001,1.000642934292629,6424.0556075340655
sd_SPCD_grouped__Intercept,0.111566,0.08976138,0.14320439999999998,1.0020847473415193,1161.3097842271552
sd_SPCD_grouped__DBH_std,0.02958305,0.021018865,0.042666285,1.0032484255134806,1521.3206741839117
cor_SPCD_grouped__Intercept__DBH_std,-0.2092685,-0.5796612,0.24232239999999994,1.0006759720992897,2266.301547808027
phi,17.9734,17.72676,18.21251,1.0007350346171169,7214.512143508192
Intercept,-0.42337749999999996,-0.46052770000000004,-0.38759974999999997,1.0055731191375399,717.4533333485183
"r_SPCD_grouped[OTHER,Intercept]",-0.05635305,-0.13355855000000003,0.02439000499999986,1.0008370492168122,2752.377030214512
"r_SPCD_grouped[12,Intercept]",0.03686035,-0.001277515499999999,0.07556962499999999,1.0038538372025263,789.2525822556936
"r_SPCD_grouped[71,Intercept]",-0.055802050000000006,-0.13072385,0.014290224999999998,1.0016522332343416,2594.1122744564013
"r_SPCD_grouped[91,Intercept]",0.15970250000000002,0.0461515,0.2705067999999999,1.0004331268987265,4622.045114909517
"r_SPCD_grouped[94,Intercept]",0.06376794999999999,0.014022155000000001,0.11610339999999995,1.0016320984845497,1304.1721946353414
"r_SPCD_grouped[95,Intercept]",-0.0319915,-0.08115355499999999,0.017114289999999983,1.0016995339874486,1076.7825721869983
"r_SPCD_grouped[97,Intercept]",0.0661526,0.027878075000000002,0.10504344999999998,1.0037666540322405,803.8460719481408
"r_SPCD_grouped[125,Intercept]",-0.1416265,-0.23218719999999998,-0.05414457500000001,1.0005296855070962,3591.5018726812837
"r_SPCD_grouped[129,Intercept]",-0.06420175,-0.1071847,-0.019185104999999997,1.0029516463262305,963.188824665902
"r_SPCD_grouped[241,Intercept]",0.149966,0.11009615,0.19232504999999997,1.0052446370951487,846.9014928805668
"r_SPCD_grouped[261,Intercept]",0.24844349999999998,0.20879645,0.29018295,1.0020554900526861,887.0687669261348
"r_SPCD_grouped[315,Intercept]",0.00596892,-0.059956550000000004,0.07226880499999998,1.0014504968120048,1729.9035412763417
"r_SPCD_grouped[316,Intercept]",0.02643915,-0.011183935,0.06589732499999999,1.0042766454798497,762.7248817261495
"r_SPCD_grouped[318,Intercept]",0.08417430000000001,0.04272216,0.12405589999999998,1.0052978113316808,903.9341982103265
"r_SPCD_grouped[319,Intercept]",-0.10427349999999999,-0.21576695,-0.0024403545000000228,1.0011766504595871,3488.0287215101175
"r_SPCD_grouped[371,Intercept]",0.1267255,0.085802,0.16783835,1.0037278653186639,889.3304949813031
"r_SPCD_grouped[372,Intercept]",0.0587229,-0.016962429999999997,0.13060005,1.0016992152964945,2383.4118258428866
"r_SPCD_grouped[375,Intercept]",-0.05853075,-0.09953654,-0.016424720000000052,1.0039750669244427,899.6568067090902
"r_SPCD_grouped[379,Intercept]",-0.12281500000000001,-0.1962942,-0.048178420000000007,1.0005663847025141,2357.710502528738
"r_SPCD_grouped[531,Intercept]",0.11495749999999999,0.07577448499999999,0.15809209999999999,1.0029808769905553,830.1006111827433
"r_SPCD_grouped[541,Intercept]",-0.01018935,-0.057273865,0.03856450999999999,1.0017688129450946,1187.4519519242765
"r_SPCD_grouped[543,Intercept]",-0.0571806,-0.1331156,0.01733144999999996,1.000255752163384,2534.7280550870664
"r_SPCD_grouped[660,Intercept]",0.06776195,-0.05497505499999999,0.19328414999999974,1.0011380845808358,5304.583229413382
"r_SPCD_grouped[701,Intercept]",0.128064,0.059580894999999995,0.1987240499999999,1.000554654177369,2152.2503715113594
"r_SPCD_grouped[741,Intercept]",-0.14576050000000002,-0.23635325,-0.06158670000000001,1.0015816575061698,3224.9149890083368
"r_SPCD_grouped[743,Intercept]",-0.121219,-0.18360235,-0.06306444500000001,0.9999072845930485,1556.8954354322639
"r_SPCD_grouped[746,Intercept]",-0.1378025,-0.18631730000000002,-0.08897508000000005,1.0018085884460555,1214.6239330865715
