variable,estimate
b_Intercept,5.315795
b_DBH_std,-2.390315
b_IDBH_stdE2,0.402351
b_BAL_std,-4.077375
b_CR_std,0.9595855
b_SI_std,0.21758650000000002
b_BA_std,3.26562
sd_SPCD__Intercept,1.0545
Intercept,5.71129
"r_SPCD[12,Intercept]",-1.03571
"r_SPCD[70,Intercept]",0.07063895
"r_SPCD[71,Intercept]",-0.4752765
"r_SPCD[91,Intercept]",0.861118
"r_SPCD[94,Intercept]",-0.4105975
"r_SPCD[95,Intercept]",-1.150655
"r_SPCD[97,Intercept]",0.1848475
"r_SPCD[105,Intercept]",0.21047549999999998
"r_SPCD[125,Intercept]",0.172607
"r_SPCD[126,Intercept]",0.101106
"r_SPCD[129,Intercept]",0.4297925
"r_SPCD[130,Intercept]",0.1675095
"r_SPCD[241,Intercept]",0.5298365
"r_SPCD[261,Intercept]",1.75583
"r_SPCD[313,Intercept]",0.27883100000000005
"r_SPCD[315,Intercept]",-1.5512299999999999
"r_SPCD[316,Intercept]",0.27325
"r_SPCD[317,Intercept]",0.460368
"r_SPCD[318,Intercept]",0.763862
"r_SPCD[319,Intercept]",-1.021875
"r_SPCD[356,Intercept]",0.3958165
"r_SPCD[371,Intercept]",0.061704300000000004
"r_SPCD[372,Intercept]",1.35459
"r_SPCD[375,Intercept]",-0.7837879999999999
"r_SPCD[379,Intercept]",-1.53445
"r_SPCD[391,Intercept]",0.6733169999999999
"r_SPCD[402,Intercept]",0.1556435
"r_SPCD[403,Intercept]",0.0295821
"r_SPCD[407,Intercept]",0.19387949999999998
"r_SPCD[500,Intercept]",0.180563
"r_SPCD[531,Intercept]",-0.656067
"r_SPCD[541,Intercept]",0.7968835
"r_SPCD[543,Intercept]",0.5250815
"r_SPCD[544,Intercept]",0.446523
"r_SPCD[660,Intercept]",0.6232225
"r_SPCD[701,Intercept]",-0.181724
"r_SPCD[741,Intercept]",-1.534755
"r_SPCD[742,Intercept]",0.0715698
"r_SPCD[743,Intercept]",0.09969705000000001
"r_SPCD[746,Intercept]",-0.580831
"r_SPCD[761,Intercept]",-2.00375
"r_SPCD[762,Intercept]",-0.6444335
"r_SPCD[763,Intercept]",0.14103149999999998
"r_SPCD[802,Intercept]",0.3344095
"r_SPCD[806,Intercept]",0.04401515
"r_SPCD[816,Intercept]",0.028486749999999998
"r_SPCD[823,Intercept]",0.057495649999999995
"r_SPCD[832,Intercept]",0.09611154999999999
"r_SPCD[833,Intercept]",0.841527
"r_SPCD[837,Intercept]",0.7740484999999999
"r_SPCD[901,Intercept]",0.240384
"r_SPCD[920,Intercept]",0.358731
"r_SPCD[935,Intercept]",-1.4952800000000002
"r_SPCD[951,Intercept]",0.667195
"r_SPCD[972,Intercept]",-0.730953
lprior,-5.2750699999999995
lp__,-2902.495
