variable,estimate
b_Intercept,4.72719
b_DBH_std,-1.79421
b_IDBH_stdE2,0.24504700000000001
b_BAL_std,-3.877765
b_CR_std,0.841612
b_SI_std,0.2802255
b_BA_std,3.1290050000000003
sd_SPCD__Intercept,0.825356
Intercept,4.96787
"r_SPCD[12,Intercept]",-0.645203
"r_SPCD[43,Intercept]",0.01796975
"r_SPCD[68,Intercept]",-0.4729705
"r_SPCD[70,Intercept]",0.117972
"r_SPCD[71,Intercept]",0.1841835
"r_SPCD[91,Intercept]",-0.18773800000000002
"r_SPCD[94,Intercept]",-0.34248900000000004
"r_SPCD[95,Intercept]",-0.8399555000000001
"r_SPCD[96,Intercept]",0.27428949999999996
"r_SPCD[97,Intercept]",0.5614790000000001
"r_SPCD[105,Intercept]",0.0533758
"r_SPCD[110,Intercept]",0.09201445
"r_SPCD[123,Intercept]",0.05852045
"r_SPCD[125,Intercept]",0.311416
"r_SPCD[126,Intercept]",0.360512
"r_SPCD[129,Intercept]",0.329808
"r_SPCD[130,Intercept]",-0.056851
"r_SPCD[131,Intercept]",0.403597
"r_SPCD[132,Intercept]",-0.4498105
"r_SPCD[136,Intercept]",0.00917326
"r_SPCD[202,Intercept]",-0.6050295
"r_SPCD[241,Intercept]",0.2382865
"r_SPCD[261,Intercept]",0.7230495
"r_SPCD[313,Intercept]",-0.8040265
"r_SPCD[314,Intercept]",0.00545001
"r_SPCD[315,Intercept]",-1.072965
"r_SPCD[316,Intercept]",0.5170680000000001
"r_SPCD[317,Intercept]",-0.0162892
"r_SPCD[318,Intercept]",0.2462165
"r_SPCD[319,Intercept]",0.32477049999999996
"r_SPCD[320,Intercept]",0.0712873
"r_SPCD[332,Intercept]",0.227904
"r_SPCD[341,Intercept]",-0.401573
"r_SPCD[356,Intercept]",0.810971
"r_SPCD[367,Intercept]",-0.3219685
"r_SPCD[371,Intercept]",-0.06934245
"r_SPCD[372,Intercept]",0.4072955
"r_SPCD[373,Intercept]",-0.05547175
"r_SPCD[375,Intercept]",-0.5092355
"r_SPCD[379,Intercept]",-1.306145
"r_SPCD[391,Intercept]",-0.6770495
"r_SPCD[402,Intercept]",0.5513815
"r_SPCD[403,Intercept]",0.8774575
"r_SPCD[407,Intercept]",0.617722
"r_SPCD[409,Intercept]",1.299995
"r_SPCD[421,Intercept]",0.01901315
"r_SPCD[462,Intercept]",0.172402
"r_SPCD[471,Intercept]",-0.4313705
"r_SPCD[491,Intercept]",-0.09598915
"r_SPCD[500,Intercept]",-0.374089
"r_SPCD[521,Intercept]",0.184938
"r_SPCD[531,Intercept]",-0.7720975
"r_SPCD[541,Intercept]",-0.6597325
"r_SPCD[543,Intercept]",0.269432
"r_SPCD[544,Intercept]",-0.8096335
"r_SPCD[591,Intercept]",0.7673719999999999
"r_SPCD[601,Intercept]",0.154271
"r_SPCD[602,Intercept]",0.46882
"r_SPCD[611,Intercept]",0.660015
"r_SPCD[621,Intercept]",1.44102
"r_SPCD[641,Intercept]",0.0583014
"r_SPCD[651,Intercept]",0.8400595
"r_SPCD[653,Intercept]",0.1310735
"r_SPCD[655,Intercept]",-0.43842400000000004
"r_SPCD[660,Intercept]",-0.6069685
"r_SPCD[663,Intercept]",0.0601968
"r_SPCD[681,Intercept]",0.14283800000000002
"r_SPCD[682,Intercept]",0.01526495
"r_SPCD[693,Intercept]",0.8810465000000001
"r_SPCD[701,Intercept]",0.4258415
"r_SPCD[711,Intercept]",0.683568
"r_SPCD[712,Intercept]",0.03294055
"r_SPCD[731,Intercept]",0.543794
"r_SPCD[741,Intercept]",-0.407368
"r_SPCD[742,Intercept]",0.190419
"r_SPCD[743,Intercept]",-0.5895475
"r_SPCD[746,Intercept]",-1.18262
"r_SPCD[761,Intercept]",-0.926191
"r_SPCD[762,Intercept]",0.369567
"r_SPCD[763,Intercept]",-0.20385999999999999
"r_SPCD[766,Intercept]",-0.07946055
"r_SPCD[771,Intercept]",0.154779
"r_SPCD[802,Intercept]",-0.004618270000000001
"r_SPCD[804,Intercept]",-0.0218845
"r_SPCD[806,Intercept]",-1.2516850000000002
"r_SPCD[812,Intercept]",0.0739309
"r_SPCD[813,Intercept]",0.022276999999999998
"r_SPCD[816,Intercept]",-0.5052935000000001
"r_SPCD[817,Intercept]",0.02789065
"r_SPCD[823,Intercept]",0.032944299999999996
"r_SPCD[824,Intercept]",-0.013667450000000001
"r_SPCD[825,Intercept]",-0.2285925
"r_SPCD[826,Intercept]",0.004952079999999999
"r_SPCD[827,Intercept]",0.0370527
"r_SPCD[830,Intercept]",0.303537
"r_SPCD[831,Intercept]",0.4469265
"r_SPCD[832,Intercept]",-0.0123682
"r_SPCD[833,Intercept]",0.725045
"r_SPCD[835,Intercept]",0.0694743
"r_SPCD[837,Intercept]",-0.5230205
"r_SPCD[901,Intercept]",-0.0749368
"r_SPCD[920,Intercept]",0.0227708
"r_SPCD[922,Intercept]",0.7159275
"r_SPCD[931,Intercept]",-0.8475705
"r_SPCD[935,Intercept]",-0.214307
"r_SPCD[951,Intercept]",0.6627745
"r_SPCD[972,Intercept]",-1.95199
"r_SPCD[975,Intercept]",0.01485465
lprior,-4.892905
lp__,-3580.975
