SPCD,ln_sdimax_offset,ln_sdimax,sdimax_bayes,slope_offset,species_slope,qr_sdimax_10,qr_slope,n_stands,w_qr,w_bayes,sdimax_combined,slope_combined,fvs_sdimax_prior,sdimax_combined_orig,w_qr_new,w_bayes_new,sdimax_source
12,0.287913049,5.85014055525,347.2831895239949,-0.207822806,-1.839312286,350.81896917451473,-2.129188566787549,3707,0.7,0.30000000000000004,349.75823527935876,-2.042225682551284,NA,349.75823527935876,0.7,0.30000000000000004,qr_dominant
43,0.648557670875,6.2107851771249996,498.0921883817492,-0.1058585205359625,-1.7373480005359625,720.7883638840909,-1.5515255488665989,72,0.7,0.30000000000000004,564.9010410324516,-1.607272284367408,NA,653.9795112333884,0.3,0.7,bayes_dominant
68,-0.05715198621539625,5.5050755200346035,245.93702815039248,0.0918441470341,-1.5396453329659,320.92069013001577,-1.719611487949944,114,0.7,0.30000000000000004,288.67771547877777,-1.665621641454731,NA,298.42559153612876,0.57,0.43000000000000005,qr_dominant
70,0.08775562414843875,5.649983130398439,284.2866699806174,0.0126866287005875,-1.6188028512994124,379.228332620183,-1.7085287636829145,44,0.44,0.56,305.1738357613218,-1.658282252748153,NA,326.06100154202625,0.22,0.78,bayes_dominant
71,0.1752351901925,5.7374626964425,310.27614660070464,0.044390834238025,-1.587098645761975,464.8993188072305,-1.7309021744243838,111,0.7,0.30000000000000004,396.09200717532644,-1.6877611158256611,NA,418.5123671452727,0.555,0.44499999999999995,qr_dominant
91,0.22371519195,5.7859426982,325.68892180184,-0.0152830581273,-1.6467725381273,390.8821978116822,-1.8426175612816336,248,0.7,0.30000000000000004,371.32421500872954,-1.7838640543353337,NA,371.32421500872954,0.7,0.30000000000000004,qr_dominant
94,0.163343735475,5.725571241725,306.60836271712935,0.06075628123464,-1.57073319876536,386.11089699925606,-1.6697083341303616,275,0.7,0.30000000000000004,362.26013671461806,-1.640015793520861,NA,362.26013671461806,0.7,0.30000000000000004,qr_dominant
95,0.0109650339213125,5.573192540171313,263.2732694740097,-0.151008277935,-1.782497757935,254.59561766006863,-2.2320402660171275,378,0.7,0.30000000000000004,257.19891320425097,-2.0971775135924893,NA,257.19891320425097,0.7,0.30000000000000004,qr_dominant
96,-0.01388071473965,5.54834679151035,256.81263992862307,-0.0126759348706875,-1.6441654148706877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.30196737975,5.864194886,352.19848199939764,-0.136512063775,-1.768001543775,392.08523416325954,-1.97115169888936,2474,0.7,0.30000000000000004,380.11920851410093,-1.910206652355052,NA,380.11920851410093,0.7,0.30000000000000004,qr_dominant
105,-0.08056247387780112,5.481665032372199,240.24639255844548,0.020656427285175,-1.610833052714825,NA,NA,NA,NA,NA,NA,NA,356,NA,NA,NA,NA
110,-0.0062244830210457,5.556003023228954,258.78640316103963,-0.00671847700485487,-1.6382079570048549,NA,NA,NA,NA,NA,NA,NA,490,NA,NA,NA,NA
123,0.1732360773488375,5.735463583598838,309.65648915989675,-0.0126237133196125,-1.6441131933196125,NA,NA,NA,NA,NA,NA,NA,398,NA,NA,NA,NA
125,0.3301027585,5.89233026475,362.24843636907536,0.037892274043185,-1.5935972059568149,506.79779035884906,-1.491698981546203,289,0.7,0.30000000000000004,463.432984161917,-1.5222684488693865,505,463.432984161917,0.7,0.30000000000000004,qr_dominant
126,-0.04044781211815875,5.521779694131841,250.0797067710373,-0.04198514490341125,-1.6734746249034111,303.5883419898392,-1.9033378997012416,818,0.7,0.30000000000000004,287.5357514241986,-1.8343789172618925,398,287.5357514241986,0.7,0.30000000000000004,qr_dominant
129,0.28281335325,5.8450408595,345.5166591305987,-0.03605349967085625,-1.667542979670856,431.3773812530664,-1.752511916266112,4423,0.7,0.30000000000000004,405.6191646163261,-1.7270212352875354,529,405.6191646163261,0.7,0.30000000000000004,qr_dominant
130,0.03653746294055,5.59876496919055,270.09262863726246,-0.00672604752803,-1.63821552752803,312.42412292096594,-1.769574808281123,135,0.7,0.30000000000000004,298.66638727876233,-1.730167024055195,408,299.7246746358549,0.675,0.32499999999999996,qr_dominant
131,0.35313295425,5.9153604605000005,370.68789696984743,-0.04633618436091425,-1.6778256643609142,480.2648550254365,-1.6712256367156226,512,0.7,0.30000000000000004,447.3917676087598,-1.67320564500921,480,447.3917676087598,0.7,0.30000000000000004,qr_dominant
132,-0.03737056578943625,5.524856940460564,250.850448904078,-0.066290868616975,-1.697780348616975,259.7114448452242,-2.1511283417986924,483,0.7,0.30000000000000004,257.05314606288033,-2.015123943844177,499,257.05314606288033,0.7,0.30000000000000004,qr_dominant
136,-0.512860873525,5.049366632725,155.92367625114466,0.0310555978939375,-1.6004338821060624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,-0.86663848775,4.6955890185,109.46326554527148,0.0920550360194125,-1.5394344439805874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.48007322275,6.042300729,420.86020714293346,-0.038452749621425,-1.669942229621425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.5079507995,6.07017830575,432.7578379064192,0.02788263732488375,-1.6036068426751162,534.849969751693,-1.6938679893438109,1710,0.7,0.30000000000000004,504.22233019811085,-1.6667896453432025,771,504.22233019811085,0.7,0.30000000000000004,qr_dominant
261,0.33030686725,5.8925343735,362.3223819908297,-0.00253205331412375,-1.6340215333141237,444.4116836957437,-1.6759150122814963,4949,0.7,0.30000000000000004,419.78489318426955,-1.6633469685912847,510,419.78489318426944,0.7,0.30000000000000004,qr_dominant
313,-0.280188017375,5.282039488875,196.7707782074571,-0.02526227629294,-1.65675175629294,339.18143890928883,-1.2524113574050388,68,0.68,0.31999999999999995,239.49397641800664,-1.381800285049167,344,293.6100274847027,0.3,0.7,bayes_dominant
314,-0.0508799809543625,5.511347525295638,247.4843939555441,-0.0138529152513975,-1.6453423952513977,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,NA
315,0.104590868626725,5.666818374876725,289.11321964675176,-0.0626021605965625,-1.6940916405965625,237.4606697146939,-2.1088285408999567,58,0.58,0.42,274.133980166455,-1.934639042772531,243,259.1547406861582,0.29,0.71,bayes_dominant
316,0.140082878025,5.702310384275,299.55869778370726,-0.04133027305,-1.67281975305,364.66491046074015,-1.7854073966590918,11933,0.7,0.30000000000000004,345.1330466576303,-1.7516311035763643,421,345.1330466576303,0.7,0.30000000000000004,qr_dominant
317,0.2143616782125,5.7765891844625,322.65678865343875,0.0838284181565,-1.5476610618434998,379.7104116092024,-1.7280474767289271,147,0.7,0.30000000000000004,362.59432472247335,-1.6739315522632991,590,362.59432472247335,0.7,0.30000000000000004,qr_dominant
318,0.1123186462875,5.6745461525375,291.35607731800434,5.0446661647e-4,-1.63098501338353,346.28060300183796,-1.7096672814896532,7364,0.7,0.30000000000000004,329.80324529668786,-1.686062601057816,371,329.80324529668786,0.7,0.30000000000000004,qr_dominant
319,0.11064870099765,5.672876207247651,290.86993463783375,-0.0185591888413125,-1.6500486688413123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,-0.116545142322275,5.445682363927725,231.75536727204937,0.097425835585925,-1.534063644414075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.0388909046059125,5.6011184108559124,270.72902444948164,0.052787706753355,-1.5787017732466448,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,NA
332,0.0021373079769925,5.564364814226993,260.9593933611604,0.01013282708922,-1.62135665291078,355.08450776880517,-1.3414577073409308,47,0.47,0.53,283.07879524695693,-1.4898041484929507,371,305.1981971327534,0.235,0.765,bayes_dominant
341,-0.0694905415033,5.4927369647467,242.92116449260385,-0.012583812060115,-1.6440732920601149,471.278805713203,-1.063905626641505,46,0.46,0.54,295.44342197334163,-1.3771961659675545,343,347.96567945407946,0.23,0.77,bayes_dominant
355,-0.36496314349275,5.197264362757251,180.7770244556475,0.059012358796425,-1.5724771212035749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,0.03468843355415625,5.596915939804156,269.59368085657303,0.002943664914475,-1.628545815085525,NA,NA,NA,NA,NA,NA,NA,657,NA,NA,NA,NA
367,-0.02678931470805125,5.535438191541949,253.51885311849568,0.00383018258232,-1.62765929741768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,0.2057664832625,5.7679939895125,319.8953750974254,0.00728243745826875,-1.6242070425417312,388.4424842129946,-1.6653085793541889,1795,0.7,0.30000000000000004,367.87835147832385,-1.6529781183104515,369,367.87835147832385,0.7,0.30000000000000004,qr_dominant
372,0.12581800825,5.688045514500001,295.3158656402044,-0.0241040629415375,-1.6555935429415374,354.71507335066576,-1.7321031276210637,1196,0.7,0.30000000000000004,336.89531103752734,-1.709150252217206,350,336.89531103752734,0.7,0.30000000000000004,qr_dominant
373,-0.1435598553914125,5.418667650858588,225.57837304323604,0.0482614604166875,-1.5832280195833124,NA,NA,NA,NA,NA,NA,NA,400,NA,NA,NA,NA
375,0.222120947225,5.784348453475,325.1701076245347,-0.122593476645,-1.754082956645,338.88592524190227,-2.001099618728875,692,0.7,0.30000000000000004,334.771179956692,-1.9269946201037125,466,334.771179956692,0.7,0.30000000000000004,qr_dominant
379,-0.05675379187767125,5.505473714372329,246.03497838275865,-0.01807822409853775,-1.6495677040985377,268.39314195819946,-2.003882418752739,116,0.7,0.30000000000000004,259.0027132565143,-1.8975880043564783,466,261.6856928855672,0.58,0.42000000000000004,qr_dominant
391,-0.0682800165091875,5.493947489740813,243.21540469044703,0.00186592102995,-1.6296235589700498,NA,NA,NA,NA,NA,NA,NA,375,NA,NA,NA,NA
400,-0.0060484558716175,5.5561790503783826,258.8319606034546,6.232238171787499e-4,-1.630866256182821,286.71615689623707,-1.8219177333309176,225,0.7,0.30000000000000004,278.35089800840234,-1.7646022901864886,302,278.35089800840234,0.7,0.30000000000000004,qr_dominant
402,0.01164077526522925,5.57386828151523,263.451234229241,0.0556547456488,-1.5758347343512,346.0163946150902,-1.4039709147286494,131,0.7,0.30000000000000004,317.5314142819722,-1.4555300606154145,NA,321.24684649933545,0.655,0.345,qr_dominant
403,-0.01046357553654375,5.551763930713457,257.691705557796,0.0525335147859125,-1.5789559652140874,329.6033836570364,-1.6174671772188671,233,0.7,0.30000000000000004,308.02988022726424,-1.6059138136174331,276,308.02988022726424,0.7,0.30000000000000004,qr_dominant
407,0.013041263727175,5.575268769977175,263.8204531261189,-0.00239410221579,-1.63388358221579,298.4866494700381,-1.761940894942346,169,0.7,0.30000000000000004,288.08679056686236,-1.7235237011243791,302,288.08679056686236,0.7,0.30000000000000004,qr_dominant
409,0.03522063782636362,5.597448144076364,269.7371979521033,-0.01546992079635,-1.64695940079635,271.115826484414,-2.0791098962510084,108,0.7,0.30000000000000004,270.4816573595511,-1.949464747614611,230,270.7022379247208,0.54,0.45999999999999996,qr_dominant
421,-0.1939439346765,5.3682835715735004,214.494387295998,0.0345172791050875,-1.5969722008949123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,-0.5006130775125,5.0616144287375,157.8451404626368,0.0573340688319175,-1.5741554111680824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,-0.41303100474625,5.14919650150375,172.29299752050645,0.032659177261177,-1.5988303027388229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,-0.22741619140425,5.3348113148457506,207.43360547332705,0.017732369118825,-1.613757110881175,NA,NA,NA,NA,NA,NA,NA,420,NA,NA,NA,NA
471,-0.040695933462925,5.521531572787075,250.01766435523663,0.00510287110733375,-1.6263866088926662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,0.12466230223416876,5.686889808484169,294.97476446202154,-0.0227520145754275,-1.6542414945754274,NA,NA,NA,NA,NA,NA,NA,257,NA,NA,NA,NA
500,-0.01801142127052625,5.544216084979474,255.7540102292244,-0.00123170930609625,-1.6327211893060962,315.9127893671953,-1.5993246910418415,75,0.7,0.30000000000000004,273.80164397061566,-1.609343640521118,463,297.865155625804,0.3,0.7,bayes_dominant
521,-0.468642079675,5.093585426575,162.97314401287088,0.130711829642625,-1.5007776503573749,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,NA
531,0.1610571831,5.72328468935,305.9080875501918,-0.01259386599390625,-1.6440833459939062,349.47768785421613,-1.740374045595838,3339,0.7,0.30000000000000004,336.4068077630088,-1.7114868357152582,364,336.4068077630088,0.7,0.30000000000000004,qr_dominant
541,0.1355268257375,5.6977543319875,298.1969970387968,0.058848936633375,-1.5726405433666248,408.1114930665018,-1.503934659663417,1588,0.7,0.30000000000000004,375.1371442581903,-1.5245464247743796,408,375.1371442581903,0.7,0.30000000000000004,qr_dominant
543,0.0749205114378875,5.637148017687887,280.66113537440873,-8.423839078375e-4,-1.6323318639078377,433.4235765040914,-1.3578021647747407,90,0.7,0.30000000000000004,326.4898677133135,-1.4401610745146698,423,387.5948441651866,0.3,0.7,bayes_dominant
544,-0.05282728087615,5.5094002253738505,247.00293653768657,0.01539826162461125,-1.6160912183753886,310.2607809338052,-1.677675524751697,165,0.7,0.30000000000000004,291.28342761496964,-1.6592002328388045,414,291.28342761496964,0.7,0.30000000000000004,qr_dominant
591,0.304991661375,5.8672191676250005,353.2652416746302,0.04878428622431725,-1.5827051937756826,431.45939645953587,-1.679988656321359,73,0.7,0.30000000000000004,376.72348811010187,-1.650803617557656,155,408.0011500240642,0.3,0.7,bayes_dominant
601,-0.184694394073125,5.3775331121768755,216.48756562207197,0.01736938202359125,-1.6141200979764088,NA,NA,NA,NA,NA,NA,NA,283,NA,NA,NA,NA
602,-0.275429187625,5.286798318625,197.70940846011965,-0.04348709555511,-1.67497657555511,238.01285786678247,-1.9140842999545784,192,0.7,0.30000000000000004,225.92182304478362,-1.842351982634738,283,225.9218230447836,0.7,0.30000000000000004,qr_dominant
611,0.1841248703,5.74635237655,313.0466987043921,0.027137831945275,-1.6043516480547249,431.2466318878347,-1.4174125848929118,346,0.7,0.30000000000000004,395.78665193280193,-1.4734943038414556,430,395.78665193280193,0.7,0.30000000000000004,qr_dominant
621,0.13262005135,5.6948475576,297.3314642091368,0.02825318151185,-1.60323629848815,390.0435182974056,-1.6084053769098845,2344,0.7,0.30000000000000004,362.229902070925,-1.606854653383364,478,362.22990207092494,0.7,0.30000000000000004,qr_dominant
641,-0.249296189190625,5.312931317059375,202.9442512739486,-0.001475920356725,-1.6329654003567249,NA,NA,NA,NA,NA,NA,NA,404,NA,NA,NA,NA
651,0.096897182256225,5.659124688506225,286.89740801908266,-0.0031131255647625,-1.6346026055647624,410.8598641036981,-1.426684796322609,38,0.38,0.62,310.4502746751596,-1.555593838052744,415,334.0031413312365,0.19,0.81,bayes_dominant
660,-0.311716683375,5.250510822875,190.6636389351782,0.0602171572176625,-1.5712723227823375,242.2656999151959,-1.814849092190336,128,0.7,0.30000000000000004,223.68895796238957,-1.7417760613679365,422,226.7850816211906,0.64,0.36,qr_dominant
663,-0.39601076048375,5.16621674576625,175.25056427989267,0.05136695138956875,-1.5801225286104312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,-0.5077795519625,5.0544479542875,156.7179909645357,0.0691596368113625,-1.5623298431886374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,0.1060933740885,5.6683208803385,289.54794034166895,-0.053366748856425,-1.6848562288564248,361.2511594600991,-1.7621679586855277,286,0.7,0.30000000000000004,339.74019372457,-1.738974439736797,430,339.74019372457,0.7,0.30000000000000004,qr_dominant
701,-0.0169569050290025,5.545270601220998,256.0238492366488,0.0222619495876375,-1.6092275304123624,291.12115736628596,-1.7056393979825888,95,0.7,0.30000000000000004,266.55304167553993,-1.6767158377115208,304,280.5919649273948,0.3,0.7,bayes_dominant
711,0.1583764686965,5.7206039749465,305.08913351512035,-0.00822554332085,-1.63971502332085,NA,NA,NA,NA,NA,NA,NA,164,NA,NA,NA,NA
712,-0.14417782465105,5.4180496815989505,225.43901560679717,0.05251566246948875,-1.5789738175305112,NA,NA,NA,NA,NA,NA,NA,164,NA,NA,NA,NA
731,-0.03108744791628,5.53114005833372,252.431533712741,0.0659105628634625,-1.5655789171365375,352.9343446521949,-1.5623260560556265,176,0.7,0.30000000000000004,322.78350137035875,-1.5633019143798998,499,322.78350137035875,0.7,0.30000000000000004,qr_dominant
741,0.1444883458017875,5.706715852051787,300.88130518708573,-0.04881230739225637,-1.6803017873922563,375.85470225078666,-1.7049851651712489,39,0.39,0.61,315.5011176145074,-1.6899283047260636,384,330.1209300419291,0.195,0.8049999999999999,bayes_dominant
742,-0.043783425275775,5.518444080974225,249.24692729791013,-0.071491036625011245,-1.7029805166250112,271.87676861949694,-1.7467298079855524,75,0.7,0.30000000000000004,256.03587969438615,-1.73360502057739,648,265.0878162230209,0.3,0.7,bayes_dominant
