variable,p50,p05,p95,rhat,ess_bulk,ci_width,converged
b_Intercept,4.72719,4.505369,4.9518095,1.0020351664350984,1264.4741973118835,0.44644050000000046,TRUE
b_DBH_std,-1.79421,-1.8873505000000002,-1.699432,1.000050682854636,4128.38020506693,0.1879185000000001,TRUE
b_IDBH_stdE2,0.24504700000000001,0.20175644999999998,0.2885124,1.002525961544032,6900.691884613524,0.08675595000000003,TRUE
b_BAL_std,-3.877765,-4.027824,-3.7291374999999998,1.0023094864662379,3877.3333350053767,0.2986865000000001,TRUE
b_CR_std,0.841612,0.7753607,0.91213605,0.9995850498447775,8287.033292375001,0.13677534999999996,TRUE
b_SI_std,0.2802255,0.21638960000000002,0.34806859999999995,1.0026903264700875,6917.2441190299905,0.13167899999999993,TRUE
b_BA_std,3.1290050000000003,2.9855890000000005,3.2695024999999998,1.0023088423767577,4119.906169110258,0.28391349999999926,TRUE
sd_SPCD__Intercept,0.825356,0.66724105,1.01252,1.0026926489527888,1436.2360392362757,0.3452789500000001,TRUE
Intercept,4.96787,4.7466574999999995,5.193843,1.0022868464792347,1259.7420903475834,0.4471855000000007,TRUE
"r_SPCD[12,Intercept]",-0.645203,-0.9077041,-0.39128035000000005,1.0010719424309402,1716.9287299467,0.51642375,TRUE
"r_SPCD[43,Intercept]",0.01796975,-0.93510235,0.9949746499999994,1.0022760181851338,8988.493180709644,1.9300769999999994,TRUE
"r_SPCD[68,Intercept]",-0.4729705,-1.4256280000000001,0.5426189999999999,1.0011748587208176,7946.514544941532,1.9682469999999999,TRUE
"r_SPCD[70,Intercept]",0.117972,-1.134469,1.5138255,1.0011104028784015,7231.131859063647,2.6482945,TRUE
"r_SPCD[71,Intercept]",0.1841835,-0.8223916,1.3104619999999998,0.9996198180864525,8451.533459471355,2.1328536,TRUE
"r_SPCD[91,Intercept]",-0.18773800000000002,-0.89204735,0.5550151499999999,1.0037280533614257,7352.812770945236,1.4470625,TRUE
"r_SPCD[94,Intercept]",-0.34248900000000004,-0.9108903,0.23584054999999968,1.000223644942671,5562.529427287029,1.1467308499999997,TRUE
"r_SPCD[95,Intercept]",-0.8399555000000001,-1.356662,-0.2933934000000004,1.0008367925143036,3931.709073399882,1.0632685999999996,TRUE
"r_SPCD[96,Intercept]",0.27428949999999996,-1.0360605,1.5964834999999997,1.0024005382553656,11039.195781444994,2.6325439999999998,TRUE
"r_SPCD[97,Intercept]",0.5614790000000001,0.21753965,0.9203509499999999,1.0005143652050272,2850.1480103695117,0.7028112999999999,TRUE
"r_SPCD[105,Intercept]",0.0533758,-1.2152674999999997,1.3643414999999999,1.0005145203945354,9593.33265287523,2.5796089999999996,TRUE
"r_SPCD[110,Intercept]",0.09201445,-1.16215,1.3520959999999995,1.000724924962505,7830.711275295506,2.5142459999999995,TRUE
"r_SPCD[123,Intercept]",0.05852045,-1.236243,1.3616289999999998,1.0000769921625752,8217.895975847916,2.5978719999999997,TRUE
"r_SPCD[125,Intercept]",0.311416,-0.4021859,1.0651044999999992,1.0018575350358006,7612.029084241482,1.467290399999999,TRUE
"r_SPCD[126,Intercept]",0.360512,-0.17454545000000002,0.9541672499999998,1.0001032049409642,4885.588130277677,1.1287127,TRUE
"r_SPCD[129,Intercept]",0.329808,0.006919347000000007,0.6577783999999998,1.00058803670598,2326.5049451251816,0.6508590529999998,TRUE
"r_SPCD[130,Intercept]",-0.056851,-0.9230851,0.8241791999999984,1.002588508550705,8007.474809265215,1.7472642999999985,TRUE
"r_SPCD[131,Intercept]",0.403597,-0.50804125,1.4583994999999998,1.0015694774432229,7964.093287180312,1.9664407499999998,TRUE
"r_SPCD[132,Intercept]",-0.4498105,-1.0966025,0.2702046999999997,1.001079029959573,5774.251510876933,1.3668071999999996,TRUE
"r_SPCD[136,Intercept]",0.00917326,-1.361407,1.340285,1.0057813404092681,7919.240641197228,2.701692,TRUE
"r_SPCD[202,Intercept]",-0.6050295,-1.932253,0.6874638999999998,1.0020580542537154,9016.795632302423,2.6197169,TRUE
"r_SPCD[241,Intercept]",0.2382865,-0.19937214999999997,0.7197621999999998,1.0004834025801048,3702.8390667896288,0.9191343499999998,TRUE
"r_SPCD[261,Intercept]",0.7230495,0.38545175000000004,1.0765019999999998,1.0005897697224058,2716.2739555418616,0.6910502499999998,TRUE
"r_SPCD[313,Intercept]",-0.8040265,-1.684078,0.13033374999999994,1.0000615260142995,7474.182120600864,1.8144117499999999,TRUE
"r_SPCD[314,Intercept]",0.00545001,-1.3507915,1.3855864999999998,1.0032579317193926,10303.746516623938,2.7363779999999998,TRUE
"r_SPCD[315,Intercept]",-1.072965,-1.538243,-0.5731390000000002,1.0005694030801378,3711.9307788444835,0.9651039999999999,TRUE
"r_SPCD[316,Intercept]",0.5170680000000001,0.27226700000000004,0.7631504999999998,1.0029235953175621,1554.7265848404052,0.4908834999999998,TRUE
"r_SPCD[317,Intercept]",-0.0162892,-0.9568698499999999,0.9774219999999998,1.0018153534153398,8805.999063943134,1.9342918499999997,TRUE
"r_SPCD[318,Intercept]",0.2462165,-0.036251469999999994,0.54095345,1.0018756468791106,2126.582956735427,0.5772049199999999,TRUE
"r_SPCD[319,Intercept]",0.32477049999999996,-0.6580773999999999,1.3791419999999992,1.0031439688752628,9167.998732292415,2.0372193999999992,TRUE
