variant,variant_name,n_stands,n_species_fitted,overall_sdimax_qr97,overall_slope_qr97,pop_sdimax_bayes,pop_slope_bayes,reineke_standard,sdi_param_name,bamax_param_name
ne,Northeastern US,70974,112,382.74647549792974,-1.8498509573208763,260.4022383860391,-1.63148948,-1.605,SDICON,none
