SPCD,n_stands,qr_slope,species_slope,slope_combined,reineke_b_qr,reineke_b_bayes,reineke_b_combined,diff_from_reineke
221,NA,NA,-1.669942229621425,NA,NA,1.669942229621425,NA,NA
241,1710,-1.6938679893438107,-1.6036068426751162,-1.6667896453432025,1.6938679893438107,1.6036068426751162,1.6667896453432025,0.061789645343202526
261,4949,-1.6759150122814963,-1.6340215333141237,-1.6633469685912847,1.6759150122814963,1.6340215333141237,1.6633469685912847,0.05834696859128474
313,68,-1.2524113574050388,-1.65675175629294,-1.381800285049167,1.2524113574050388,1.65675175629294,1.381800285049167,-0.2231997149508329
314,NA,NA,-1.6453423952513975,NA,NA,1.6453423952513975,NA,NA
315,58,-2.1088285408999567,-1.6940916405965625,-1.934639042772531,2.1088285408999567,1.6940916405965625,1.934639042772531,0.3296390427725311
316,11933,-1.7854073966590918,-1.67281975305,-1.7516311035763643,1.7854073966590918,1.67281975305,1.7516311035763643,0.14663110357636433
317,147,-1.7280474767289273,-1.5476610618434998,-1.6739315522632991,1.7280474767289273,1.5476610618434998,1.6739315522632991,0.06893155226329917
318,7364,-1.7096672814896532,-1.63098501338353,-1.6860626010578161,1.7096672814896532,1.63098501338353,1.6860626010578161,0.08106260105781615
319,NA,NA,-1.6500486688413125,NA,NA,1.6500486688413125,NA,NA
320,NA,NA,-1.534063644414075,NA,NA,1.534063644414075,NA,NA
330,NA,NA,-1.5787017732466448,NA,NA,1.5787017732466448,NA,NA
332,47,-1.3414577073409308,-1.62135665291078,-1.4898041484929507,1.3414577073409308,1.62135665291078,1.4898041484929507,-0.11519585150704925
341,46,-1.063905626641505,-1.6440732920601149,-1.3771961659675545,1.063905626641505,1.6440732920601149,1.3771961659675545,-0.22780383403244553
355,NA,NA,-1.5724771212035749,NA,NA,1.5724771212035749,NA,NA
356,NA,NA,-1.628545815085525,NA,NA,1.628545815085525,NA,NA
367,NA,NA,-1.62765929741768,NA,NA,1.62765929741768,NA,NA
371,1795,-1.6653085793541889,-1.6242070425417312,-1.6529781183104515,1.6653085793541889,1.6242070425417312,1.6529781183104515,0.04797811831045151
372,1196,-1.7321031276210637,-1.6555935429415374,-1.709150252217206,1.7321031276210637,1.6555935429415374,1.709150252217206,0.10415025221720597
373,NA,NA,-1.5832280195833124,NA,NA,1.5832280195833124,NA,NA
375,692,-2.001099618728875,-1.754082956645,-1.9269946201037125,2.001099618728875,1.754082956645,1.9269946201037125,0.3219946201037125
379,116,-2.003882418752739,-1.6495677040985377,-1.8975880043564786,2.003882418752739,1.6495677040985377,1.8975880043564786,0.2925880043564786
391,NA,NA,-1.6296235589700498,NA,NA,1.6296235589700498,NA,NA
400,225,-1.8219177333309176,-1.630866256182821,-1.7646022901864886,1.8219177333309176,1.630866256182821,1.7646022901864886,0.15960229018648864
402,131,-1.4039709147286494,-1.5758347343512,-1.4555300606154145,1.4039709147286494,1.5758347343512,1.4555300606154145,-0.14946993938458553
403,233,-1.6174671772188671,-1.5789559652140874,-1.6059138136174331,1.6174671772188671,1.5789559652140874,1.6059138136174331,9.138136174331457e-4
407,169,-1.761940894942346,-1.63388358221579,-1.7235237011243791,1.761940894942346,1.63388358221579,1.7235237011243791,0.11852370112437915
409,108,-2.0791098962510084,-1.64695940079635,-1.949464747614611,2.0791098962510084,1.64695940079635,1.949464747614611,0.344464747614611
421,NA,NA,-1.5969722008949125,NA,NA,1.5969722008949125,NA,NA
450,NA,NA,-1.5741554111680824,NA,NA,1.5741554111680824,NA,NA
452,NA,NA,-1.5988303027388229,NA,NA,1.5988303027388229,NA,NA
462,NA,NA,-1.613757110881175,NA,NA,1.613757110881175,NA,NA
471,NA,NA,-1.6263866088926662,NA,NA,1.6263866088926662,NA,NA
491,NA,NA,-1.6542414945754274,NA,NA,1.6542414945754274,NA,NA
500,75,-1.5993246910418417,-1.6327211893060962,-1.6093436405211181,1.5993246910418417,1.6327211893060962,1.6093436405211181,0.004343640521118131
521,NA,NA,-1.5007776503573749,NA,NA,1.5007776503573749,NA,NA
531,3339,-1.7403740455958379,-1.6440833459939062,-1.7114868357152582,1.7403740455958379,1.6440833459939062,1.7114868357152582,0.10648683571525819
541,1588,-1.5039346596634173,-1.5726405433666248,-1.5245464247743796,1.5039346596634173,1.5726405433666248,1.5245464247743796,-0.08045357522562036
543,90,-1.3578021647747407,-1.6323318639078375,-1.4401610745146698,1.3578021647747407,1.6323318639078375,1.4401610745146698,-0.1648389254853302
544,165,-1.677675524751697,-1.6160912183753886,-1.6592002328388045,1.677675524751697,1.6160912183753886,1.6592002328388045,0.054200232838804485
591,73,-1.679988656321359,-1.5827051937756826,-1.6508036175576561,1.679988656321359,1.5827051937756826,1.6508036175576561,0.04580361755765616
601,NA,NA,-1.6141200979764088,NA,NA,1.6141200979764088,NA,NA
602,192,-1.9140842999545786,-1.67497657555511,-1.842351982634738,1.9140842999545786,1.67497657555511,1.842351982634738,0.2373519826347381
611,346,-1.4174125848929118,-1.6043516480547249,-1.4734943038414556,1.4174125848929118,1.6043516480547249,1.4734943038414556,-0.13150569615854435
621,2344,-1.6084053769098845,-1.6032362984881499,-1.606854653383364,1.6084053769098845,1.6032362984881499,1.606854653383364,0.0018546533833641021
641,NA,NA,-1.6329654003567249,NA,NA,1.6329654003567249,NA,NA
651,38,-1.426684796322609,-1.6346026055647624,-1.555593838052744,1.426684796322609,1.6346026055647624,1.555593838052744,-0.04940616194725589
660,128,-1.8148490921903362,-1.5712723227823375,-1.7417760613679365,1.8148490921903362,1.5712723227823375,1.7417760613679365,0.13677606136793652
663,NA,NA,-1.5801225286104312,NA,NA,1.5801225286104312,NA,NA
680,NA,NA,-1.5623298431886374,NA,NA,1.5623298431886374,NA,NA
693,286,-1.7621679586855277,-1.6848562288564248,-1.738974439736797,1.7621679586855277,1.6848562288564248,1.738974439736797,0.133974439736797
701,95,-1.7056393979825888,-1.6092275304123624,-1.6767158377115208,1.7056393979825888,1.6092275304123624,1.6767158377115208,0.07171583771152079
711,NA,NA,-1.63971502332085,NA,NA,1.63971502332085,NA,NA
712,NA,NA,-1.5789738175305112,NA,NA,1.5789738175305112,NA,NA
731,176,-1.5623260560556265,-1.5655789171365375,-1.5633019143798998,1.5623260560556265,1.5655789171365375,1.5633019143798998,-0.041698085620100134
741,39,-1.7049851651712489,-1.6803017873922563,-1.6899283047260636,1.7049851651712489,1.6803017873922563,1.6899283047260636,0.08492830472606361
742,75,-1.7467298079855524,-1.7029805166250112,-1.73360502057739,1.7467298079855524,1.7029805166250112,1.73360502057739,0.1286050205773901
743,465,-1.906694436589947,-1.6900282071801673,-1.8416945677670131,1.906694436589947,1.6900282071801673,1.8416945677670131,0.23669456776701314
746,714,-1.7795299140976604,-1.6315497987316312,-1.7351358794878515,1.7795299140976604,1.6315497987316312,1.7351358794878515,0.13013587948785155
760,NA,NA,-1.6342965292989187,NA,NA,1.6342965292989187,NA,NA
761,51,-1.9786054509475401,-1.66099608612515,-1.822976862184569,1.9786054509475401,1.66099608612515,1.822976862184569,0.21797686218456902
762,2292,-1.5529616511671578,-1.602960487759015,-1.567961302144715,1.5529616511671578,1.602960487759015,1.567961302144715,-0.03703869785528502
763,NA,NA,-1.5833875158585695,NA,NA,1.5833875158585695,NA,NA
771,NA,NA,-1.6187599862430586,NA,NA,1.6187599862430586,NA,NA
802,2393,-1.789725824416536,-1.6402660999810788,-1.7448879070858987,1.789725824416536,1.6402660999810788,1.7448879070858987,0.1398879070858987
804,37,-2.183296001654963,-1.7164973292040486,-1.889212838010887,2.183296001654963,1.7164973292040486,1.889212838010887,0.28421283801088704
806,727,-1.7907129986584602,-1.6392317202424875,-1.7452686151336683,1.7907129986584602,1.6392317202424875,1.7452686151336683,0.14026861513366828
812,55,-1.958185047336466,-1.658914460212355,-1.823513283130616,1.958185047336466,1.658914460212355,1.823513283130616,0.21851328313061602
817,NA,NA,-1.6351854174557088,NA,NA,1.6351854174557088,NA,NA
823,NA,NA,-1.6119134601363088,NA,NA,1.6119134601363088,NA,NA
825,NA,NA,-1.629494889568075,NA,NA,1.629494889568075,NA,NA
826,NA,NA,-1.6017568754696274,NA,NA,1.6017568754696274,NA,NA
827,NA,NA,-1.6554923006573712,NA,NA,1.6554923006573712,NA,NA
830,52,-1.632132637762292,-1.6394406584229475,-1.6356404876794066,1.632132637762292,1.6394406584229475,1.6356404876794066,0.030640487679406636
831,37,-1.4564026230744618,-1.6389816539601298,-1.5714274125324328,1.4564026230744618,1.6389816539601298,1.5714274125324328,-0.033572587467567194
832,3065,-1.6955614934039658,-1.6151019241323894,-1.6714236226224928,1.6955614934039658,1.6151019241323894,1.6714236226224928,0.0664236226224928
833,4251,-1.7000552934913848,-1.63496439167213,-1.6805280229456083,1.7000552934913848,1.63496439167213,1.6805280229456083,0.07552802294560834
835,NA,NA,-1.6056376153961611,NA,NA,1.6056376153961611,NA,NA
837,1058,-1.6951089285319665,-1.6327681839707087,-1.6764067051635891,1.6951089285319665,1.6327681839707087,1.6764067051635891,0.07140670516358916
901,329,-1.739803982527767,-1.6694434840132375,-1.7186958329734081,1.739803982527767,1.6694434840132375,1.7186958329734081,0.11369583297340813
920,NA,NA,-1.6892605644078862,NA,NA,1.6892605644078862,NA,NA
922,66,-1.5446543896853933,-1.59789558539974,-1.5627563962282711,1.5446543896853933,1.59789558539974,1.5627563962282711,-0.042243603771728866
927,NA,NA,-1.6335116402936773,NA,NA,1.6335116402936773,NA,NA
931,172,-1.7073888140446083,-1.599284485599275,-1.6749575155110081,1.7073888140446083,1.599284485599275,1.6749575155110081,0.06995751551100815
935,NA,NA,-1.6568572545136362,NA,NA,1.6568572545136362,NA,NA
951,462,-1.6257736412313664,-1.6719982536139675,-1.6396410249461466,1.6257736412313664,1.6719982536139675,1.6396410249461466,0.034641024946146626
970,NA,NA,-1.61686991432259,NA,NA,1.61686991432259,NA,NA
972,153,-1.731844243633382,-1.6373893050793387,-1.703507762067169,1.731844243633382,1.6373893050793387,1.703507762067169,0.09850776206716905
975,79,-1.5906793755891677,-1.6584634555969875,-1.6110145995915137,1.5906793755891677,1.6584634555969875,1.6110145995915137,0.006014599591513736
999,NA,NA,-1.597799210014125,NA,NA,1.597799210014125,NA,NA
6918,NA,NA,-1.6319978619595388,NA,NA,1.6319978619595388,NA,NA
