variable,estimate
lp__,-5364.06
mu_b0,0.881213
sigma_b0,0.773555
z_b0[1],-0.106735
z_b0[2],0.311053
z_b0[3],-0.370216
z_b0[4],0.0455238
z_b0[5],-0.433795
z_b0[6],0.124827
z_b0[7],-0.220219
z_b0[8],-0.7234
z_b0[9],-0.0748566
z_b0[10],-0.0892443
z_b0[11],-0.00507659
z_b0[12],-0.0298417
z_b0[13],-0.0921654
z_b0[14],-0.368123
z_b0[15],-0.218834
z_b0[16],0.316816
z_b0[17],0.214828
z_b0[18],1.23905
z_b0[19],-0.144222
z_b0[20],-0.082864
z_b0[21],-0.0196979
z_b0[22],-0.687328
z_b0[23],-0.19195
z_b0[24],0.10498
z_b0[25],0.0386017
z_b0[26],0.0450048
z_b0[27],0.00802299
z_b0[28],0.521357
z_b0[29],-0.18237
z_b0[30],0.0141794
z_b0[31],0.190044
z_b0[32],-0.108603
z_b0[33],0.423638
z_b0[34],-0.608389
z_b0[35],-0.0223961
z_b0[36],0.054711
z_b0[37],0.156158
z_b0[38],-0.09014
z_b0[39],-0.337221
z_b0[40],-0.132648
z_b0[41],-0.553446
z_b0[42],0.514262
z_b0[43],-0.107848
z_b0[44],0.0480328
z_b0[45],0.0977267
z_b0[46],0.0774094
z_b0[47],0.0959598
z_b0[48],-0.132371
z_b0[49],-0.232307
z_b0[50],-0.823892
z_b0[51],0.0357406
z_b0[52],-0.166943
z_b0[53],0.270651
z_b0[54],-0.158407
z_b0[55],0.0261373
z_b0[56],-0.553518
z_b0[57],-0.0340722
z_b0[58],0.26218
z_b0[59],0.269251
z_b0[60],0.707319
z_b0[61],-0.0249789
z_b0[62],0.0799665
z_b0[63],-0.0259946
z_b0[64],0.125342
z_b0[65],-0.972538
z_b0[66],-0.116875
z_b0[67],-0.00368508
z_b0[68],0.0144534
z_b0[69],-0.258169
z_b0[70],-0.732747
z_b0[71],0.0325467
z_b0[72],0.709574
z_b0[73],0.240448
z_b0[74],0.342069
z_b0[75],0.54183
z_b0[76],0.363752
z_b0[77],-0.030836
z_b0[78],0.309283
z_b0[79],0.0085011
z_b0[80],-0.0533873
z_b0[81],0.00153039
z_b0[82],-0.160063
z_b0[83],0.0709598
z_b0[84],0.196549
z_b0[85],0.0900542
z_b0[86],-0.0215729
z_b0[87],-0.278519
z_b0[88],-0.00636889
z_b0[89],0.0500337
z_b0[90],-0.0746867
z_b0[91],0.0919166
z_b0[92],0.0194402
z_b0[93],-0.040577
z_b0[94],0.165745
z_b0[95],0.183265
z_b0[96],-0.15371
z_b0[97],0.463216
z_b0[98],-0.0216424
z_b0[99],0.165476
z_b0[100],0.164956
z_b0[101],0.218551
z_b0[102],0.154994
z_b0[103],-0.267215
z_b0[104],0.0404674
z_b0[105],0.270323
z_b0[106],-0.0245134
b1,0.975941
b2,-0.112887
b3,0.0513532
b4,-0.0141285
b5,-0.00490271
b6,0.00905544
b7,-0.00430492
b8,0.0331209
b9,-0.00840451
b10,0.0225455
b11,-5.20109e-5
b12,-0.254878
b13,0.0556643
sigma,0.725473
b0[1],0.798647
b0[2],1.12183
b0[3],0.59483
b0[4],0.916428
b0[5],0.545648
b0[6],0.977773
b0[7],0.710861
b0[8],0.321623
b0[9],0.823307
b0[10],0.812177
b0[11],0.877286
b0[12],0.858128
b0[13],0.809918
b0[14],0.596449
b0[15],0.711932
b0[16],1.12629
b0[17],1.04739
b0[18],1.83969
b0[19],0.769649
b0[20],0.817113
b0[21],0.865975
b0[22],0.349527
b0[23],0.732729
b0[24],0.96242
b0[25],0.911073
b0[26],0.916026
b0[27],0.887419
b0[28],1.28451
b0[29],0.740139
b0[30],0.892181
b0[31],1.02822
b0[32],0.797202
b0[33],1.20892
b0[34],0.410591
b0[35],0.863888
b0[36],0.923535
b0[37],1.00201
b0[38],0.811484
