variable,p50,Est.Error,p025,p975,Rhat,Bulk_ESS,Tail_ESS
Intercept,2.0686126225,0.24439018911400942,1.62437525,2.5873357500000003,1.0019569361976521,696.8011425641351,1177.6436312742132
DBH_std,-0.6896698385,0.025006096351022022,-0.740096875,-0.64103775,1.0016407382130095,3639.8758970162503,2936.6655152293683
IDBH_stdE2,0.121818167875,0.010493856704335792,0.1019323,0.14288747499999999,0.9998161883404131,4456.791851998008,2964.510939170233
BAL_std,-0.4172924515,0.02151161678416606,-0.45883975,-0.3754587,1.0016048744105737,3403.12119350107,2890.183336603404
CR_std,0.380664093,0.021147026757088506,0.3386592,0.422489575,1.0005049486866788,5297.279171354793,2869.7298854138985
SI_std,-0.05814368811425,0.018641601422582168,-0.094469945,-0.022033317499999996,1.0006239555647947,5112.774524567966,3038.4417770884106
BA_std,0.21026200075,0.022660164528801804,0.16569725,0.2554377,1.0002493031122732,3506.6361620212806,2956.2368523961654
