variable,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept,5.597127975,0.03982838633084562,5.520148750000001,5.6770525
b_ln_qmd_centered,-1.632056935,0.017249029024297573,-1.66510025,-1.597289
sd_SPCD__Intercept,0.314012584875,0.03035579056469947,0.26003550000000003,0.3778737499999999
sd_SPCD__ln_qmd_centered,0.08292650765,0.018808240896392693,0.051974652499999996,0.124964075
cor_SPCD__Intercept__ln_qmd_centered,-0.1035636701389625,0.21129594172188407,-0.4929125,0.31800374999999986
sigma,0.21510921325,0.001062894472587434,0.21304692499999997,0.217181
Intercept,6.065537335,0.03991141634316038,5.9885765,6.14463425
"r_SPCD[15,Intercept]",0.2170953995125,0.04294009408628189,0.132998375,0.30010407499999997
"r_SPCD[17,Intercept]",0.39304398125,0.041096472306229044,0.310482575,0.472137125
"r_SPCD[18,Intercept]",0.3689878515,0.05964121000722226,0.252817875,0.48495014999999997
"r_SPCD[19,Intercept]",0.2289294739125,0.04128523465612845,0.14693442500000004,0.30946485
"r_SPCD[20,Intercept]",0.1348436448459875,0.1388121198634472,-0.13790665,0.4031503249999998
"r_SPCD[51,Intercept]",0.0236455341305875,0.09117597829499195,-0.157031175,0.19797362499999993
"r_SPCD[59,Intercept]",-0.5947959595,0.057752351354964225,-0.707971275,-0.48223095
"r_SPCD[62,Intercept]",-0.734198306375,0.14163343746136328,-1.01179,-0.4513679500000001
"r_SPCD[63,Intercept]",0.0599720087656575,0.04228080139471802,-0.023673435,0.14221462499999998
"r_SPCD[64,Intercept]",-0.0068635758481,0.05474860292325494,-0.1157372,0.09870911499999994
"r_SPCD[65,Intercept]",0.0937636132571375,0.03989380362209585,0.013953100000000001,0.17050462499999997
"r_SPCD[66,Intercept]",-0.0109889924838,0.04232399142702987,-0.09563573,0.07044961
"r_SPCD[69,Intercept]",-0.07006605445277125,0.04035117091517977,-0.150449425,0.008050273999999994
"r_SPCD[72,Intercept]",0.1014558934230625,0.10259614830419138,-0.09692191,0.30458799999999997
"r_SPCD[73,Intercept]",0.20593720495,0.044874315848395935,0.11588142500000001,0.29307405000000003
"r_SPCD[93,Intercept]",0.350893407125,0.040415371210894356,0.270346925,0.42965805
"r_SPCD[94,Intercept]",-0.1672922078332,0.1803864602122589,-0.5246113,0.18913374999999974
"r_SPCD[96,Intercept]",0.01829038534665525,0.05180210042613777,-0.0824719225,0.11972719999999999
"r_SPCD[101,Intercept]",0.2438409092375,0.04443177524385312,0.15618669999999998,0.32992077499999994
"r_SPCD[102,Intercept]",0.1061260471443375,0.06104093314517893,-0.0131973975,0.22488144999999998
"r_SPCD[106,Intercept]",-0.0377897068015,0.04065053689050947,-0.119047425,0.04076681249999998
"r_SPCD[108,Intercept]",0.21883905845,0.041185556205584097,0.135760025,0.2991224
"r_SPCD[113,Intercept]",0.088120974369825,0.047622261333789585,-0.0066106167499999985,0.1810394
"r_SPCD[114,Intercept]",0.13580389781225,0.07875856194845064,-0.0195323125,0.2905703999999999
"r_SPCD[116,Intercept]",0.2118788634865,0.09856617985221174,0.019510235,0.40473994999999996
"r_SPCD[118,Intercept]",-0.32775901283375,0.12594131307317205,-0.577744225,-0.08600128500000001
"r_SPCD[119,Intercept]",-0.1286939538280125,0.07184642430655397,-0.272548375,0.012229839999999973
"r_SPCD[122,Intercept]",-0.008295486948425,0.04023315331280204,-0.089348345,0.06917748249999996
"r_SPCD[133,Intercept]",-0.040927045750415,0.040781903778183165,-0.1219753,0.03782626749999999
"r_SPCD[134,Intercept]",-0.358603459425,0.07622585047653342,-0.5107824750000001,-0.21154835000000002
"r_SPCD[135,Intercept]",0.057007481195525,0.1841604978774605,-0.3050172,0.4176194749999996
"r_SPCD[140,Intercept]",-0.278079669025,0.08469399362634276,-0.4424466249999999,-0.111341175
"r_SPCD[142,Intercept]",0.139729092078325,0.08946719221766354,-0.035368870000000004,0.31244974999999997
"r_SPCD[143,Intercept]",-0.531392842,0.060435050291600276,-0.6494097000000001,-0.41356825
"r_SPCD[202,Intercept]",0.15013250395,0.04012439438722972,0.0694397925,0.22672549999999997
"r_SPCD[242,Intercept]",0.612156095625,0.042741159195658865,0.5283648,0.6957754
"r_SPCD[263,Intercept]",0.505303162,0.04864314128662215,0.41060827499999997,0.600926175
"r_SPCD[264,Intercept]",0.557802866,0.04962545477438962,0.46041785,0.653812375
"r_SPCD[313,Intercept]",0.06698909984905,0.14385771429538666,-0.214278425,0.34854612499999993
"r_SPCD[321,Intercept]",0.06129158994976375,0.11383180790205352,-0.16252092499999998,0.28455762499999987
"r_SPCD[322,Intercept]",0.23866650757875,0.07496179283404968,0.09048166249999999,0.385513725
"r_SPCD[353,Intercept]",0.0136912968165,0.17925726125683467,-0.34158435,0.36364717499999916
"r_SPCD[375,Intercept]",0.1162327816447875,0.08325772208081683,-0.047088029999999996,0.28077649999999993
"r_SPCD[475,Intercept]",0.104241012057375,0.04327017145235708,0.01854557,0.1881067
"r_SPCD[544,Intercept]",-0.312998073810375,0.09986597802963038,-0.5113596749999999,-0.12424757500000008
"r_SPCD[606,Intercept]",-0.337999367843625,0.18697691444430894,-0.7071182,0.023221854999999965
"r_SPCD[732,Intercept]",-0.27809503913845,0.17982675544337387,-0.6323403499999999,0.0744881124999992
"r_SPCD[740,Intercept]",-0.190947062512375,0.12155953337061359,-0.429163375,0.04727207249999975
"r_SPCD[742,Intercept]",0.0131389098793375,0.14013289184748945,-0.263078775,0.2817869749999999
"r_SPCD[745,Intercept]",-0.066341243573575,0.07313831405958673,-0.21143387500000002,0.07540522999999998
"r_SPCD[746,Intercept]",0.212065819125,0.04122554600373538,0.1302575,0.29286502499999995
"r_SPCD[747,Intercept]",-0.1025195653271375,0.06282160898970059,-0.22510209999999997,0.019884459999999975
"r_SPCD[748,Intercept]",-0.472850516,0.09152822724648038,-0.651663275,-0.2934307750000001
"r_SPCD[749,Intercept]",-0.20174787785125,0.06201600917310816,-0.32435924999999993,-0.0837343825
"r_SPCD[755,Intercept]",-0.353063133875,0.07871095597032735,-0.5076719,-0.19519052500000003
"r_SPCD[756,Intercept]",-0.604232723125,0.0863721927775043,-0.7703983,-0.432705675
"r_SPCD[757,Intercept]",-0.62286478175,0.050797600860311425,-0.721981025,-0.5251778000000001
"r_SPCD[800,Intercept]",0.228828711525375,0.1881319601290636,-0.1390879,0.60576175
"r_SPCD[803,Intercept]",0.0934913539215075,0.04558638836879932,0.004688673000000001,0.18082937499999982
"r_SPCD[810,Intercept]",-0.23293609425,0.05388137035376273,-0.33808710000000003,-0.12757755
"r_SPCD[814,Intercept]",0.27202415725,0.048789861898195896,0.17662465,0.36820187499999996
"r_SPCD[823,Intercept]",-0.10358670952798,0.08364367196275085,-0.26658532500000004,0.06196440999999998
"r_SPCD[829,Intercept]",-0.709374786,0.08237079253101325,-0.86786815,-0.5461920500000002
"r_SPCD[843,Intercept]",0.28868169640375,0.06355128440445054,0.16650825,0.4137031749999999
"r_SPCD[846,Intercept]",-0.17669607002725,0.05960418807093003,-0.29113295,-0.058270440000000014
"r_SPCD[847,Intercept]",0.26870816675,0.056453117255723,0.15842779999999998,0.37991674999999997
"r_SPCD[902,Intercept]",0.3680988097898875,0.1875543707696366,5.0968397500004236e-5,0.7437597249999999
"r_SPCD[920,Intercept]",0.1290195380810825,0.13885190135519712,-0.137641675,0.40348835
"r_SPCD[990,Intercept]",0.159835622151275,0.17797556622518967,-0.18586205,0.5099155499999999
"r_SPCD[15,ln_qmd_centered]",-0.02579376153751875,0.03960490320472686,-0.105875175,0.05019490249999991
"r_SPCD[17,ln_qmd_centered]",0.01179416513283875,0.03151835988815583,-0.05062886999999999,0.07260217499999995
