variable,Estimate,Est.Error,Q2.5,Q97.5,Rhat,Bulk_ESS,Q5,Q95
b_a_Intercept,51.201397225,6.678720405722885,37.479065000000006,62.529762500000004,NA,NA,NA,NA
b_b_Intercept,0.052255267725,0.020098092451797046,0.015156552499999998,0.0924063,NA,NA,NA,NA
b_c_Intercept,1.281505685,0.01936847004512094,1.2456595000000001,1.31891425,NA,NA,NA,NA
sd_SPCD__a_Intercept,27.5584799,6.614435082017175,18.942465,45.99964250000002,NA,NA,NA,NA
sd_SPCD__b_Intercept,2.9391839575,0.550997061157602,2.07907625,4.1761064999999995,NA,NA,NA,NA
sigma,9.630860195,0.04013883173268987,9.55408625,9.71525275,NA,NA,NA,NA
"r_SPCD__a[19,Intercept]",40.702962975,7.063388325300057,28.478035000000002,55.77171750000001,NA,NA,NA,NA
"r_SPCD__a[65,Intercept]",-21.264466000395,24.213646772188223,-50.263529999999996,38.24196500000003,NA,NA,NA,NA
"r_SPCD__a[66,Intercept]",-37.35238928,6.742387565061064,-49.11913,-22.740225,NA,NA,NA,NA
"r_SPCD__a[72,Intercept]",1.87604213789,26.675417526915425,-46.49241,62.5523175,NA,NA,NA,NA
"r_SPCD__a[73,Intercept]",8.49990653102,17.412196462905356,-16.0955525,51.12267250000001,NA,NA,NA,NA
"r_SPCD__a[93,Intercept]",59.240143525,7.000279166461875,47.278890000000004,74.2555,NA,NA,NA,NA
"r_SPCD__a[101,Intercept]",2.446200762025,6.769252309570812,-9.36389825,16.736600000000003,NA,NA,NA,NA
"r_SPCD__a[108,Intercept]",24.0199295475,6.740181594054297,12.518517500000002,38.02982,NA,NA,NA,NA
"r_SPCD__a[113,Intercept]",-9.49982494666875,7.173859931940949,-22.0023075,5.3008087500000025,NA,NA,NA,NA
"r_SPCD__a[122,Intercept]",26.7880787725,6.885153999570348,14.5030575,41.63924,NA,NA,NA,NA
"r_SPCD__a[202,Intercept]",21.41715793,6.729722765451035,9.8589425,35.386937499999995,NA,NA,NA,NA
