variable,p50,p05,p95,rhat,ess_bulk
b_Intercept,-0.001610345,-0.11376634999999999,0.11964709999999999,1.0070632873124543,619.5643285948595
b_CR_t1_std,0.612974,0.6059003000000001,0.6200467,1.000973921444124,10420.082112326216
b_DBH_std,0.07470475,0.05783633999999999,0.08932573499999999,1.001833108597821,2606.510854567401
b_IDBH_stdE2,-0.008328205,-0.011147460000000001,-0.005628120500000002,1.0002985232987613,4741.15349995122
b_BA_std,-0.0460323,-0.05453059,-0.037302275,1.003403254315831,5124.617987301546
b_BAL_std,-0.03866955,-0.048434160000000004,-0.028955170000000006,0.9999207573815786,4983.51214174971
b_SI_std,-0.0259865,-0.03215628,-0.019635555000000002,1.0001895036885025,8995.574887882527
b_relDBH_std,-0.0313402,-0.0425972,-0.01999233,1.0008545952766237,4509.150019195046
sd_SPCD_grouped__Intercept,0.254243,0.18473215,0.36180344999999997,1.0007560060430327,999.629975548051
sd_SPCD_grouped__DBH_std,0.01414305,0.0048507035,0.031157699999999997,1.000889995280352,1454.6153163819315
cor_SPCD_grouped__Intercept__DBH_std,-0.25787550000000004,-0.8691747,0.5156433999999998,1.0020845550182629,2855.8934836191947
phi,12.5404,12.3772,12.708005,0.9999224991124419,8890.276660411011
Intercept,-0.007645405,-0.12060355,0.11300434999999998,1.0070799397712886,618.0743190008101
"r_SPCD_grouped[OTHER,Intercept]",-0.06658095,-0.24264514999999998,0.09751908999999996,1.0028212197076931,1368.076915848657
"r_SPCD_grouped[19,Intercept]",0.13716250000000002,0.016839945000000002,0.2508618499999999,1.0068260256954282,627.4104277337148
"r_SPCD_grouped[65,Intercept]",0.4526115,0.3013328,0.6093832499999999,1.003095167934338,1060.3783729899192
"r_SPCD_grouped[66,Intercept]",0.49815750000000003,0.3732934,0.6142105999999999,1.006693259002688,652.809431166742
"r_SPCD_grouped[93,Intercept]",0.20946599999999999,0.08750507,0.32423979999999997,1.0068248983878603,626.5151172040097
"r_SPCD_grouped[101,Intercept]",-0.0064544649999999995,-0.13082075,0.10811665,1.0068456797275627,641.6498601321913
"r_SPCD_grouped[108,Intercept]",-0.13927250000000002,-0.2600723,-0.027698550000000002,1.007176438182601,619.4343121561178
"r_SPCD_grouped[113,Intercept]",-0.138909,-0.2664784,-0.01951758500000001,1.0070553214618256,698.0915624400419
"r_SPCD_grouped[122,Intercept]",-0.05170445,-0.1724627,0.06415257999999996,1.0068831066183177,638.8216431284694
"r_SPCD_grouped[202,Intercept]",-0.0669049,-0.1897232,0.04683424499999999,1.0070998141469703,618.9551736541054
"r_SPCD_grouped[475,Intercept]",-0.0369933,-0.21543845,0.13738589999999995,1.0023532768738606,1381.7042091553271
"r_SPCD_grouped[544,Intercept]",-0.058685749999999995,-0.2071849,0.08329492499999992,1.0049810410285744,894.816902256629
"r_SPCD_grouped[745,Intercept]",-0.18197000000000002,-0.35405784999999995,-0.01794313500000003,1.0039329427897394,1209.684834536606
"r_SPCD_grouped[746,Intercept]",-0.2952165,-0.4272654,-0.17288995000000007,1.0058518283274664,694.3439340636569
"r_SPCD_grouped[747,Intercept]",-0.2230675,-0.39116569999999995,-0.058430065000000024,1.0040119487856136,1313.0139786807295
"r_SPCD_grouped[OTHER,DBH_std]",-3.51092e-4,-0.026798455,0.021113749999999976,1.0013755035687275,5218.867839658634
"r_SPCD_grouped[19,DBH_std]",-0.004279345,-0.020671184999999998,0.011165019999999993,1.0002310233011589,4104.8126657103285
"r_SPCD_grouped[65,DBH_std]",-0.007398775,-0.04068503,0.021400964999999987,1.0010578975816828,4949.077405777598
"r_SPCD_grouped[66,DBH_std]",-0.00444522,-0.026959515,0.01989389999999996,0.9999203696778801,3658.082749835671
"r_SPCD_grouped[93,DBH_std]",-0.0070408499999999995,-0.022899229999999996,0.007426798999999999,0.9997078504006979,3678.653081646651
"r_SPCD_grouped[101,DBH_std]",0.0065293899999999995,-0.007761438999999999,0.03065836999999999,1.0005988679188533,2675.7350696013673
"r_SPCD_grouped[108,DBH_std]",0.00528214,-0.007737801000000001,0.022532439999999997,1.0000288504584012,3227.1416830425696
"r_SPCD_grouped[113,DBH_std]",0.001461015,-0.0218106,0.023784464999999977,1.000834000162453,5512.608876159307
"r_SPCD_grouped[122,DBH_std]",-0.00175949,-0.016860089999999998,0.013511544999999984,1.000418940854733,4157.768421193096
"r_SPCD_grouped[202,DBH_std]",0.01465515,0.0013218385,0.033142364999999986,1.0006811584462485,1843.0005844013253
"r_SPCD_grouped[475,DBH_std]",-0.001108495,-0.027804485,0.020285159999999986,1.0008090840344634,4906.804316785029
"r_SPCD_grouped[544,DBH_std]",-0.00152738,-0.033259585,0.019729119999999975,1.0007633033896417,4079.0944261259037
"r_SPCD_grouped[745,DBH_std]",0.00402392,-0.019147235,0.03147427499999999,1.0004025029508261,4963.8815694871855
"r_SPCD_grouped[746,DBH_std]",-0.004223585,-0.04239179,0.016406939999999995,1.0016932159323915,2653.240782123729
"r_SPCD_grouped[747,DBH_std]",0.0035946299999999997,-0.019392055,0.030363849999999998,1.0014166080582916,6037.049132844717
lprior,-21.5885,-21.6979,-21.5133,1.0009636069383705,1053.3587758484668
lp__,19910,19899.1,19918.704999999998,1.0013826114221291,854.6740595151851
