variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,9.74207211691e-4,0.0712193761594559,-0.13795517499999999,0.14307725000000002,1.0070632873124543,619.5643285948595,1179.4375908057773
CR_t1_std,0.61296288075,0.004257129334078447,0.604653925,0.62121525,1.000973921444124,10420.082112326216,3008.0769431239996
DBH_std,0.074373677975,0.009651538273475554,0.0542518125,0.09194403749999999,1.001833108597821,2606.510854567401,2123.346109515182
IDBH_stdE2,-0.008350400135,0.001662395625928259,-0.011639302499999999,-0.00507557575,1.0002985232987613,4741.15349995122,3011.5366030078217
BA_std,-0.0459928998,0.005146119938574159,-0.056046389999999995,-0.0358824725,1.003403254315831,5124.617987301546,3291.5919363423104
BAL_std,-0.038599658525,0.005821441228496302,-0.0502866675,-0.027127094999999997,0.9999207573815786,4983.51214174971,3095.109640425042
SI_std,-0.025892638905,0.003840837825727791,-0.03332276249999999,-0.0184094275,1.0001895036885025,8995.574887882527,2686.8645711899844
relDBH_std,-0.0314095113075,0.00690311194605199,-0.04504064499999999,-0.017811857499999997,1.0008545952766237,4509.150019195046,3300.233466934767
