variable,p50,p05,p95,rhat,ess_bulk
b_Intercept,-0.014995399999999999,-0.0658213,0.03530489999999998,1.0050389478359916,279.95972142764714
b_CR_t1_std,0.5636295,0.557134,0.5699553,1.0009538360119803,9634.795717525467
b_DBH_std,0.171008,0.1402801,0.20090629999999995,1.0043821903938073,526.877309505266
b_IDBH_stdE2,-0.0294386,-0.033303325,-0.025773289999999997,0.9997802284612043,6278.7585757472
b_BA_std,-0.05941,-0.07046598000000001,-0.04832634000000001,1.001520634403643,6105.364379889061
b_BAL_std,-0.0520477,-0.063781585,-0.040611274999999995,1.0006351218262097,5853.187521380491
b_SI_std,-0.08749765000000001,-0.09448905,-0.081066885,0.9999539442163246,8022.496912196167
b_relDBH_std,-0.047775899999999996,-0.0574439,-0.038200625,1.0002703887127053,7502.730700047124
sd_SPCD_grouped__Intercept,0.18444300000000002,0.1503406,0.23177689999999995,1.0035239757786412,964.0106747308296
sd_SPCD_grouped__DBH_std,0.0876952,0.06389873,0.1194099,1.0016972277562175,1603.665224723696
cor_SPCD_grouped__Intercept__DBH_std,-0.8542345,-0.9354932499999999,-0.6776777500000001,1.0022329681096394,1645.7086052631753
phi,11.7206,11.570285,11.879,1.0027009996976008,9151.444648724866
Intercept,-0.0463122,-0.09640636500000001,0.0038794874999999967,1.004969487039653,279.59401838506346
"r_SPCD_grouped[OTHER,Intercept]",-0.20285350000000002,-0.30370495000000003,-0.10362345000000005,1.0011154058613785,1309.1297351357937
"r_SPCD_grouped[11,Intercept]",0.1147735,0.05743923,0.17240935000000002,1.0032977475278178,371.1916415601661
"r_SPCD_grouped[15,Intercept]",0.1080315,0.044095185,0.17152840000000003,1.0019019845612191,477.769303647428
"r_SPCD_grouped[17,Intercept]",0.02092685,-0.036195255,0.07576032499999999,1.0036924899452053,338.05405951829226
"r_SPCD_grouped[19,Intercept]",0.0858593,0.027145225000000002,0.14332949999999994,1.0038638699066735,395.58672032869526
"r_SPCD_grouped[21,Intercept]",0.08386725,-0.010359864999999998,0.17788564999999998,1.0009789736468806,1220.7936153846208
"r_SPCD_grouped[22,Intercept]",-0.02235705,-0.1100288,0.06356670499999996,1.00106514712446,923.6668700473479
"r_SPCD_grouped[41,Intercept]",-0.08542395,-0.23930954999999998,0.06990467499999997,1.0035023607881335,3228.6829066498526
"r_SPCD_grouped[42,Intercept]",0.182541,0.06664104,0.29786514999999997,1.0004643157860618,1843.6965931533339
"r_SPCD_grouped[64,Intercept]",0.06297485,-0.011469689999999994,0.13468434999999998,1.002901214776362,620.5056837286925
"r_SPCD_grouped[65,Intercept]",0.5849775,0.42273085,0.7533737499999998,1.0034264850310959,2419.934634579881
"r_SPCD_grouped[66,Intercept]",0.42450350000000003,0.33198605,0.52255845,1.0000523459724115,1284.033222669448
"r_SPCD_grouped[72,Intercept]",0.00857863,-0.14127345,0.15590410000000002,1.0011555452557441,3315.7947214548917
