variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,-0.014745660431165,0.03138393540107504,-0.07346365999999999,0.04727122000000001,1.0050389478359916,279.95972142764714,895.6723587558947
CR_t1_std,0.563573337,0.0039127361983745486,0.556028375,0.5711300750000001,1.0009538360119803,9634.795717525467,2693.311768001762
DBH_std,0.170909338375,0.018468954828385068,0.13464825,0.20757335000000002,1.0043821903938073,526.877309505266,1486.237253952324
IDBH_stdE2,-0.0294828949,0.0023357318029458805,-0.0341341675,-0.025064662499999998,0.9997802284612043,6278.7585757472,2885.671045012149
BA_std,-0.059417349825,0.0067869865207349665,-0.07284986,-0.0461947425,1.001520634403643,6105.364379889061,2872.1305780787475
BAL_std,-0.05205457725,0.007018234557885609,-0.06592056,-0.03832316499999999,1.0006351218262097,5853.187521380491,3290.7407628127503
SI_std,-0.087578007625,0.004122947717702116,-0.0958366975,-0.07975744750000001,0.9999539442163246,8022.496912196167,3214.50719671266
relDBH_std,-0.047741400225,0.005898553989888993,-0.0593496,-0.0361350175,1.0002703887127053,7502.730700047124,3015.803344133412
