SPCD,n_stands,qr_intercept,qr_slope,qr_sdimax_10,reineke_sdimax
11,1016,10.495153939008883,-1.7047390935386875,713.2607877659452,899.7888478680514
15,815,10.196003685348185,-1.6850320548735624,553.3960859409142,759.3725025954559
17,2578,9.979277984611132,-1.6286339531604628,507.3543740835044,700.1227592732167
19,2356,10.102992231641625,-1.7156448913094917,469.92536303521985,739.3854262385022
21,148,10.707349595260316,-1.8068313270806893,697.1263811872141,797.5922166881898
22,179,9.469669954874298,-1.246396337099231,734.9013915876752,832.9633697314844
42,46,9.966364372904703,-1.4968101320444398,678.4641737994954,661.9152143095248
64,495,8.278599021252724,-1.134863367613225,288.72640620976244,440.67913630723876
65,103,8.217031904213712,-0.9353150967168598,429.8297952211896,600.8194639234449
66,273,9.872909227710142,-1.787629360575844,316.31561926006407,428.4199505373014
72,39,8.547087324157086,-0.972758943313061,548.5218321016232,405.79259880751
73,856,10.116208379401659,-1.7332998134510915,457.2078343441857,731.9185647779751
81,103,9.051256596441227,-1.1786722191111725,565.2474021348038,626.215294300645
93,1436,9.926859832630758,-1.6324857701386128,477.193674069202,661.0746683409145
98,113,9.873296970821869,-1.545363242852783,552.7835998362604,638.5702827410859
101,488,10.810220779155475,-2.035842837492616,456.0121299217922,741.5643200270372
108,4597,10.313721564759174,-1.841119280451638,434.5833496390896,740.6824042925427
113,89,10.397148471689233,-1.9477750244588947,369.5295595106106,498.6604099731633
117,39,9.746007716628847,-1.4605203117856576,591.7211057317123,575.2932709165495
119,57,8.20704330106301,-0.9616591281002259,400.5110385926905,490.36032593179795
122,5275,10.093757564731199,-1.8563184441116947,336.7788176643354,606.1235673749143
202,17644,9.702578301837455,-1.4524036252942611,577.261497196842,1008.0475780924753
242,1147,9.99100122847733,-1.505021258530396,682.3629588106631,983.6964053348809
263,2418,10.466488602869054,-1.7228814154717427,664.7476790189297,939.9344053589379
264,855,10.213983468331584,-1.618834595599591,656.2088193570278,880.3535324841811
312,209,10.125563141052378,-1.7320393731061912,462.8463307925013,731.067008266427
322,37,8.993580645167677,-1.1251712723184009,603.5193158846039,426.257196685928
351,702,9.62639147065366,-1.5750466487119823,403.31283913076635,531.9955496071655
361,109,9.73424507371559,-1.4575175668520766,588.8590502332652,625.665923157652
375,45,10.593909685845333,-2.043352401689549,361.0140603749213,542.30571802579
475,121,9.625513388652466,-1.7039356296249009,299.4826866753607,413.182070621731
631,132,10.254345675944066,-1.6439634762192503,644.8255932534424,706.8653390003292
746,271,10.039252606963935,-1.8893629142857187,295.5487285476613,455.57754486788957
747,91,9.0618743831447,-1.3676149113892007,369.7491028517585,516.4586920070356
805,47,8.691367380496523,-0.9493903859975534,668.6864263347256,541.9059308235012
815,175,9.09236362268027,-1.3514765545906453,395.62779377532627,657.3089370531302
818,32,8.762217259369676,-1.1675422385340803,434.35054066804264,425.72982432265206
