variable,p50,p05,p95,rhat,ess_bulk,ci_width,converged
b_Intercept,5.267905,4.8924105,5.671475,1.0030571272461668,483.079266831488,0.7790644999999996,TRUE
b_DBH_std,-2.3959099999999998,-2.508732,-2.2876279999999998,1.0004441503138548,2116.6425468471593,0.2211040000000004,TRUE
b_IDBH_stdE2,0.41462600000000005,0.361139,0.46698284999999995,0.9998118171456565,4319.744104037618,0.10584384999999996,TRUE
b_BAL_std,-3.86979,-4.0226239999999995,-3.721151,1.001355600514888,1614.3753912214554,0.30147299999999966,TRUE
b_CR_std,1.023515,0.9423075999999999,1.1077105,1.00103653976115,5136.110263262143,0.16540290000000013,TRUE
b_SI_std,0.0910185,0.023810825,0.15857249999999998,1.0001257638991863,5152.73604220728,0.13476167499999997,TRUE
b_BA_std,3.0276750000000003,2.8857795,3.1734595,1.00050412018787,1735.871131488555,0.28767999999999994,TRUE
sd_SPCD__Intercept,1.1304750000000001,0.8837707,1.4797189999999998,1.0065176431812959,749.554855215425,0.5959482999999998,TRUE
Intercept,5.6765799999999995,5.2969855,6.083114500000001,1.0029627735271145,485.3174715785138,0.7861290000000007,TRUE
"r_SPCD[12,Intercept]",-0.961954,-1.366182,-0.5876956,1.0037717564454431,494.2805374756119,0.7784864,TRUE
"r_SPCD[70,Intercept]",0.12854900000000002,-1.6275945,1.984102499999996,1.0024441780018962,5719.642988015218,3.611696999999996,TRUE
"r_SPCD[71,Intercept]",-1.00534,-1.705817,-0.2943635000000002,1.000321653730847,1698.9578362621728,1.4114534999999997,TRUE
"r_SPCD[91,Intercept]",0.522346,-0.90416345,2.2264264999999996,0.9998450123419311,4029.662432304551,3.1305899499999996,TRUE
"r_SPCD[94,Intercept]",0.09622454999999999,-0.5104051,0.6931566,1.0018763103892678,1146.7113408392859,1.2035616999999998,TRUE
"r_SPCD[95,Intercept]",-1.213395,-1.7107514999999998,-0.7413233500000007,1.0029256621682672,717.8213208399471,0.969428149999999,TRUE
"r_SPCD[97,Intercept]",0.50813,0.061688285000000016,0.9185486499999999,1.002895689236726,605.0545781921368,0.8568603649999998,TRUE
"r_SPCD[105,Intercept]",0.24708950000000002,-1.4200349999999997,2.082662,1.0006445667637318,6936.526684961946,3.5026969999999995,TRUE
"r_SPCD[125,Intercept]",2.14994,1.0184149999999998,3.589413,1.0021549192664452,2601.7240560632495,2.5709980000000003,TRUE
"r_SPCD[126,Intercept]",0.040712750000000006,-1.4176590000000002,1.5421789999999997,1.0018202631834396,6922.182820168086,2.959838,TRUE
"r_SPCD[129,Intercept]",1.265175,0.7831334000000001,1.7601964999999997,1.0021031653452555,888.6216412605935,0.9770630999999996,TRUE
"r_SPCD[241,Intercept]",1.042335,0.54572615,1.5534,1.0022444751204516,845.5599609968181,1.0076738499999998,TRUE
"r_SPCD[261,Intercept]",1.52317,0.92922205,2.1614405000000003,1.0021658676898282,1290.2042062786245,1.2322184500000004,TRUE
"r_SPCD[315,Intercept]",-1.785465,-2.318808,-1.2693895,1.0020816831022952,892.6336087199879,1.0494185000000003,TRUE
"r_SPCD[316,Intercept]",0.5344720000000001,0.11261635000000002,0.9394466499999998,1.0030154524335109,590.167471140128,0.8268302999999998,TRUE
"r_SPCD[317,Intercept]",0.2298065,-1.4101110000000001,2.1764225,1.0013272574589132,4988.046971049169,3.5865335000000003,TRUE
"r_SPCD[318,Intercept]",0.424107,-0.08511010999999999,0.9056187499999996,1.0026229997883314,763.8567211671094,0.9907288599999996,TRUE
"r_SPCD[319,Intercept]",-1.41045,-2.3236605000000004,-0.4795453000000001,1.000567051256161,2279.229104428975,1.8441152000000003,TRUE
"r_SPCD[356,Intercept]",0.5529474999999999,-0.7967058499999999,2.110780999999999,1.0012397490740268,4626.984704173564,2.907486849999999,TRUE
"r_SPCD[371,Intercept]",-0.0496675,-0.5372504499999999,0.42457599999999973,1.0022257529519123,840.4319452177347,0.9618264499999997,TRUE
"r_SPCD[372,Intercept]",0.5379970000000001,-0.9507763999999999,2.243795499999999,1.0029021138978584,6339.872744557997,3.194571899999999,TRUE
"r_SPCD[375,Intercept]",-0.4996435,-0.9373412,-0.09491312500000007,1.0030320158352966,553.7615808172934,0.8424280749999999,TRUE
"r_SPCD[379,Intercept]",-1.2064300000000001,-1.852579,-0.5530507,1.0012794046958058,1327.0130767299083,1.2995283,TRUE
"r_SPCD[391,Intercept]",0.0630937,-1.8095489999999999,1.9368469999999998,1.000871261635349,5835.921143419751,3.746396,TRUE
"r_SPCD[407,Intercept]",-0.009625195,-1.9056494999999998,1.8910959999999999,1.0000368558241195,6063.439539740946,3.7967454999999997,TRUE
"r_SPCD[500,Intercept]",-0.180379,-1.9838855,1.5358844999999994,1.0002435950768638,5674.763281875334,3.5197699999999994,TRUE
"r_SPCD[531,Intercept]",-0.807903,-1.255304,-0.3646614,1.0028015887861212,629.0567116802974,0.8906426,TRUE
"r_SPCD[541,Intercept]",0.748047,0.11450830000000004,1.4447814999999997,1.0006901160181734,1642.069862994704,1.3302731999999997,TRUE
"r_SPCD[543,Intercept]",0.3244275,-0.45626965,1.1518449999999993,1.0001384706859655,2120.179020711877,1.6081146499999994,TRUE
"r_SPCD[544,Intercept]",0.3649875,-1.141048,2.083126499999999,1.0011865859684221,5002.808497867527,3.2241744999999993,TRUE
"r_SPCD[660,Intercept]",0.554273,-0.76980515,2.2142014999999993,1.0000815161589036,5856.3222180908,2.9840066499999995,TRUE
"r_SPCD[701,Intercept]",-0.539479,-1.3239269999999999,0.30017234999999987,0.9996653103765324,2428.88468985212,1.6240993499999998,TRUE
"r_SPCD[741,Intercept]",-0.5529409999999999,-1.4781495,0.4452557999999996,1.002665327554363,3150.675110953661,1.9234052999999995,TRUE
"r_SPCD[743,Intercept]",-0.2349765,-0.8803207999999999,0.47255929999999957,1.00052932046009,1498.9152222557748,1.3528800999999995,TRUE
"r_SPCD[746,Intercept]",-0.706802,-1.2061905000000002,-0.20987230000000012,1.0024883777863711,875.4260906256886,0.9963182,TRUE
"r_SPCD[761,Intercept]",-2.169375,-2.938682,-1.4430585,1.0019034018765927,1437.6674691144647,1.4956235,TRUE
"r_SPCD[762,Intercept]",0.284318,-0.60427285,1.2430059999999998,1.001922286862884,2281.494951169646,1.84727885,TRUE
"r_SPCD[763,Intercept]",0.0595005,-1.7227565,1.9400715,1.001009185711915,5057.1097742417505,3.662828,TRUE
"r_SPCD[802,Intercept]",0.640206,-0.7893643499999999,2.2799215,0.9998717590748305,5187.11985665756,3.06928585,TRUE
"r_SPCD[833,Intercept]",1.18175,0.45558455000000003,1.9619184999999997,1.001169078828108,1687.9368385978482,1.5063339499999997,TRUE
"r_SPCD[837,Intercept]",0.267495,-1.3321675,2.0305924999999996,1.0006194041071539,5407.1177884146,3.3627599999999997,TRUE
"r_SPCD[935,Intercept]",0.1150095,-1.1134454999999999,1.3516484999999996,1.0004502073306685,4458.521833333631,2.4650939999999997,TRUE
"r_SPCD[951,Intercept]",0.4475805,-1.0685864999999999,2.2020489999999984,1.0002682164344117,5088.185177486305,3.2706354999999983,TRUE
