variable,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept,5.5698766525,0.06606400145809611,5.4384135,5.6974215
b_ln_qmd_centered,-1.66923024625,0.03343656977960941,-1.7343822500000001,-1.60284975
sd_SPCD__Intercept,0.385125893375,0.052836099060961664,0.295824725,0.5059722999999998
sd_SPCD__ln_qmd_centered,0.1137727965375,0.02757595766709733,0.0710208525,0.17879024999999998
cor_SPCD__Intercept__ln_qmd_centered,0.138977817066875,0.31011632435403175,-0.49015174999999994,0.6844491749999997
sigma,0.159389607625,0.0014679231157322485,0.15654895,0.162311175
Intercept,6.77603557,0.06375981386075437,6.64725675,6.90142525
"r_SPCD[12,Intercept]",0.26618501595,0.0692200291776043,0.13008530000000001,0.40521799999999963
"r_SPCD[70,Intercept]",-0.3052106178925,0.1231486841362611,-0.5474146,-0.06411282250000028
"r_SPCD[71,Intercept]",0.10687511463194625,0.09355495732815375,-0.07589027749999999,0.293450675
"r_SPCD[91,Intercept]",0.420633329375,0.10956029092773625,0.2063192,0.637906475
"r_SPCD[94,Intercept]",0.165952887013875,0.07833692027251891,0.014850125000000004,0.32205779999999995
"r_SPCD[95,Intercept]",-0.0236046745524625,0.07769904799820615,-0.17545550000000001,0.12962462499999994
"r_SPCD[97,Intercept]",0.280567050575,0.06853488321578277,0.14945334999999998,0.4172429999999999
"r_SPCD[125,Intercept]",0.25030021173625,0.07639983109262942,0.09995063,0.40259364999999997
"r_SPCD[126,Intercept]",-0.38958405609375,0.11265571826649329,-0.610436225,-0.16836415000000002
"r_SPCD[129,Intercept]",0.293620158975,0.06731948134363921,0.16347550000000002,0.42843607499999997
"r_SPCD[241,Intercept]",0.5289192565,0.06838722737429995,0.39758265000000004,0.665492
"r_SPCD[261,Intercept]",0.3607617494125,0.06733701407711137,0.229395875,0.49761614999999987
"r_SPCD[315,Intercept]",0.12417735599963625,0.1365900338969932,-0.14925010000000002,0.39049372499999996
"r_SPCD[316,Intercept]",0.13285702875525,0.06817122643142276,-0.001989846249999992,0.2709070999999999
"r_SPCD[317,Intercept]",-1.076551135375,0.11090316967860474,-1.297791,-0.8620421000000001
"r_SPCD[318,Intercept]",0.0939114980576875,0.06773873747783955,-0.038227227499999995,0.23033752499999996
"r_SPCD[319,Intercept]",0.09880807114675,0.19895850194053488,-0.29695514999999995,0.4908038499999997
"r_SPCD[320,Intercept]",-0.754859699125,0.15816973022725578,-1.06477275,-0.44698105000000005
"r_SPCD[371,Intercept]",0.10968561316515,0.0711588796811508,-0.0268226625,0.25237839999999995
"r_SPCD[375,Intercept]",0.176738828388925,0.07653140298831382,0.030709302500000014,0.328622125
"r_SPCD[379,Intercept]",-0.045363885905125,0.12016737439039735,-0.28200985,0.18852079999999993
"r_SPCD[531,Intercept]",0.119138350823125,0.07252654002918738,-0.0232728025,0.264256375
"r_SPCD[541,Intercept]",0.254190688975,0.08269868234767704,0.09623328,0.417665325
"r_SPCD[543,Intercept]",0.0672708837733,0.10514366856341702,-0.142918225,0.27293979999999995
"r_SPCD[544,Intercept]",-0.832699149125,0.12802138812145006,-1.083692,-0.5792648000000001
"r_SPCD[660,Intercept]",-0.632938309625,0.13444213940791622,-0.906990775,-0.3736047
"r_SPCD[701,Intercept]",-0.10711125786235,0.13510443543696538,-0.363243025,0.17180807499999995
"r_SPCD[741,Intercept]",0.1444119369322125,0.09687274337449023,-0.0441912775,0.3385216999999999
"r_SPCD[743,Intercept]",0.351391458825,0.08020612496167638,0.19513260000000002,0.51342755
"r_SPCD[746,Intercept]",0.202058809440375,0.07590778642484189,0.0544327,0.352353275
"r_SPCD[761,Intercept]",0.145800457310225,0.15007554204091897,-0.15154735000000003,0.440614925
"r_SPCD[762,Intercept]",-0.36656548471,0.10688995622072399,-0.5750211,-0.15961010000000003
"r_SPCD[802,Intercept]",-0.1391287467377,0.15111265823490339,-0.441830275,0.15601777499999994
"r_SPCD[833,Intercept]",0.1652721203395,0.07017238398762406,0.026866782500000002,0.30659669999999994
"r_SPCD[837,Intercept]",0.027761529549927,0.13953393866688021,-0.24427515,0.2991991499999998
"r_SPCD[951,Intercept]",0.06651411096018038,0.14431338693701712,-0.22134667499999996,0.3444516999999998
