variable,estimate
b_Intercept,2.15212
b_DBH_std,-0.522748
b_IDBH_stdE2,0.1655405
b_BAL_std,-0.5160739999999999
b_CR_std,0.5602335
b_SI_std,0.00904448
b_BA_std,0.502813
sd_SPCD__Intercept,0.66968
Intercept,2.321795
"r_SPCD[11,Intercept]",0.0572205
"r_SPCD[15,Intercept]",-0.378654
"r_SPCD[17,Intercept]",-0.36101099999999997
"r_SPCD[19,Intercept]",-1.04678
"r_SPCD[20,Intercept]",0.15461799999999998
"r_SPCD[21,Intercept]",-0.252778
"r_SPCD[22,Intercept]",-0.5082990000000001
"r_SPCD[41,Intercept]",-0.3329405
"r_SPCD[42,Intercept]",0.806352
"r_SPCD[64,Intercept]",0.6049694999999999
"r_SPCD[65,Intercept]",-0.05325125
"r_SPCD[66,Intercept]",-0.3741195
"r_SPCD[72,Intercept]",0.4080325
"r_SPCD[73,Intercept]",0.42791500000000005
"r_SPCD[81,Intercept]",0.456076
"r_SPCD[93,Intercept]",-0.45930800000000005
"r_SPCD[98,Intercept]",0.2129925
"r_SPCD[101,Intercept]",-1.29738
"r_SPCD[103,Intercept]",-0.277015
"r_SPCD[108,Intercept]",-0.7807379999999999
"r_SPCD[113,Intercept]",-1.0178
"r_SPCD[116,Intercept]",-0.0631089
"r_SPCD[117,Intercept]",-0.1422955
"r_SPCD[119,Intercept]",-0.9987904999999999
"r_SPCD[122,Intercept]",0.3975145
"r_SPCD[202,Intercept]",0.251652
"r_SPCD[211,Intercept]",0.0545166
"r_SPCD[231,Intercept]",0.244477
"r_SPCD[242,Intercept]",1.136725
"r_SPCD[263,Intercept]",0.45139850000000004
"r_SPCD[264,Intercept]",0.26337699999999997
"r_SPCD[312,Intercept]",0.5820575
"r_SPCD[322,Intercept]",0.304253
"r_SPCD[351,Intercept]",0.153452
"r_SPCD[352,Intercept]",-0.376143
"r_SPCD[361,Intercept]",0.5444990000000001
"r_SPCD[374,Intercept]",-0.290727
"r_SPCD[375,Intercept]",-0.28000349999999996
"r_SPCD[431,Intercept]",0.22985250000000002
"r_SPCD[475,Intercept]",0.527351
"r_SPCD[492,Intercept]",0.0143604
"r_SPCD[542,Intercept]",0.29808599999999996
"r_SPCD[544,Intercept]",0.216363
"r_SPCD[631,Intercept]",0.3166585
"r_SPCD[661,Intercept]",0.0650547
"r_SPCD[745,Intercept]",-0.284292
"r_SPCD[746,Intercept]",-0.312983
"r_SPCD[747,Intercept]",0.01974355
"r_SPCD[763,Intercept]",0.047565899999999994
"r_SPCD[768,Intercept]",-0.19136199999999998
"r_SPCD[805,Intercept]",-0.3659245
"r_SPCD[815,Intercept]",0.8126055
"r_SPCD[818,Intercept]",-0.16235349999999998
"r_SPCD[981,Intercept]",0.39927250000000003
lprior,-3.6948499999999997
lp__,-4940.84
