SPCD,n_stands,qr_slope,species_slope,slope_combined,reineke_b_qr,reineke_b_bayes,reineke_b_combined,diff_from_reineke
542,NA,NA,-1.6671055192008124,NA,NA,1.6671055192008124,NA,NA
603,NA,NA,-1.5982056564340625,NA,NA,1.5982056564340625,NA,NA
631,132,-1.6439634762192503,-1.6147533872082986,-1.6352004495159647,1.6439634762192503,1.6147533872082986,1.6352004495159647,0.030200449515964678
746,31,-1.4473210196417776,-1.5316381824920875,-1.5054998620084914,1.4473210196417776,1.5316381824920875,1.5054998620084914,-0.09950013799150859
747,47,-1.408311015199249,-1.5434462289842874,-1.4799326785053193,1.408311015199249,1.5434462289842874,1.4799326785053193,-0.1250673214946807
763,NA,NA,-1.600585846518575,NA,NA,1.600585846518575,NA,NA
768,NA,NA,-1.5463148333495937,NA,NA,1.5463148333495937,NA,NA
805,47,-0.9493903859975534,-1.5459124661719588,-1.2655470884899884,0.9493903859975534,1.5459124661719588,1.2655470884899884,-0.33945291151001156
815,175,-1.3514765545906453,-1.5908573709535874,-1.4232907994995279,1.3514765545906453,1.5908573709535874,1.4232907994995279,-0.18170920050047212
818,32,-1.1675422385340803,-1.545629819704925,-1.4246417937302547,1.1675422385340803,1.545629819704925,1.4246417937302547,-0.1803582062697453
920,NA,NA,-1.6476889565081037,NA,NA,1.6476889565081037,NA,NA
981,NA,NA,-1.54703513596635,NA,NA,1.54703513596635,NA,NA
999,NA,NA,-1.5972561850954037,NA,NA,1.5972561850954037,NA,NA
