SPCD,ln_sdimax_offset,ln_sdimax,sdimax_bayes,slope_offset,species_slope,qr_sdimax_10,qr_slope,n_stands,w_qr,w_bayes,sdimax_combined,slope_combined,fvs_sdimax_prior,sdimax_combined_orig,w_qr_new,w_bayes_new,sdimax_source
11,0.520212660875,6.341561227125,567.6819002800997,-0.0434235621688625,-1.6416341796688625,713.2607877659452,-1.7047390935386877,1016,0.7,0.30000000000000004,669.5871215201915,-1.68580761937774,NA,669.5871215201915,0.7,0.30000000000000004,qr_dominant
15,0.16897485574125,5.99032342199125,399.5438102875795,-0.0129719883688325,-1.6111826058688323,553.3960859409142,-1.6850320548735624,815,0.7,0.30000000000000004,507.24040324491375,-1.6628772201721436,NA,507.24040324491375,0.7,0.30000000000000004,qr_dominant
17,0.05425671390447125,5.875605280154471,356.2402205628668,-0.031451662957925,-1.6296622804579248,483.7325149361794,-1.6391214500667046,1494,0.7,0.30000000000000004,445.48482662418564,-1.6362836991840706,NA,445.4848266241856,0.7,0.30000000000000004,qr_dominant
19,0.14449509397375,5.96584366022375,389.8818171392929,-0.0270239342604,-1.6252345517604,556.6684322533926,-1.598140114475224,468,0.7,0.30000000000000004,506.63244771916266,-1.6062684456607768,NA,506.63244771916266,0.7,0.30000000000000004,qr_dominant
20,0.45027735205,6.2716259183,529.3373378403851,-0.01387843676355875,-1.6120890542635586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.46819851375,6.28954708,538.9091910505067,-0.035250709596555,-1.633461327096555,697.1263811872141,-1.8068313270806893,148,0.7,0.30000000000000004,649.6612241462019,-1.754820327085449,NA,649.6612241462019,0.7,0.30000000000000004,qr_dominant
22,0.431790863875,6.2531394301250005,519.6416451815288,-0.0157868645442125,-1.6139974820442125,734.9013915876752,-1.246396337099231,179,0.7,0.30000000000000004,670.3234676658312,-1.3566766805827255,NA,670.3234676658312,0.7,0.30000000000000004,qr_dominant
41,0.305119577128125,6.126468143378125,457.8163601688725,0.0069285859283125,-1.5912820315716871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,0.46405808475,6.285406651000001,536.6824887399824,0.0164639040619125,-1.5817467134380874,678.4641737994954,-1.4968101320444398,46,0.46,0.54,569.2922763036704,-1.5426758859970096,NA,601.9020638673585,0.23,0.77,bayes_dominant
64,-0.782797463875,5.038551102375,154.246365849492,0.03567403453301375,-1.5625365829669862,241.4042773553651,-1.4501056263145056,421,0.7,0.30000000000000004,215.2569039036032,-1.48383491331025,NA,215.2569039036032,0.7,0.30000000000000004,qr_dominant
72,-0.3645486042625,5.4567999619875005,234.34630611507464,-0.0086481949516375,-1.6068588124516374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,-0.00470024693951875,5.816648319310482,335.84452152434045,-0.116693716326625,-1.714904333826625,465.3752575692028,-1.78774178478898,396,0.7,0.30000000000000004,426.51603675574404,-1.7658905495002737,NA,426.516036755744,0.7,0.30000000000000004,qr_dominant
81,0.0972278295171,5.9185763957671,371.88192417882914,0.078785467764925,-1.519425149735075,565.2474021348038,-1.1786722191111725,103,0.7,0.30000000000000004,471.4651453261561,-1.2808980982983431,NA,507.2377587480114,0.515,0.485,qr_dominant
