variable,p50,p05,p95,rhat,ess_bulk
b_Intercept,-0.4250315,-0.5349384,-0.31567235000000016,1.003005802775085,676.2656797087426
b_CR_t1_std,0.3805795,0.37064379999999997,0.38979210000000003,1.0038885604479073,6697.649616467348
b_DBH_std,0.2380725,0.18159045000000001,0.29392995,1.0006321575873665,1535.4384565218656
b_IDBH_stdE2,-0.0540989,-0.06177695,-0.04597048000000001,1.0006084143008656,7262.659907647245
b_BA_std,-0.02743775,-0.04407602,-0.011227480000000005,1.0007294906634958,3476.2526606054394
b_BAL_std,-0.038819,-0.055790120000000006,-0.021572285000000014,1.0006890216063693,3351.3997282451282
b_SI_std,-0.05783105,-0.06722243,-0.048482744999999994,1.0013531850065156,6091.156239152582
b_relDBH_std,-0.043697349999999996,-0.05909611,-0.028283370000000016,1.0007825408227202,4440.282924076479
sd_SPCD_grouped__Intercept,0.258345,0.18732725,0.36666469999999984,1.003916213551218,1019.7903338343757
sd_SPCD_grouped__DBH_std,0.098081,0.06079346,0.15982234999999995,1.0041842783136181,1589.068884055535
cor_SPCD_grouped__Intercept__DBH_std,-0.381685,-0.8300330999999999,0.2982270499999997,1.001865052935489,1407.2739727754847
phi,13.8872,13.595735000000001,14.180855,1.0006221608706085,4949.739453752459
Intercept,-0.4788655,-0.5887050500000001,-0.37157790000000007,1.0029835839932022,674.449634839318
"r_SPCD_grouped[OTHER,Intercept]",-0.07096025,-0.22035715,0.07284511999999994,1.0009354266431303,1158.9696634132383
"r_SPCD_grouped[17,Intercept]",0.2372225,0.07796957,0.40838495,1.0013804581573882,1333.7360012228846
"r_SPCD_grouped[41,Intercept]",0.123275,0.009625151000000002,0.24298054999999993,1.0014806305293984,752.3895222903161
"r_SPCD_grouped[98,Intercept]",0.26831649999999996,0.10496644999999999,0.45791724999999994,1.0012887700820539,1460.0646995246514
"r_SPCD_grouped[103,Intercept]",-0.5414005,-0.7811748500000001,-0.33626660000000014,0.9997963378395944,2311.4051030799633
"r_SPCD_grouped[108,Intercept]",-0.15667,-0.30240859999999997,-0.01398536500000001,1.0007685660881813,1103.7075760703922
"r_SPCD_grouped[117,Intercept]",-0.0299926,-0.2272915,0.1656776499999999,1.001436923167294,1908.902849332439
"r_SPCD_grouped[119,Intercept]",-0.2603655,-0.45071400000000006,-0.10693950000000009,0.9998768205341586,1385.4935852900542
"r_SPCD_grouped[202,Intercept]",-0.13884950000000001,-0.2481201,-0.02941862500000008,1.0029437919802424,682.1365314046844
"r_SPCD_grouped[211,Intercept]",0.062015,-0.1076552,0.22369739999999994,1.0020561249120203,1366.7346415592124
"r_SPCD_grouped[242,Intercept]",0.5393859999999999,0.32993845,0.77780185,1.0006566959675085,2040.5544419010464
"r_SPCD_grouped[263,Intercept]",0.280616,0.16513635,0.40030455,1.0023032176956141,721.3762017469334
"r_SPCD_grouped[312,Intercept]",-0.0901732,-0.22492275,0.04253006999999995,1.001782692435868,962.5953396963623
"r_SPCD_grouped[351,Intercept]",0.00367255,-0.12565679999999999,0.13796835,1.0009580057118077,870.1054607354953
"r_SPCD_grouped[361,Intercept]",-0.223055,-0.35202644999999994,-0.10022580000000002,1.0021075489733666,826.5806260282911
"r_SPCD_grouped[431,Intercept]",-0.130589,-0.28970419999999997,0.0072797629999998,1.0021556283222013,1035.7399799970042
"r_SPCD_grouped[631,Intercept]",0.0446903,-0.064062305,0.1587591,1.002552618520458,707.2787474322613
"r_SPCD_grouped[805,Intercept]",-0.0738722,-0.21727264999999998,0.056952129999999955,1.0006640719082214,989.0699544640772
"r_SPCD_grouped[818,Intercept]",-0.01106555,-0.2259519,0.18464064999999988,1.0004620649372935,2069.5683738408147
"r_SPCD_grouped[981,Intercept]",0.144492,0.020217980000000003,0.2726275,1.0027805950852664,877.8988930708709
"r_SPCD_grouped[OTHER,DBH_std]",-0.00696859,-0.13457609999999998,0.1087532,1.0001593365536163,4086.3933852706687
"r_SPCD_grouped[17,DBH_std]",-0.003015625,-0.11905835,0.1416217499999999,1.0001912231457153,3140.609936393039
