variable,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept,5.82134856625,0.05157988808623701,5.72033725,5.91862
b_ln_qmd_centered,-1.5982106175,0.019843524063900622,-1.63459075,-1.55728675
sd_SPCD__Intercept,0.352061499,0.04015454336419289,0.2837858,0.4420165999999999
sd_SPCD__ln_qmd_centered,0.083846803675,0.024004643896897347,0.045983457500000005,0.13871509999999998
cor_SPCD__Intercept__ln_qmd_centered,-0.0640009183499375,0.20852640991719715,-0.44887544999999995,0.3412842999999997
sigma,0.21401889325,0.0014196042783616955,0.211282,0.216768
Intercept,5.8627111725,0.05157092449657969,5.76179775,5.95998075
"r_SPCD[11,Intercept]",0.520212660875,0.052683158752307974,0.42119392499999997,0.625993725
"r_SPCD[15,Intercept]",0.16897485574125,0.053003845305096615,0.0684118525,0.274335275
"r_SPCD[17,Intercept]",0.05425671390447125,0.05247332425512504,-0.046179595000000004,0.15837537499999998
"r_SPCD[19,Intercept]",0.14449509397375,0.05552934854297581,0.035989415,0.2530286499999999
"r_SPCD[20,Intercept]",0.45027735205,0.10637597370993838,0.2448292,0.6594884249999999
"r_SPCD[21,Intercept]",0.46819851375,0.05800281591906878,0.355311225,0.5849230249999999
"r_SPCD[22,Intercept]",0.431790863875,0.05751306305108462,0.31950334999999996,0.544736425
"r_SPCD[41,Intercept]",0.305119577128125,0.10416592825332208,0.10336237500000002,0.5120268
"r_SPCD[42,Intercept]",0.46405808475,0.07172145245150181,0.32799575000000003,0.6067237499999999
"r_SPCD[64,Intercept]",-0.782797463875,0.0542551969778664,-0.8871876999999999,-0.6740806750000001
"r_SPCD[72,Intercept]",-0.3645486042625,0.09276937471489619,-0.5520489749999999,-0.1842948500000001
"r_SPCD[73,Intercept]",-0.00470024693951875,0.05533028560479095,-0.109216,0.10297662499999996
"r_SPCD[81,Intercept]",0.0972278295171,0.061627654909642365,-0.021872107499999995,0.21855505
"r_SPCD[93,Intercept]",0.04239397299816125,0.05491323892194418,-0.06317355,0.15070817499999997
"r_SPCD[98,Intercept]",0.23338083158375,0.06468343046647601,0.10888495,0.36012169999999993
"r_SPCD[101,Intercept]",-0.310453712305,0.07699745115629232,-0.459412075,-0.16083122500000008
"r_SPCD[103,Intercept]",0.255973042780125,0.14882198173212305,-0.0401291,0.5520015
"r_SPCD[108,Intercept]",-0.125077048699125,0.05404110191810724,-0.2286583,-0.01636416500000003
"r_SPCD[116,Intercept]",-0.471391100875,0.08497588551036102,-0.639488075,-0.30407530000000005
"r_SPCD[117,Intercept]",0.00875179924605,0.0742659258482166,-0.13544104999999998,0.1553174249999999
"r_SPCD[119,Intercept]",-0.20762509430725,0.08583787912534174,-0.37264739999999996,-0.04022339250000001
"r_SPCD[122,Intercept]",-0.334722729125,0.051852420299816966,-0.4344773,-0.23238057500000003
"r_SPCD[202,Intercept]",0.2300674842875,0.05171765713409284,0.13223677499999997,0.33149029999999985
"r_SPCD[211,Intercept]",-0.0404957610362375,0.14919875054481657,-0.33279282499999996,0.25535422499999966
"r_SPCD[231,Intercept]",-0.76308978815,0.19508767012583675,-1.1456767499999998,-0.38556062500000005
