variable,estimate
b_Intercept,-0.221234
b_DBH_std,0.0483299
b_IDBH_stdE2,0.0161881
b_BA_std,-0.058943499999999996
b_BAL_std,-0.10408700000000001
b_CR_std,-1.23679
b_SI_std,-0.0445108
sd_SPCD__Intercept,0.532855
sigma,1.92827
Intercept,-0.1997535
"r_SPCD[68,Intercept]",0.8299605
"r_SPCD[71,Intercept]",-0.06824625000000001
"r_SPCD[91,Intercept]",0.00411951
"r_SPCD[94,Intercept]",-0.05816665
"r_SPCD[105,Intercept]",-0.25881750000000003
"r_SPCD[110,Intercept]",-0.580198
"r_SPCD[125,Intercept]",-0.5304355000000001
"r_SPCD[129,Intercept]",-0.2989935
"r_SPCD[130,Intercept]",-0.9835149999999999
"r_SPCD[131,Intercept]",-0.303874
"r_SPCD[132,Intercept]",-0.5462025
"r_SPCD[221,Intercept]",0.161588
"r_SPCD[313,Intercept]",-0.04370275
"r_SPCD[314,Intercept]",0.6811765000000001
"r_SPCD[316,Intercept]",0.33286
"r_SPCD[317,Intercept]",0.17706699999999997
"r_SPCD[318,Intercept]",0.743386
"r_SPCD[331,Intercept]",0.863393
"r_SPCD[341,Intercept]",-0.0412877
"r_SPCD[356,Intercept]",-0.0916003
"r_SPCD[357,Intercept]",0.03120445
"r_SPCD[367,Intercept]",0.009247275
"r_SPCD[373,Intercept]",-0.11451800000000001
"r_SPCD[375,Intercept]",0.09208585
"r_SPCD[381,Intercept]",-0.10638249999999999
"r_SPCD[391,Intercept]",0.36618249999999997
"r_SPCD[402,Intercept]",0.09331745
"r_SPCD[403,Intercept]",0.6157805000000001
"r_SPCD[404,Intercept]",-0.348954
"r_SPCD[405,Intercept]",0.36190500000000003
"r_SPCD[407,Intercept]",0.3848745
"r_SPCD[408,Intercept]",0.34373549999999997
"r_SPCD[409,Intercept]",0.6626274999999999
"r_SPCD[452,Intercept]",-0.055441649999999995
"r_SPCD[461,Intercept]",0.3659025
"r_SPCD[462,Intercept]",0.172518
"r_SPCD[471,Intercept]",-0.8884375
"r_SPCD[491,Intercept]",-0.1071155
"r_SPCD[500,Intercept]",0.1914345
"r_SPCD[501,Intercept]",0.5552714999999999
"r_SPCD[521,Intercept]",-0.5684305000000001
"r_SPCD[531,Intercept]",1.893575
"r_SPCD[541,Intercept]",-0.4468445
"r_SPCD[543,Intercept]",0.1065795
"r_SPCD[544,Intercept]",-0.36427149999999997
"r_SPCD[545,Intercept]",0.269457
"r_SPCD[546,Intercept]",0.028906849999999998
"r_SPCD[552,Intercept]",-0.38693
"r_SPCD[571,Intercept]",-0.3313735
"r_SPCD[601,Intercept]",0.1564075
"r_SPCD[602,Intercept]",-0.2167075
"r_SPCD[611,Intercept]",0.32657400000000003
"r_SPCD[621,Intercept]",-0.408352
"r_SPCD[641,Intercept]",-0.33528250000000004
"r_SPCD[651,Intercept]",0.006537335
"r_SPCD[660,Intercept]",0.316899
"r_SPCD[681,Intercept]",-0.06393940000000001
"r_SPCD[682,Intercept]",-0.2030385
"r_SPCD[691,Intercept]",-0.3473735
"r_SPCD[693,Intercept]",0.432838
"r_SPCD[701,Intercept]",0.8263445
"r_SPCD[731,Intercept]",-0.0066374550000000004
"r_SPCD[742,Intercept]",-0.8111595
"r_SPCD[743,Intercept]",-0.320144
"r_SPCD[744,Intercept]",-0.04520625
"r_SPCD[746,Intercept]",0.0893226
"r_SPCD[762,Intercept]",-0.667905
"r_SPCD[763,Intercept]",0.0107198
"r_SPCD[766,Intercept]",0.300186
"r_SPCD[802,Intercept]",0.351862
"r_SPCD[804,Intercept]",0.48783
"r_SPCD[806,Intercept]",0.203315
"r_SPCD[809,Intercept]",0.06713285
"r_SPCD[812,Intercept]",0.3018145
"r_SPCD[813,Intercept]",0.45630499999999996
"r_SPCD[817,Intercept]",0.3483025
"r_SPCD[822,Intercept]",-0.1050725
"r_SPCD[823,Intercept]",-0.1648305
"r_SPCD[824,Intercept]",-0.3432315
"r_SPCD[825,Intercept]",0.2013975
"r_SPCD[826,Intercept]",-0.288094
"r_SPCD[830,Intercept]",0.01568125
"r_SPCD[831,Intercept]",0.1108015
"r_SPCD[832,Intercept]",0.0428586
"r_SPCD[833,Intercept]",-0.07683845
"r_SPCD[834,Intercept]",-0.16043449999999998
"r_SPCD[835,Intercept]",-0.0619151
"r_SPCD[837,Intercept]",-0.186207
"r_SPCD[901,Intercept]",-0.90322
"r_SPCD[922,Intercept]",-0.794082
"r_SPCD[925,Intercept]",-0.18133549999999998
"r_SPCD[931,Intercept]",-0.684436
"r_SPCD[951,Intercept]",0.1914385
"r_SPCD[971,Intercept]",0.11826800000000001
"r_SPCD[972,Intercept]",-0.054461850000000006
"r_SPCD[974,Intercept]",-0.1206735
"r_SPCD[975,Intercept]",-0.4874795
"r_SPCD[977,Intercept]",0.00180134
"r_SPCD[996,Intercept]",0.0217834
lprior,-4.76183
lp__,-62412.2
