variable,estimate
lp__,-5382.26
mu_b0,0.946364
sigma_b0,1.05938
z_b0[1],-0.184309
z_b0[2],-0.0145839
z_b0[3],-0.010611
z_b0[4],-0.0331676
z_b0[5],-0.030398
z_b0[6],0.104909
z_b0[7],-0.428321
z_b0[8],0.194306
z_b0[9],0.0588646
z_b0[10],0.43894
z_b0[11],-0.0486159
z_b0[12],-0.0759081
z_b0[13],0.0688711
z_b0[14],-0.163492
z_b0[15],0.156774
z_b0[16],0.464821
z_b0[17],-0.18838
z_b0[18],-0.452188
z_b0[19],0.300016
z_b0[20],-0.334241
z_b0[21],-0.0109596
z_b0[22],-0.108652
z_b0[23],0.227139
z_b0[24],-0.0164081
z_b0[25],-0.313118
z_b0[26],-0.564723
z_b0[27],0.0660488
z_b0[28],-0.124071
z_b0[29],0.0989819
z_b0[30],-0.0664389
z_b0[31],-0.212553
z_b0[32],-0.447848
z_b0[33],-0.277888
z_b0[34],-0.0382803
z_b0[35],-0.127317
z_b0[36],0.200733
z_b0[37],-0.10533
z_b0[38],-0.480648
z_b0[39],-0.890472
z_b0[40],-0.11365
z_b0[41],-0.505868
z_b0[42],-0.221345
z_b0[43],0.13065
z_b0[44],-0.040568
z_b0[45],0.153113
z_b0[46],-0.0811282
z_b0[47],-0.149811
z_b0[48],0.267541
z_b0[49],-0.0377353
z_b0[50],0.0207717
z_b0[51],0.138145
z_b0[52],0.076412
z_b0[53],0.500275
z_b0[54],-0.205619
z_b0[55],-0.146993
z_b0[56],0.28034
z_b0[57],0.169187
z_b0[58],0.180437
z_b0[59],-0.191949
z_b0[60],-0.431228
z_b0[61],0.272362
z_b0[62],0.736554
z_b0[63],0.38474
z_b0[64],-0.0353912
z_b0[65],0.00167928
z_b0[66],0.116739
z_b0[67],-0.0187577
z_b0[68],-0.218049
z_b0[69],-0.0356114
z_b0[70],-0.0299776
z_b0[71],0.297014
z_b0[72],0.200623
z_b0[73],0.261913
z_b0[74],0.42427
z_b0[75],0.0491841
z_b0[76],0.0101769
z_b0[77],-0.120537
z_b0[78],-0.421864
z_b0[79],7.03495e-4
z_b0[80],-0.243182
z_b0[81],0.526727
z_b0[82],0.0087841700000000009
z_b0[83],0.078675899999999993
z_b0[84],0.340466
z_b0[85],0.297422
z_b0[86],-0.383894
z_b0[87],0.162282
z_b0[88],0.156223
z_b0[89],0.640998
z_b0[90],0.0919079
z_b0[91],0.0546687
z_b0[92],-0.0322795
z_b0[93],-0.343568
z_b0[94],0.15156
z_b0[95],0.0529274
z_b0[96],0.160666
z_b0[97],-0.068923
z_b0[98],0.00981366
b1,0.896763
b2,-0.107586
b3,0.058077
b4,-0.0575751
b5,0.0136041
b6,0.00543105
b7,0.00548867
b8,-0.00755699
