variable,estimate
b_Intercept,4.754849999999999
b_DBH_std,-1.64451
b_IDBH_stdE2,0.09481690000000001
b_BAL_std,-4.13293
b_CR_std,0.699703
b_SI_std,0.19126949999999998
b_BA_std,3.320145
sd_SPCD__Intercept,0.8327865000000001
Intercept,4.84797
"r_SPCD[68,Intercept]",0.2263
"r_SPCD[71,Intercept]",0.03023595
"r_SPCD[91,Intercept]",0.029329550000000003
"r_SPCD[94,Intercept]",-5.553315e-4
"r_SPCD[105,Intercept]",-0.413123
"r_SPCD[110,Intercept]",0.4247295
"r_SPCD[125,Intercept]",-0.2164215
"r_SPCD[129,Intercept]",-0.45085050000000004
"r_SPCD[130,Intercept]",-0.8489285
"r_SPCD[131,Intercept]",0.715771
"r_SPCD[132,Intercept]",0.2515465
"r_SPCD[221,Intercept]",0.26511399999999996
"r_SPCD[313,Intercept]",-0.4143655
"r_SPCD[314,Intercept]",0.6743195
"r_SPCD[316,Intercept]",0.408292
"r_SPCD[317,Intercept]",0.891683
"r_SPCD[318,Intercept]",0.797029
"r_SPCD[331,Intercept]",0.535056
"r_SPCD[341,Intercept]",0.0642809
"r_SPCD[356,Intercept]",0.897991
"r_SPCD[357,Intercept]",0.049003950000000004
"r_SPCD[367,Intercept]",-0.830372
"r_SPCD[373,Intercept]",-0.1276335
"r_SPCD[375,Intercept]",0.0221212
"r_SPCD[381,Intercept]",0.2350785
"r_SPCD[391,Intercept]",0.1376465
"r_SPCD[402,Intercept]",0.285973
"r_SPCD[403,Intercept]",0.738011
"r_SPCD[404,Intercept]",0.3618715
"r_SPCD[405,Intercept]",-0.3174255
"r_SPCD[407,Intercept]",0.703939
"r_SPCD[408,Intercept]",0.678407
"r_SPCD[409,Intercept]",0.880275
"r_SPCD[452,Intercept]",0.36042450000000004
"r_SPCD[461,Intercept]",0.3598915
"r_SPCD[462,Intercept]",1.60445
"r_SPCD[471,Intercept]",-0.5543445
"r_SPCD[491,Intercept]",-0.578965
"r_SPCD[500,Intercept]",-1.85483
"r_SPCD[501,Intercept]",0.1659785
"r_SPCD[521,Intercept]",0.0380259
"r_SPCD[531,Intercept]",1.2214450000000001
"r_SPCD[541,Intercept]",-1.3157
"r_SPCD[543,Intercept]",-0.29479
"r_SPCD[544,Intercept]",-0.9884839999999999
"r_SPCD[545,Intercept]",0.37630549999999996
"r_SPCD[546,Intercept]",0.09497115
"r_SPCD[552,Intercept]",-0.8274604999999999
"r_SPCD[571,Intercept]",0.2167485
"r_SPCD[601,Intercept]",0.08671970000000001
"r_SPCD[602,Intercept]",0.8955415
"r_SPCD[611,Intercept]",0.492983
"r_SPCD[621,Intercept]",-0.10145
"r_SPCD[641,Intercept]",0.3880725
"r_SPCD[651,Intercept]",0.03445945
"r_SPCD[660,Intercept]",-0.36430399999999996
"r_SPCD[681,Intercept]",0.04427375
"r_SPCD[682,Intercept]",-0.0136616
"r_SPCD[691,Intercept]",0.0600655
"r_SPCD[693,Intercept]",0.7868539999999999
"r_SPCD[701,Intercept]",0.013799800000000001
"r_SPCD[731,Intercept]",0.573693
"r_SPCD[742,Intercept]",0.41156000000000004
"r_SPCD[743,Intercept]",-0.4910905
"r_SPCD[744,Intercept]",0.032909499999999994
"r_SPCD[746,Intercept]",-0.003887115
"r_SPCD[762,Intercept]",0.09312865000000001
"r_SPCD[763,Intercept]",-0.00478022
"r_SPCD[766,Intercept]",-1.143285
"r_SPCD[802,Intercept]",0.06450285
"r_SPCD[804,Intercept]",0.010947499999999999
"r_SPCD[806,Intercept]",-1.255595
"r_SPCD[809,Intercept]",0.308651
"r_SPCD[812,Intercept]",-0.7778510000000001
"r_SPCD[813,Intercept]",0.008666975
"r_SPCD[817,Intercept]",-0.7922005000000001
"r_SPCD[822,Intercept]",0.05384815
"r_SPCD[823,Intercept]",0.7453434999999999
"r_SPCD[824,Intercept]",-1.349775
"r_SPCD[825,Intercept]",-0.0152575
"r_SPCD[826,Intercept]",0.4227495
"r_SPCD[830,Intercept]",-0.6510705
"r_SPCD[831,Intercept]",0.0143794
"r_SPCD[832,Intercept]",0.6638485000000001
"r_SPCD[833,Intercept]",-0.377078
"r_SPCD[834,Intercept]",-0.700259
"r_SPCD[835,Intercept]",-0.1412225
"r_SPCD[837,Intercept]",-1.0316649999999998
"r_SPCD[901,Intercept]",0.0734828
"r_SPCD[922,Intercept]",-0.3276095
"r_SPCD[931,Intercept]",-0.3919015
"r_SPCD[951,Intercept]",0.843631
"r_SPCD[971,Intercept]",0.0884608
"r_SPCD[972,Intercept]",-0.961266
"r_SPCD[974,Intercept]",-0.8567469999999999
"r_SPCD[975,Intercept]",-0.867285
"r_SPCD[977,Intercept]",0.012358250000000001
"r_SPCD[996,Intercept]",0.1168275
lprior,-4.83985
lp__,-3647.52
