variable,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept,5.470577835,0.028158772994394548,5.4135962499999994,5.52502025
b_ln_qmd_centered,-1.62360711875,0.01726995907918496,-1.659021,-1.5910695
sd_SPCD__Intercept,0.21982522175,0.023744520892689747,0.17748932500000003,0.271147175
sd_SPCD__ln_qmd_centered,0.0725546885982875,0.022989780076567955,0.028927597500000003,0.119419375
cor_SPCD__Intercept__ln_qmd_centered,0.2773631353843625,0.27155187602139447,-0.3200484,0.7256104249999997
sigma,0.154598888375,0.0018049003001001252,0.151143925,0.158188025
Intercept,6.3088534775,0.025932165892197975,6.256975000000001,6.359361
"r_SPCD[68,Intercept]",0.002677714578565,0.0381072637428283,-0.0735987325,0.0784491299999999
"r_SPCD[110,Intercept]",0.1594981721772125,0.061220708634972816,0.033194245000000004,0.27032402499999997
"r_SPCD[126,Intercept]",0.04233320039478625,0.07594946659543948,-0.10239319999999999,0.19464847499999996
"r_SPCD[129,Intercept]",0.350159733125,0.0534994045742509,0.24441227499999998,0.4552606
"r_SPCD[131,Intercept]",0.277841597775,0.049247957393438214,0.18385345,0.37723175
"r_SPCD[132,Intercept]",0.120982255136625,0.04388675476402228,0.03402106,0.20667544999999998
"r_SPCD[221,Intercept]",0.413566922375,0.08466934853560809,0.24794855,0.57682805
"r_SPCD[261,Intercept]",0.2731907845,0.04515236209460863,0.18613115000000002,0.36388314999999993
"r_SPCD[313,Intercept]",-0.0056808299419,0.04728214490167931,-0.098313825,0.08971502249999998
"r_SPCD[316,Intercept]",0.162024401975,0.03387569888095587,0.0980179975,0.23156704999999997
"r_SPCD[317,Intercept]",0.1598206718625,0.04105138059328637,0.0801753275,0.23970142499999994
"r_SPCD[318,Intercept]",0.0537273308701875,0.031843574973977634,-0.00882507225,0.11760015
"r_SPCD[331,Intercept]",-0.4122013041425,0.11143011194923809,-0.635126275,-0.19642110000000002
"r_SPCD[332,Intercept]",-0.0674801988972625,0.06889000827804255,-0.20244867500000002,0.06872278999999996
"r_SPCD[341,Intercept]",0.130659291978675,0.08461592101483122,-0.03315348999999999,0.2998944499999999
"r_SPCD[372,Intercept]",0.0994549334059625,0.067451245518437,-0.030702864999999996,0.232629175
"r_SPCD[373,Intercept]",-0.1079013214126875,0.10293346351993311,-0.30995860000000003,0.09099336499999999
"r_SPCD[391,Intercept]",-0.1814375906075,0.0945637881607002,-0.366351675,4.156698249998788e-4
"r_SPCD[400,Intercept]",-0.0382331269822325,0.04566703638831,-0.1302834,0.048856717499999966
"r_SPCD[402,Intercept]",-0.157173507300125,0.056869664681495714,-0.26949287499999997,-0.04480547000000011
"r_SPCD[403,Intercept]",0.04788258324545125,0.040230105180794756,-0.02948655,0.12707802499999998
"r_SPCD[404,Intercept]",-0.541116753475,0.15577164666509236,-0.857349925,-0.24827147500000007
"r_SPCD[405,Intercept]",0.040380599014175,0.07004234675594125,-0.09372411750000001,0.17922639999999987
"r_SPCD[407,Intercept]",-0.0462631161229,0.053149472792417475,-0.150653075,0.05821730499999993
"r_SPCD[409,Intercept]",-0.03252863309251625,0.046633990934405185,-0.12052007499999999,0.06410608999999995
"r_SPCD[461,Intercept]",-0.291314476676625,0.09829363221154265,-0.484258725,-0.101965925
"r_SPCD[462,Intercept]",-0.0115383674368875,0.04414905992555698,-0.0979240325,0.07639581499999999
"r_SPCD[471,Intercept]",-0.06957619157118625,0.0823066731980459,-0.24345382499999998,0.08540565999999995
"r_SPCD[491,Intercept]",0.1939931870155,0.07012939188957233,0.0551814125,0.336207675
"r_SPCD[521,Intercept]",-0.1238670048761375,0.09721575085584201,-0.317182425,0.06426511999999994
"r_SPCD[531,Intercept]",0.0966612994185,0.033044621385816556,0.032556115000000004,0.1616393
"r_SPCD[541,Intercept]",-0.02180248042974125,0.0401220779797432,-0.100311225,0.055402339999999994
"r_SPCD[544,Intercept]",0.103075909167125,0.040543513353540124,0.021735982500000004,0.1820701749999998
"r_SPCD[546,Intercept]",-0.15640655124851174,0.08563988361738607,-0.3242202,0.009668027999999971
"r_SPCD[552,Intercept]",-0.1104856736773125,0.08807166106819972,-0.28792634999999994,0.061208819999999844
"r_SPCD[601,Intercept]",-0.33267638155625,0.11005057510827362,-0.5469166499999999,-0.12010032500000004
"r_SPCD[602,Intercept]",-0.19670736381625,0.04234572618739983,-0.278658975,-0.1126726
"r_SPCD[611,Intercept]",0.184904524775,0.04341765793545296,0.102067325,0.27182817499999995
"r_SPCD[621,Intercept]",0.116493039685,0.030676914960774487,0.057619052500000004,0.17803492499999998
"r_SPCD[641,Intercept]",-0.307239885,0.0677488777732226,-0.446338875,-0.1755737250000001
"r_SPCD[651,Intercept]",-0.01336783597759125,0.08248204810857344,-0.17590312500000002,0.15017379999999997
"r_SPCD[654,Intercept]",0.041633327436035,0.14056636305048065,-0.228359,0.31657242499999977
"r_SPCD[680,Intercept]",0.09514459947655,0.1312344458019902,-0.16282469999999996,0.356688825
"r_SPCD[693,Intercept]",-0.0525514587594375,0.054175027638829386,-0.162389925,0.05253420999999995
"r_SPCD[701,Intercept]",0.12995487910435,0.11854990451861601,-0.09344238249999999,0.36777469999999995
"r_SPCD[711,Intercept]",0.2268841567875,0.07506198134731625,0.0738021525,0.3706171
"r_SPCD[712,Intercept]",-0.43478073596125,0.11646967016094871,-0.672968625,-0.21468544999999997
"r_SPCD[731,Intercept]",0.030153156089301626,0.037121714527384414,-0.04055128499999999,0.10640625
"r_SPCD[742,Intercept]",-0.0304572664829675,0.061076435786082864,-0.15160952499999997,0.08938980499999993
"r_SPCD[762,Intercept]",-0.1292660786969875,0.058227188094722805,-0.24751869999999998,-0.017810950000000044
"r_SPCD[802,Intercept]",0.0971085523975,0.03141857262001904,0.035359640000000005,0.16093067499999994
"r_SPCD[806,Intercept]",0.1633369599875,0.040211355244972345,0.08268929,0.24189832499999997
"r_SPCD[812,Intercept]",0.04434434607985,0.045153537327992994,-0.0428418475,0.13595952499999997
"r_SPCD[813,Intercept]",0.0722461796159625,0.05774544720735411,-0.0393322375,0.18588379999999993
"r_SPCD[817,Intercept]",-0.42935502225,0.0800733256010365,-0.5867783249999999,-0.2716761750000001
"r_SPCD[823,Intercept]",-0.4188887538,0.11474164591463297,-0.6470777000000001,-0.19983595000000057
"r_SPCD[826,Intercept]",-0.02312736808275,0.03917771839780618,-0.09928158249999999,0.05340144749999996
