SPCD,ln_sdimax_offset,ln_sdimax,sdimax_bayes,slope_offset,species_slope,qr_sdimax_10,qr_slope,n_stands,w_qr,w_bayes,sdimax_combined,slope_combined,fvs_sdimax_prior
831,-0.040739231953488,5.4298386030465124,228.11242580221938,-0.00238800902558,-1.62599512777558,NA,NA,NA,NA,NA,NA,NA,315
832,0.1714030960375,5.641980931037501,282.0208293172454,-0.005964356654062,-1.629571475404062,316.44968870232157,-1.8114926753654874,792,0.7,0.30000000000000004,306.12103088679874,-1.7569163153770597,417
833,0.163076092475,5.633653927475001,279.6821913035743,-0.03807439018528875,-1.6616815089352888,347.317683673211,-1.6837163859233586,220,0.7,0.30000000000000004,327.02703596232,-1.6771059228269376,414
834,0.0696502604891275,5.540228095489128,254.73609698705138,0.01388074729428575,-1.6097263714557144,345.6081518363774,-1.2801799217779133,51,0.51,0.49,301.0808449602076,-1.4416576821200358,342
835,-0.05032613438387625,5.420251700616124,225.93598357201952,-0.02267097729455,-1.64627809604455,262.23946325678946,-1.8562982461886355,100,0.7,0.30000000000000004,251.34841935135847,-1.7932922011454098,311
837,0.10964691220375,5.580224747203751,265.13118658347906,-0.00155587461792625,-1.6251629933679264,311.43256876159273,-1.8122399345709297,321,0.7,0.30000000000000004,297.5421541081586,-1.7561168522100286,370
901,-0.1439394313395,5.326638403660501,205.74517812076112,0.01354828598328375,-1.6100588327667162,303.78542415236956,-1.5562456332218393,79,0.7,0.30000000000000004,274.373350342887,-1.5723895930853025,343
920,-0.00364348662006375,5.466934348379937,236.73333724867987,-0.00106211548831,-1.62466923423831,NA,NA,NA,NA,NA,NA,NA,447
922,0.088235306401025,5.558813141401025,259.514646280629,0.053949205781955,-1.569657912968045,NA,NA,NA,NA,NA,NA,NA,447
931,0.0726338295826875,5.543211664582688,255.4972546516458,-0.0371476280309875,-1.6607547467809876,240.8903127173246,-2.23888420895272,104,0.7,0.30000000000000004,245.27239529762096,-2.0654453703012003,492
951,0.13184427416487501,5.602422109164875,271.0822035903451,4.3100273441374997e-4,-1.6231761160155864,261.8837643612009,-2.441375429678486,50,0.5,0.5,266.482983975773,-2.0322757728470364,526
970,0.366661201138775,5.837239036138775,342.83148742554215,-0.00792897645775,-1.63153609520775,NA,NA,NA,NA,NA,NA,NA,282
971,-0.171485518167125,5.299092316832875,200.15505012727832,7.009598702424998e-5,-1.6235370227629757,NA,NA,NA,NA,NA,NA,NA,263
972,-0.2429677727125,5.2276100622875,186.34691339166483,-0.05518384440119625,-1.6787909631511964,222.0726797866895,-1.7017212714903436,55,0.55,0.44999999999999996,205.9960849089284,-1.6914026327377272,282
975,-0.21086626353125,5.25971157146875,192.42598214901383,-0.05906509394109375,-1.6826722126910938,185.6858970407925,-2.306699869233305,32,0.32,0.6799999999999999,190.26915491438302,-1.8823610627846012,227
