variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,-0.22219502529,0.062487532119309165,-0.348545375,-0.10313204999999999,1.0044468072317283,450.5750255113887,892.2187987846742
DBH_std,0.04854343153815,0.019218479735956247,0.011220527500000011,0.08635880750000004,1.0016131507502326,3603.036150513291,2840.75374489475
IDBH_stdE2,0.016026140523345,0.005869261601168343,0.004628917250000002,0.02752609,1.0011666590147132,5397.994967204991,2984.9085858514
BA_std,-0.05920882793,0.019633601162909083,-0.0986208025,-0.021350844999999997,1.0004619914311226,3447.7622033596954,3195.935926587726
BAL_std,-0.10365362035,0.021413293374984654,-0.145163875,-0.06103047499999998,1.001804718555221,3242.209927905423,2628.8227280553874
CR_std,-1.23680902,0.012076895229701935,-1.26053175,-1.2135487499999997,1.001075894392623,7689.389094000865,3239.593004783378
SI_std,-0.0444453235725,0.013576863898163203,-0.07075057249999998,-0.017904327499999994,0.9998215517492537,7322.4082597784945,3301.8530264642054
