variable,p50,p05,p95,rhat,ess_bulk,ci_width,converged
b_Intercept,0.016163749999999998,-0.1239268,0.15312494999999995,1.0040033754864381,644.2135361830044,0.27705174999999993,TRUE
b_DBH_std,0.1566025,0.13828425,0.17629195,1.0006501169596995,3536.628332810498,0.038007700000000005,TRUE
b_IDBH_stdE2,-0.01193195,-0.0177959,-0.006184239500000002,0.9995452649868181,5511.625646136263,0.011611660499999999,TRUE
b_BA_std,-0.145101,-0.16385625,-0.1262412,1.0000102356835472,3255.785184041489,0.03761505000000001,TRUE
b_BAL_std,-0.0781693,-0.09741414999999999,-0.05843083500000001,0.9997637684873999,3352.11643100278,0.038983314999999984,TRUE
b_CR_std,-0.697492,-0.7128447,-0.6824169000000001,1.000585856151129,5675.0164951430725,0.030427799999999894,TRUE
b_SI_std,-0.08610225,-0.099949845,-0.07268260500000001,1.0018154537023243,5286.2276051514355,0.027267239999999984,TRUE
sd_SPCD__Intercept,0.3832805,0.29848775,0.51320235,1.0001063823270877,758.7050275652716,0.21471460000000003,TRUE
sigma,1.27817,1.2696695000000002,1.2870525000000002,1.0011123222998057,8215.02738759747,0.017382999999999926,TRUE
Intercept,0.01159875,-0.12700365,0.14915969999999998,1.0042229895395465,646.1871648112314,0.27616335,TRUE
"r_SPCD[17,Intercept]",0.03484335,-0.1305351,0.20435804999999999,1.0020530414638726,895.0419331336662,0.33489315,TRUE
"r_SPCD[19,Intercept]",0.2974885,0.15954835000000003,0.43728475,1.0040488465665043,664.4773296075936,0.2777364,TRUE
"r_SPCD[65,Intercept]",0.5067090000000001,0.20740475,0.8292801999999999,1.000385496588253,2565.95267514236,0.6218754499999999,TRUE
"r_SPCD[66,Intercept]",0.8094250000000001,0.65480005,0.9637979,1.0027034217750963,799.5606255609719,0.30899785,TRUE
"r_SPCD[72,Intercept]",-0.2769325,-0.6101877,0.03412846499999969,0.9998527406249126,3281.6834916126936,0.6443161649999997,TRUE
"r_SPCD[73,Intercept]",-0.30612150000000005,-0.45475545,-0.15642215000000004,1.0039106061714471,765.6393541820652,0.29833329999999997,TRUE
"r_SPCD[93,Intercept]",0.37403,0.23488750000000003,0.5175789999999999,1.004155746702238,697.0104201346735,0.2826914999999999,TRUE
"r_SPCD[101,Intercept]",0.01738675,-0.13513995,0.17230519999999996,1.003274133049428,728.4945408066407,0.30744514999999994,TRUE
"r_SPCD[108,Intercept]",-0.4072455,-0.5481086,-0.26563495000000004,1.0043137331229721,670.5090395770119,0.2824736499999999,TRUE
"r_SPCD[113,Intercept]",-0.3210945,-0.50236655,-0.1390243000000002,1.001416331150154,1124.1645454068796,0.36334224999999976,TRUE
"r_SPCD[119,Intercept]",-0.15068199999999998,-0.4766733,0.1592548499999998,1.001811199378538,2623.9412232413824,0.6359281499999998,TRUE
"r_SPCD[122,Intercept]",-0.0995793,-0.24544675,0.049243984999999775,1.0035072645196683,692.1823319195752,0.29469073499999976,TRUE
"r_SPCD[202,Intercept]",-0.12148500000000001,-0.25849799999999995,0.01858159999999997,1.0041999945842266,651.2997949745272,0.2770795999999999,TRUE
"r_SPCD[231,Intercept]",0.3115195,-0.091909285,0.7193507499999996,1.0006922539408172,4484.5650046170085,0.8112600349999995,TRUE
"r_SPCD[242,Intercept]",0.07691675,-0.08679239999999999,0.25200459999999997,1.001207490312061,868.3026927086502,0.33879699999999996,TRUE
"r_SPCD[263,Intercept]",0.05196065,-0.13841375,0.24270024999999992,1.0012799848256826,1164.6590616088547,0.38111399999999995,TRUE
"r_SPCD[264,Intercept]",0.554018,0.36916925,0.7433968999999999,1.0018370764952922,1098.863947076452,0.3742276499999999,TRUE
"r_SPCD[313,Intercept]",0.0901462,-0.5464052,0.71183895,1.0004397129815674,6177.683797345615,1.25824415,TRUE
"r_SPCD[351,Intercept]",0.169952,-0.3711052,0.7599780999999999,1.0021868740242492,4552.388263487563,1.1310832999999998,TRUE
"r_SPCD[375,Intercept]",0.15502100000000002,-0.14125114999999996,0.45048034999999986,1.0012943129536274,2143.645106503473,0.5917314999999999,TRUE
"r_SPCD[475,Intercept]",-0.0447388,-0.4051661,0.3236763,1.0003259677642757,4234.5410888909755,0.7288424,TRUE
"r_SPCD[544,Intercept]",-0.338484,-0.6171978,-0.07694239500000008,1.0004202607771244,2091.8897422973573,0.5402554049999999,TRUE
"r_SPCD[742,Intercept]",0.039035,-0.5088233999999999,0.5849108999999998,1.001797368857049,6257.586885325285,1.0937342999999997,TRUE
"r_SPCD[745,Intercept]",-0.1197515,-0.46088809999999997,0.21504714999999996,1.000934331842368,3032.9945973748336,0.67593525,TRUE
"r_SPCD[746,Intercept]",-0.5767285,-0.7636508499999999,-0.39652810000000005,1.0021883875650346,1106.395499097536,0.36712274999999983,TRUE
"r_SPCD[747,Intercept]",-0.2581985,-0.5119670999999999,0.015314044999999738,1.0020323693715678,2184.6997914065214,0.5272811449999997,TRUE
"r_SPCD[749,Intercept]",-0.43291250000000003,-0.9271478499999999,0.02646150999999987,1.0000782708953917,3474.9397121264697,0.9536093599999997,TRUE
lprior,-4.54875,-4.561791,-4.54177,1.0006077336246022,720.3397823973037,0.020021000000000733,TRUE
lp__,-49974.2,-49983.805,-49966.3,1.000432887353537,704.4547476966685,17.50499999999738,TRUE
