variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,0.01524810954835,0.08367342759215389,-0.146509225,0.18339830000000001,1.0040033754864381,644.2135361830044,1104.210409084071
DBH_std,0.156824636,0.011476318138846187,0.134570425,0.1799425,1.0006501169596995,3536.628332810498,2981.289412136362
IDBH_stdE2,-0.01194187356325,0.003556012403946554,-0.019003159999999998,-0.00488633175,0.9995452649868181,5511.625646136263,3391.0383091030585
BA_std,-0.14511015275,0.01152836859902806,-0.1673726,-0.1226963,1.0000102356835472,3255.785184041489,3269.1012143337994
BAL_std,-0.0780064048,0.011806994411652406,-0.100967,-0.0550577675,0.9997637684873999,3352.11643100278,2735.3419198762226
CR_std,-0.6976281075,0.009142173585363055,-0.7153548500000001,-0.679797525,1.000585856151129,5675.0164951430725,3242.9788436008007
SI_std,-0.08624872745,0.00840525089938051,-0.10300015,-0.0699811675,1.0018154537023243,5286.2276051514355,2942.948135242411
