variable,p50,Est.Error,p025,p975,Rhat,Bulk_ESS,Tail_ESS
Intercept,2.254122115,0.20643525443258218,1.8602275000000001,2.68218975,1.0037765616703072,532.618334635777,784.4264897072011
DBH_std,-0.6374939985,0.02674468525008809,-0.690798675,-0.586339425,0.9999698626005266,2686.0315635583897,3306.7830985072005
IDBH_stdE2,0.104779668625,0.010164677897240609,0.08498777,0.12545687500000002,1.0016052591760847,3210.3691989119525,3210.0744577994305
BAL_std,-0.358023363,0.02392571232770987,-0.405391,-0.311311275,1.0006026365556209,3160.4313110521193,2727.606490270667
CR_std,0.41665681375,0.0217549617366729,0.3735571,0.45991590000000004,1.0004016412599739,4459.366565255589,3113.5011809670646
SI_std,0.035657291502625,0.019711344933066782,-0.0031086182499999986,0.07468384500000003,0.9997500572136204,4539.179133371785,3097.95775427604
BA_std,0.1913057385,0.023582069441238623,0.14578245000000004,0.23706295,0.9997699485497812,3216.153489386851,3109.042809386774
