variable,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept,5.68324512,0.0702729195635744,5.543426500000001,5.82379175
b_ln_qmd_centered,-1.6915030975,0.018051287443082497,-1.726411,-1.6534305
sd_SPCD__Intercept,0.328568827875,0.05596174607671514,0.239281575,0.45782034999999993
sd_SPCD__ln_qmd_centered,0.03453290578831875,0.02356829072405875,0.0016680565000000002,0.08860024749999999
cor_SPCD__Intercept__ln_qmd_centered,0.2831812700065875,0.39801454597485825,-0.5895199250000001,0.8759771999999999
sigma,0.209903173125,0.0024850818050619512,0.205054725,0.21479815
Intercept,6.38337114125,0.06910865243361498,6.24658775,6.52273775
"r_SPCD[17,Intercept]",0.26201747399,0.07625292716157445,0.11290290000000001,0.41360175
"r_SPCD[19,Intercept]",0.1867062592525,0.07246059908253293,0.0413037475,0.33376164999999997
"r_SPCD[65,Intercept]",0.06684401302671,0.10138032319542156,-0.13276587499999998,0.2654873
"r_SPCD[66,Intercept]",-0.34665413755,0.07579482171984252,-0.4959315,-0.19655172500000004
"r_SPCD[72,Intercept]",0.00540047099632625,0.11242835506858503,-0.220267875,0.22452374999999994
"r_SPCD[73,Intercept]",0.07183106434060375,0.07280446433018313,-0.07433939749999999,0.2156450499999998
"r_SPCD[93,Intercept]",0.241378080528575,0.07146540906836336,0.09756949499999999,0.3823105249999998
"r_SPCD[94,Intercept]",-0.245459308129375,0.18725883026200948,-0.6214017249999999,0.12348667499999971
"r_SPCD[101,Intercept]",0.2445311485015,0.07345409874996406,0.09655735000000001,0.39109344999999995
"r_SPCD[108,Intercept]",0.232352034841875,0.07178455639362906,0.08992863499999999,0.37479157499999993
"r_SPCD[113,Intercept]",-0.04735681202192625,0.08328807073733521,-0.21130929999999998,0.115996575
"r_SPCD[119,Intercept]",-0.192208805760125,0.14919584086253984,-0.484776275,0.09757065499999991
"r_SPCD[122,Intercept]",-0.28477514020875,0.07175068876271917,-0.42743067500000004,-0.14131005000000002
"r_SPCD[202,Intercept]",0.06137561798521088,0.07064148670997279,-0.08079068,0.2018538249999999
"r_SPCD[242,Intercept]",0.490800038625,0.07794385654294045,0.33786574999999996,0.6438139749999999
"r_SPCD[263,Intercept]",0.49059931695,0.08810212856951341,0.316508775,0.66169185
"r_SPCD[264,Intercept]",0.485543658625,0.08644387511662545,0.31623152499999996,0.6566308
"r_SPCD[375,Intercept]",0.286277732343,0.13589719712518358,0.02234196500000001,0.5522275
"r_SPCD[475,Intercept]",-0.349225502435625,0.1376025831354039,-0.6215442749999999,-0.08293243750000014
"r_SPCD[544,Intercept]",-0.4017622809875,0.11094247584977494,-0.6217157,-0.18445775
"r_SPCD[745,Intercept]",-0.1778102386775375,0.09485552288263176,-0.36690975,0.004248785499999936
"r_SPCD[746,Intercept]",-0.2112092243695625,0.08346300937818314,-0.379254575,-0.04839381250000014
"r_SPCD[747,Intercept]",-0.173576279649075,0.09366734887018907,-0.358879875,0.011158954999999858
"r_SPCD[749,Intercept]",-0.598345565975,0.1499943771563592,-0.8961454750000001,-0.3057479250000001
"r_SPCD[17,ln_qmd_centered]",5.2609338783275e-4,0.03478541194007998,-0.077203865,0.07210654499999995
"r_SPCD[19,ln_qmd_centered]",-0.00509895319993,0.026378379477418116,-0.065072625,0.04452661499999999
"r_SPCD[65,ln_qmd_centered]",-2.8163838686e-4,0.03497754409517239,-0.079154195,0.07227706249999992
