variable,p50,p05,p95,rhat,ess_bulk
b_Intercept,-0.02922835,-0.10003419999999999,0.040182689999999965,1.0048783169383462,458.4840904221198
b_CR_t1_std,0.5804015,0.5736468,0.58699435,1.0013958577532804,6015.278692387762
b_DBH_std,0.09102474999999999,0.073560235,0.10556015,1.0025176859383391,1708.5954010075095
b_IDBH_stdE2,-0.00718192,-0.010012705,-0.004321207000000004,1.000325694694017,6277.252884625709
b_BA_std,-0.05299715,-0.061680395,-0.043671495,1.0009732083857708,3398.540273107679
b_BAL_std,-0.0550983,-0.065336125,-0.04485875,1.0019766250985542,3285.36021307839
b_SI_std,-0.041904399999999994,-0.048434835,-0.03521035,1.000718802061976,6289.566141656798
b_relDBH_std,-0.04010705,-0.051879625,-0.028226555000000004,1.0007639534113126,3414.2025423119353
sd_SPCD_grouped__Intercept,0.192966,0.14923225,0.26023805,1.0007882896986084,922.0996277049671
sd_SPCD_grouped__DBH_std,0.015667550000000002,0.0034144364999999996,0.037500524999999986,1.0023542987068959,809.0075661069156
cor_SPCD_grouped__Intercept__DBH_std,-0.481052,-0.9450267,0.3198651999999997,1.0005540022668826,1612.1504973877668
phi,12.2195,12.063595,12.3764,1.0001455660824414,5362.306837272581
Intercept,-0.04052145,-0.11101625000000001,0.028610979999999966,1.0050442199309964,456.5475391127986
"r_SPCD_grouped[OTHER,Intercept]",0.01299205,-0.1424494,0.16472729999999994,1.0006729261626277,2137.214445784196
"r_SPCD_grouped[17,Intercept]",0.0115794,-0.07372618,0.09374019499999998,1.0031046511434232,607.1907559616402
"r_SPCD_grouped[19,Intercept]",0.1184645,0.047946710000000003,0.19213895,1.0054452990900777,466.8234777162063
"r_SPCD_grouped[65,Intercept]",0.3271775,0.1794536,0.48983145,1.0011120161028921,2145.1362064709265
"r_SPCD_grouped[66,Intercept]",0.4711615,0.39447489999999996,0.5509252499999999,1.004217288534779,574.0736839011064
"r_SPCD_grouped[72,Intercept]",-0.1230925,-0.26641254999999997,0.025951894999999996,1.0006406831450494,1914.3511097060584
"r_SPCD_grouped[73,Intercept]",-0.132656,-0.20750580000000002,-0.05650773,1.0038310837069628,523.3858652962128
"r_SPCD_grouped[93,Intercept]",0.153135,0.081173395,0.22692954999999998,1.0048705138296374,457.78381382081295
"r_SPCD_grouped[101,Intercept]",-0.02397695,-0.1006039,0.051487034999999945,1.0045779188699864,522.5226367919915
"r_SPCD_grouped[108,Intercept]",-0.1671195,-0.2365379,-0.09372475000000002,1.0048586215961108,465.2117776947171
"r_SPCD_grouped[113,Intercept]",-0.16705599999999998,-0.2565154,-0.08039525500000004,1.0024936469670704,725.7765979366412
"r_SPCD_grouped[119,Intercept]",-0.09337145,-0.2408426,0.049899444999999966,1.0000106759769762,1845.3984158376365
"r_SPCD_grouped[122,Intercept]",-0.05925165,-0.13257525,0.015433119999999948,1.0037983045753913,500.9267602581635
"r_SPCD_grouped[202,Intercept]",-0.0662687,-0.13610255000000002,0.005054206999999987,1.0052671413458616,461.09229874289736
"r_SPCD_grouped[242,Intercept]",0.030124949999999998,-0.05181774,0.11464464999999995,1.0027602248842846,629.4457820729853
"r_SPCD_grouped[263,Intercept]",0.06215665,-0.031599035,0.1603054,1.0034367462324385,751.9194422928825
"r_SPCD_grouped[264,Intercept]",0.25383449999999996,0.16367469999999998,0.34679394999999996,1.0027448154065248,751.529438233847
"r_SPCD_grouped[375,Intercept]",0.059926,-0.07251225000000001,0.19618984999999992,1.0008829465016686,1740.8841264965565
"r_SPCD_grouped[475,Intercept]",-0.03526175,-0.20222779999999999,0.1281982,1.0013517799149165,2516.944406725119
"r_SPCD_grouped[544,Intercept]",-0.1777735,-0.3062863,-0.05181872500000001,1.0023247849093035,1325.3196242697254
"r_SPCD_grouped[745,Intercept]",-0.08181864999999999,-0.25258735,0.08355981499999997,1.0003582749559663,2487.380366428393
"r_SPCD_grouped[746,Intercept]",-0.257917,-0.3487595,-0.16980945000000003,1.0028180022549174,715.2212912031158
"r_SPCD_grouped[747,Intercept]",-0.106921,-0.23564569999999999,0.021505399999999973,1.0007013629509158,1356.069425727975
"r_SPCD_grouped[OTHER,DBH_std]",-0.004243645,-0.04167404,0.015588969999999997,1.0008952922729282,3312.237709280007
"r_SPCD_grouped[17,DBH_std]",-1.53178e-5,-0.019465129999999997,0.023721629999999994,1.0010480613887784,3583.295959033146
"r_SPCD_grouped[19,DBH_std]",-2.562795e-4,-0.013572455,0.020406944999999996,1.0019939561942937,2273.117731974473
"r_SPCD_grouped[65,DBH_std]",-0.0168125,-0.06755295500000001,0.007747411999999996,1.000863299612579,2289.9506579365548
"r_SPCD_grouped[66,DBH_std]",-0.01617705,-0.047413625,0.010373799999999987,1.0001430821364645,3521.5818381042404
"r_SPCD_grouped[72,DBH_std]",0.002861825,-0.027403099999999996,0.030259184999999994,1.0014304999433306,3649.02916909662
"r_SPCD_grouped[73,DBH_std]",0.017528349999999998,4.177680500000008e-5,0.04810031999999997,1.0019128509547492,995.0321270730751
"r_SPCD_grouped[93,DBH_std]",-0.0060586500000000005,-0.021694205,0.009049170999999993,1.000873560812099,2460.4150973249157
"r_SPCD_grouped[101,DBH_std]",0.0103893,-0.004821426,0.046550474999999945,1.0015704080944143,1348.014380352225
"r_SPCD_grouped[108,DBH_std]",0.00860714,-0.004828036,0.02954866499999999,1.000726845101136,2125.9046338726744
"r_SPCD_grouped[113,DBH_std]",0.001749425,-0.035263885,0.024013599999999993,1.0013446837353979,3398.9060655519065
"r_SPCD_grouped[119,DBH_std]",9.2982e-4,-0.03487354,0.025824274999999976,1.0002700534478426,3625.2985016586754
"r_SPCD_grouped[122,DBH_std]",-4.484655e-4,-0.017453704999999996,0.015185269999999999,0.9998145526000259,3691.929601402433
"r_SPCD_grouped[202,DBH_std]",0.004365295,-0.0060704995,0.022286459999999998,1.0029622648966028,1544.5742304144499
"r_SPCD_grouped[242,DBH_std]",0.006375785,-0.007872096,0.04534695499999998,1.0006729265194922,1463.3064726299967
"r_SPCD_grouped[263,DBH_std]",-0.002760795,-0.0279557,0.018546149999999983,1.002777603864335,4909.985551537651
"r_SPCD_grouped[264,DBH_std]",-0.010500599999999999,-0.041846305,0.011202859999999985,0.9997543414359423,3545.9352823594218
"r_SPCD_grouped[375,DBH_std]",-0.00250965,-0.03188848,0.02087290999999996,1.0019343230299083,4111.426162364438
"r_SPCD_grouped[475,DBH_std]",0.0015621300000000001,-0.025482164999999998,0.033671409999999964,1.0024819530743911,4431.0097210849435
"r_SPCD_grouped[544,DBH_std]",0.0056936750000000005,-0.02190626,0.03632391499999996,1.0005443930959814,3613.5802971647045
"r_SPCD_grouped[745,DBH_std]",0.002711695,-0.023843935,0.03419114499999998,1.0008391004930095,3764.000243279346
"r_SPCD_grouped[746,DBH_std]",-9.588375e-6,-0.048506745000000004,0.02203353999999999,1.0000060713059273,1569.3666074802206
"r_SPCD_grouped[747,DBH_std]",7.205165e-4,-0.03128647,0.024023624999999986,1.0002229698637795,3696.1955589183144
lprior,-21.4958,-21.5718,-21.445195,1.0004277631251548,952.0968760491636
lp__,19282.4,19269.9,19294.6,1.0019202954681152,822.0719108528498
