variable,estimate
b_Intercept,0.016163749999999998
b_DBH_std,0.1566025
b_IDBH_stdE2,-0.01193195
b_BA_std,-0.145101
b_BAL_std,-0.0781693
b_CR_std,-0.697492
b_SI_std,-0.08610225
sd_SPCD__Intercept,0.3832805
sigma,1.27817
Intercept,0.01159875
"r_SPCD[17,Intercept]",0.03484335
"r_SPCD[19,Intercept]",0.2974885
"r_SPCD[65,Intercept]",0.5067090000000001
"r_SPCD[66,Intercept]",0.8094250000000001
"r_SPCD[72,Intercept]",-0.2769325
"r_SPCD[73,Intercept]",-0.30612150000000005
"r_SPCD[93,Intercept]",0.37403
"r_SPCD[101,Intercept]",0.01738675
"r_SPCD[108,Intercept]",-0.4072455
"r_SPCD[113,Intercept]",-0.3210945
"r_SPCD[119,Intercept]",-0.15068199999999998
"r_SPCD[122,Intercept]",-0.0995793
"r_SPCD[202,Intercept]",-0.12148500000000001
"r_SPCD[231,Intercept]",0.3115195
"r_SPCD[242,Intercept]",0.07691675
"r_SPCD[263,Intercept]",0.05196065
"r_SPCD[264,Intercept]",0.554018
"r_SPCD[313,Intercept]",0.0901462
"r_SPCD[351,Intercept]",0.169952
"r_SPCD[375,Intercept]",0.15502100000000002
"r_SPCD[475,Intercept]",-0.0447388
"r_SPCD[544,Intercept]",-0.338484
"r_SPCD[742,Intercept]",0.039035
"r_SPCD[745,Intercept]",-0.1197515
"r_SPCD[746,Intercept]",-0.5767285
"r_SPCD[747,Intercept]",-0.2581985
"r_SPCD[749,Intercept]",-0.43291250000000003
lprior,-4.54875
lp__,-49974.2
